,EMA_monthly_10
2022-04-04,18.3411
2022-03-31,19.2591
2022-02-28,20.4100
2022-01-31,21.7123
2021-12-31,22.5217
2021-11-30,23.6293
2021-10-29,25.2304
2021-09-30,25.8272
2021-08-31,26.5796
2021-07-30,26.6139
2021-06-30,26.1197
2021-05-28,24.5588
2021-04-30,22.6948
2021-03-31,20.4933
2021-02-26,18.5802
2021-01-29,17.2908
2020-12-31,16.7356
2020-11-30,16.0701
2020-10-30,15.0894
2020-09-30,14.2188
2020-08-31,13.6802
2020-07-31,12.9437
2020-06-30,12.9165
2020-05-29,13.0463
2020-04-30,14.0127
2020-03-31,15.3632
2020-02-28,17.2484
2020-01-31,17.9694
2019-12-31,18.1817
2019-11-29,18.4336
2019-10-31,18.9707
2019-09-30,19.7021
2019-08-30,20.4159
2019-07-31,21.6197
2019-06-28,22.3078
2019-05-31,23.5224
2019-04-30,24.8589
2019-03-29,24.9512
2019-02-28,25.0942
2019-01-31,25.4300
2018-12-31,25.8321
2018-11-30,26.3081
2018-10-31,26.5773
2018-09-28,26.9043
2018-08-31,27.0386
2018-07-31,26.8989
2018-06-29,26.7646
2018-05-31,26.2017
2018-04-30,26.4001
2018-03-29,26.3893
2018-02-28,26.0312
2018-01-31,25.5178
2017-12-29,24.5591
2017-11-30,23.2698
2017-10-31,22.0405
2017-09-29,21.7900
2017-08-31,20.8287
2017-07-31,20.8153
2017-06-30,20.7576
2017-05-31,21.0488
2017-04-28,21.3501
2017-03-31,20.9988
2017-02-28,20.9863
2017-01-31,20.8689
2016-12-30,21.0703
2016-11-30,21.4300
2016-10-31,21.4311
2016-09-30,20.9330
2016-08-31,21.3884
2016-07-29,21.4488
2016-06-30,21.3491
2016-05-31,22.1320
2016-04-29,23.6919
2016-03-31,24.6296
2016-02-29,24.6569
2016-01-29,25.0145
2015-12-31,25.9943
2015-11-30,27.2364
2015-10-30,28.3819
2015-09-30,29.6920
2015-08-31,31.0993
2015-07-31,32.0342
2015-06-30,32.5086
2015-05-29,32.8217
2015-04-30,33.1755
2015-03-31,33.3706
2015-02-27,32.9829
2015-01-30,32.8206
2014-12-31,32.6960
2014-11-28,32.4174
2014-10-31,32.5266
2014-09-30,32.9665
2014-08-29,32.8630
2014-07-31,31.9416
