,EMA_monthly_10
2022-04-04,93.0943
2022-03-31,96.4352
2022-02-28,100.8408
2022-01-31,101.5075
2021-12-31,102.9621
2021-11-30,102.1545
2021-10-29,101.1386
2021-09-30,99.3381
2021-08-31,98.5897
2021-07-30,97.2309
2021-06-30,95.6079
2021-05-28,92.9648
2021-04-30,88.1290
2021-03-31,82.5827
2021-02-26,77.4647
2021-01-29,72.4839
2020-12-31,69.6603
2020-11-30,64.2929
2020-10-30,60.9303
2020-09-30,61.5276
2020-08-31,61.9579
2020-07-31,63.3454
2020-06-30,66.6176
2020-05-29,70.7525
2020-04-30,76.3791
2020-03-31,82.4212
2020-02-28,92.3794
2020-01-31,96.4709
2019-12-31,98.5751
2019-11-29,97.1589
2019-10-31,97.2445
2019-09-30,99.5300
2019-08-30,102.0861
2019-07-31,107.9661
2019-06-28,112.2537
2019-05-31,116.2265
2019-04-30,123.1763
2019-03-29,121.9741
2019-02-28,122.0644
2019-01-31,123.7498
2018-12-31,127.0868
2018-11-30,134.7441
2018-10-31,140.2143
2018-09-28,144.6326
2018-08-31,144.8060
2018-07-31,145.2924
2018-06-29,143.6017
2018-05-31,142.3762
2018-04-30,138.6032
2018-03-29,134.0733
2018-02-28,130.3601
2018-01-31,127.4038
2017-12-29,121.4095
2017-11-30,118.0363
2017-10-31,114.5019
2017-09-29,111.9021
2017-08-31,108.8904
2017-07-31,105.2469
2017-06-30,102.2617
2017-05-31,99.6722
2017-04-28,98.3974
2017-03-31,97.9356
2017-02-28,96.8319
2017-01-31,98.1062
2016-12-30,99.1838
2016-11-30,101.2895
2016-10-31,100.3948
2016-09-30,99.0798
2016-08-31,96.6951
2016-07-29,94.3857
2016-06-30,93.0505
2016-05-31,92.9263
2016-04-29,92.8695
2016-03-31,92.4117
2016-02-29,91.0888
2016-01-29,93.8653
2015-12-31,98.5398
2015-11-30,104.1936
2015-10-30,107.2131
2015-09-30,110.9870
2015-08-31,113.1767
2015-07-31,112.0963
2015-06-30,111.4328
2015-05-29,110.8070
2015-04-30,112.3695
2015-03-31,114.5717
2015-02-27,116.5560
2015-01-30,118.9879
2014-12-31,121.1467
2014-11-28,119.8407
2014-10-31,118.4714
2014-09-30,119.6223
2014-08-29,119.5319
2014-07-31,120.3924
2014-06-30,122.8959
2014-05-30,124.5429
2014-04-30,123.2477
2014-03-31,123.0065
2014-02-28,122.8876
2014-01-31,122.3771
2013-12-31,122.9846
2013-11-29,120.3946
2013-10-31,117.6909
2013-09-30,116.4510
2013-08-30,116.2285
2013-07-31,113.7443
2013-06-28,110.0480
2013-05-31,107.0120
2013-04-30,105.4690
2013-03-28,103.5427
2013-02-28,103.0784
2013-01-31,99.2145
2012-12-31,95.1467
2012-11-30,91.9017
2012-10-31,87.1491
2012-09-28,82.3592
2012-08-31,80.0781
2012-07-31,77.2505
2012-06-29,76.9800
2012-05-31,77.0094
2012-04-30,76.3407
2012-03-30,73.8202
2012-02-29,70.6233
2012-01-31,67.6718
2011-12-30,65.7795
2011-11-30,64.9363
2011-10-31,64.4760
2011-09-30,62.4921
2011-08-31,63.6121
2011-07-29,63.1352
2011-06-30,61.4897
2011-05-31,60.8105
2011-04-29,59.8709
2011-03-31,57.7584
2011-02-28,56.3544
2011-01-31,55.7456
2010-12-31,55.3605
2010-11-30,53.8745
2010-10-29,51.0012
2010-09-30,48.9203
2010-08-31,46.6350
2010-07-30,47.0086
2010-06-30,46.1159
2010-05-28,46.2528
2010-04-30,44.5716
2010-03-31,40.7165
2010-02-26,37.2385
2010-01-29,36.0165
2009-12-31,35.4460
2009-11-30,34.4453
2009-10-30,33.3707
2009-09-30,32.0323
2009-08-31,29.8209
2009-07-31,28.2105
2009-06-30,26.7737
2009-05-29,26.4747
2009-04-30,25.9394
2009-03-31,25.3894
2009-02-27,26.0985
