,EMA_monthly_10
2022-04-04,406.8474
2022-03-31,404.5202
2022-02-28,401.6158
2022-01-31,399.9704
2021-12-31,400.3416
2021-11-30,396.2157
2021-10-29,400.6100
2021-09-30,396.9926
2021-08-31,393.3735
2021-07-30,380.6397
2021-06-30,371.5068
2021-05-28,366.0171
2021-04-30,359.9341
2021-03-31,348.6242
2021-02-26,340.7558
2021-01-29,330.6855
2020-12-31,323.2856
2020-11-30,314.4076
2020-10-30,309.7997
2020-09-30,307.7604
2020-08-31,301.2532
2020-07-31,298.3522
2020-06-30,301.7938
2020-05-29,305.8490
2020-04-30,303.3989
2020-03-31,307.1310
2020-02-28,314.1428
2020-01-31,311.8496
2019-12-31,304.0886
2019-11-29,300.2958
2019-10-31,297.4816
2019-09-30,298.9489
2019-08-30,299.4094
2019-07-31,297.1402
2019-06-28,288.2248
2019-05-31,277.4483
2019-04-30,272.9614
2019-03-29,269.2255
2019-02-28,263.2712
2019-01-31,258.2547
2018-12-31,253.7294
2018-11-30,253.5931
2018-10-31,248.0232
2018-09-28,245.7727
2018-08-31,238.8380
2018-07-31,235.1082
2018-06-29,229.5013
2018-05-31,228.2180
2018-04-30,228.6792
2018-03-29,228.7099
2018-02-28,228.7252
2018-01-31,228.3641
2017-12-29,224.7808
2017-11-30,226.3560
2017-10-31,223.1080
2017-09-29,219.3426
2017-08-31,215.4397
2017-07-31,207.6233
2017-06-30,199.6152
2017-05-31,190.8218
2017-04-28,184.6632
2017-03-31,181.2253
2017-02-28,177.1211
2017-01-31,172.2714
2016-12-30,169.5698
2016-11-30,168.4231
2016-10-31,169.3390
2016-09-30,167.8946
2016-08-31,165.4146
2016-07-29,160.9052
2016-06-30,156.1594
2016-05-31,152.7849
2016-04-29,150.6046
2016-03-31,150.0992
2016-02-29,149.2839
2016-01-29,150.7309
2015-12-31,155.1205
2015-11-30,159.8159
2015-10-30,162.8810
2015-09-30,165.2717
2015-08-31,168.9701
2015-07-31,170.4818
2015-06-30,169.0945
2015-05-29,167.1905
2015-04-30,164.0204
2015-03-31,160.9666
2015-02-27,155.1600
2015-01-30,153.2652
2014-12-31,152.3513
2014-11-28,150.2561
2014-10-31,146.1847
2014-09-30,142.3176
2014-08-29,139.3988
2014-07-31,134.2167
2014-06-30,128.3599
2014-05-30,126.8300
2014-04-30,126.4037
2014-03-31,125.2417
2014-02-28,122.6131
2014-01-31,121.4293
2013-12-31,120.8539
2013-11-29,120.2548
2013-10-31,117.7710
2013-09-30,115.2963
2013-08-30,112.1651
2013-07-31,108.1342
2013-06-28,103.9302
2013-05-31,100.6384
2013-04-30,97.9538
2013-03-28,95.2511
2013-02-28,92.5064
2013-01-31,89.5551
2012-12-31,86.9920
2012-11-30,85.8315
2012-10-31,83.8680
2012-09-28,81.2378
2012-08-31,78.3598
2012-07-31,77.1933
2012-06-29,77.6710
2012-05-31,77.2648
2012-04-30,75.5677
2012-03-30,72.8313
2012-02-29,70.9176
2012-01-31,69.0726
2011-12-30,68.4434
2011-11-30,68.0400
2011-10-31,69.5971
2011-09-30,69.7202
2011-08-31,67.6898
2011-07-29,66.0673
2011-06-30,63.8141
2011-05-31,60.4579
2011-04-29,57.3141
2011-03-31,53.4740
2011-02-28,49.9866
2011-01-31,47.4130
2010-12-31,45.2589
2010-11-30,42.8540
2010-10-29,40.5428
2010-09-30,38.6383
2010-08-31,37.0007
2010-07-30,36.2998
2010-06-30,35.7706
2010-05-28,34.9248
2010-04-30,34.5387
2010-03-31,33.6182
2010-02-26,32.4953
2010-01-29,30.8620
2009-12-31,29.9135
2009-11-30,28.1419
2009-10-30,26.9991
2009-09-30,26.8127
2009-08-31,26.2050
2009-07-31,25.9945
2009-06-30,25.7107
2009-05-29,25.9686
2009-04-30,25.8912
2009-03-31,25.3025
2009-02-27,25.0925
2009-01-30,25.8175
2008-12-31,27.3699
2008-11-28,29.8398
2008-10-31,33.5193
2008-09-30,37.3380
2008-08-29,37.9790
2008-07-31,38.3064
2008-06-30,39.3959
2008-05-30,39.9677
2008-04-30,39.9467
2008-03-31,41.1204
2008-02-29,42.6804
2008-01-31,44.6400
2007-12-31,45.8926
2007-11-30,47.7274
2007-10-31,48.8701
2007-09-28,50.4932
2007-08-31,50.1853
2007-07-31,50.6140
2007-06-29,50.8366
2007-05-31,50.4071
2007-04-30,49.4887
2007-03-30,49.2542
2007-02-28,49.5127
2007-01-31,50.4244
2006-12-29,51.1452
2006-11-30,52.7295
2006-10-31,52.5923
2006-09-29,51.6207
2006-08-31,51.3404
2006-07-31,51.7709
2006-06-30,53.5668
2006-05-31,55.7419
2006-04-28,57.7350
2006-03-31,58.5312
2006-02-28,59.6778
2006-01-31,61.4216
2005-12-30,62.9032
2005-11-30,65.6205
2005-10-31,68.1811
2005-09-30,68.2306
2005-08-31,66.5866
2005-07-29,66.3410
2005-06-30,66.0123
2005-05-31,67.3305
2005-04-29,67.8101
2005-03-31,68.0674
2005-02-28,67.2087
2005-01-31,64.0872
2004-12-31,61.5108
2004-11-30,59.7016
2004-10-29,57.7295
2004-09-30,55.1394
2004-08-31,52.3682
2004-07-30,51.3044
2004-06-30,49.6755
2004-05-28,46.8693
2004-04-30,45.1927
2004-03-31,43.4064
2004-02-27,41.2231
2004-01-30,40.0202
2003-12-31,38.3112
2003-11-28,36.5006
2003-10-31,34.6186
2003-09-30,32.7999
2003-08-29,31.1681
2003-07-31,29.9750
2003-06-30,28.9632
2003-05-30,27.7880
2003-04-30,26.4128
2003-03-31,26.1801
2003-02-28,25.4581
2003-01-31,24.7617
2002-12-31,24.6629
2002-11-29,24.6711
2002-10-31,24.0136
2002-09-30,23.5595
2002-08-30,23.0592
2002-07-31,23.2245
2002-06-28,23.5893
2002-05-31,23.6855
2002-04-30,23.4904
2002-03-28,22.9255
2002-02-28,22.8464
2002-01-31,22.7616
2001-12-31,22.7061
2001-11-30,22.2966
2001-10-31,22.4429
2001-09-28,22.1964
2001-08-31,22.0152
2001-07-31,21.3456
2001-06-29,20.8226
2001-05-31,19.8454
2001-04-30,19.2779
2001-03-30,18.7259
2001-02-28,17.7300
2001-01-31,17.2152
2000-12-29,16.8366
2000-11-30,16.2344
2000-10-31,16.2978
2000-09-29,16.0282
