,EMA_monthly_10
2022-04-04,308.1245
2022-03-31,305.1655
2022-02-28,301.9956
2022-01-31,304.2091
2021-12-31,301.2844
2021-11-30,291.5685
2021-10-29,286.1839
2021-09-30,279.3689
2021-08-31,276.7350
2021-07-30,269.0695
2021-06-30,261.2834
2021-05-28,255.7881
2021-04-30,246.7762
2021-03-31,238.9951
2021-02-26,230.7337
2021-01-29,228.7247
2020-12-31,226.0228
2020-11-30,218.7700
2020-10-30,211.6659
2020-09-30,210.8233
2020-08-31,205.9276
2020-07-31,197.6212
2020-06-30,188.4714
2020-05-29,184.4327
2020-04-30,181.8153
2020-03-31,182.5704
2020-02-28,185.8616
2020-01-31,186.2040
2019-12-31,184.0234
2019-11-29,179.2631
2019-10-31,175.0717
2019-09-30,171.6269
2019-08-30,168.4052
