,EMA_monthly_10
2022-04-04,47.5912
2022-03-31,43.2781
2022-02-28,38.1177
2022-01-31,34.9615
2021-12-31,33.8715
2021-11-30,32.6856
2021-10-29,32.3774
2021-09-30,30.3744
2021-08-31,29.2207
2021-07-30,28.6106
2021-06-30,28.0747
2021-05-28,27.2696
2021-04-30,25.3678
2021-03-31,23.2549
2021-02-26,21.4590
2021-01-29,19.7610
2020-12-31,18.4424
2020-11-30,17.4796
2020-10-30,16.5451
2020-09-30,16.1623
2020-08-31,15.7448
2020-07-31,15.2538
2020-06-30,15.6956
2020-05-29,16.4456
2020-04-30,17.4638
2020-03-31,18.8348
2020-02-28,20.6608
2020-01-31,21.5494
2019-12-31,22.0244
2019-11-29,22.2136
2019-10-31,23.0192
2019-09-30,23.8239
2019-08-30,24.6730
2019-07-31,26.1792
2019-06-28,26.5497
2019-05-31,27.0371
2019-04-30,28.4131
2019-03-29,29.0937
2019-02-28,29.6667
2019-01-31,29.5184
2018-12-31,29.1194
2018-11-30,29.2935
2018-10-31,28.0482
2018-09-28,27.6162
2018-08-31,26.7564
2018-07-31,25.9718
2018-06-29,25.2624
2018-05-31,24.8389
2018-04-30,24.4468
2018-03-29,24.0837
2018-02-28,24.2141
2018-01-31,23.9348
2017-12-29,23.3882
2017-11-30,23.0725
2017-10-31,22.9866
2017-09-29,23.3001
2017-08-31,23.8443
2017-07-31,24.8872
2017-06-30,25.2759
2017-05-31,26.0299
2017-04-28,26.9940
2017-03-31,27.2938
2017-02-28,27.1841
2017-01-31,26.6246
2016-12-30,25.9607
2016-11-30,25.5773
2016-10-31,25.3037
2016-09-30,26.0405
2016-08-31,26.7479
2016-07-29,26.5070
2016-06-30,26.8440
2016-05-31,27.4245
2016-04-29,28.3294
2016-03-31,28.9298
2016-02-29,29.8650
2016-01-29,31.1338
2015-12-31,33.1981
2015-11-30,35.0182
2015-10-30,36.4816
2015-09-30,37.8409
2015-08-31,40.0374
2015-07-31,40.8378
2015-06-30,41.3976
2015-05-29,41.3064
2015-04-30,41.4482
2015-03-31,41.9861
2015-02-27,42.2376
2015-01-30,41.1753
2014-12-31,40.7736
2014-11-28,40.8789
2014-10-31,41.0339
2014-09-30,41.5081
2014-08-29,42.0683
2014-07-31,42.1482
2014-06-30,42.5661
2014-05-30,42.4287
2014-04-30,42.2053
2014-03-31,41.9226
2014-02-28,41.5847
2014-01-31,41.4399
2013-12-31,42.0696
2013-11-29,42.3379
2013-10-31,42.5941
2013-09-30,43.2989
2013-08-30,44.7011
2013-07-31,46.6766
2013-06-28,49.1982
2013-05-31,49.9080
2013-04-30,49.4438
2013-03-28,48.7302
2013-02-28,48.2799
2013-01-31,47.9319
2012-12-31,47.0412
2012-11-30,46.8231
2012-10-31,47.0408
2012-09-28,47.6311
2012-08-31,47.4110
2012-07-31,47.0858
2012-06-29,46.6507
2012-05-31,46.7913
2012-04-30,48.2853
2012-03-30,49.1746
2012-02-29,49.8013
2012-01-31,50.1089
2011-12-30,50.8166
2011-11-30,52.7220
2011-10-31,54.6172
2011-09-30,55.8636
2011-08-31,59.1706
2011-07-29,59.0912
2011-06-30,59.0799
2011-05-31,59.6218
2011-04-29,59.7043
2011-03-31,59.0600
2011-02-28,57.5591
2011-01-31,54.4062
2010-12-31,51.4549
2010-11-30,48.7163
2010-10-29,46.9895
2010-09-30,43.8621
2010-08-31,42.7106
2010-07-30,41.3217
2010-06-30,41.6750
2010-05-28,43.7133
2010-04-30,44.8724
2010-03-31,45.3778
2010-02-26,44.2128
2010-01-29,43.2296
2009-12-31,42.9400
2009-11-30,41.4356
2009-10-30,40.5735
2009-09-30,41.1743
2009-08-31,41.6673
2009-07-31,42.1979
2009-06-30,42.1924
2009-05-29,43.5980
2009-04-30,43.4448
2009-03-31,45.8293
2009-02-27,48.4687
2009-01-30,51.5023
2008-12-31,56.5452
2008-11-28,62.9009
2008-10-31,71.4317
2008-09-30,80.2406
2008-08-29,85.8782
2008-07-31,85.8276
2008-06-30,82.1065
2008-05-30,74.4246
2008-04-30,68.5082
2008-03-31,61.7805
2008-02-29,57.1253
2008-01-31,49.8768
2007-12-31,44.6674
2007-11-30,37.6893
2007-10-31,33.6742
2007-09-28,28.6504
2007-08-31,25.4273
2007-07-31,23.5485
2007-06-29,22.0514
2007-05-31,19.9599
2007-04-30,18.1008
2007-03-30,16.8373
2007-02-28,15.8019
2007-01-31,14.7550
2006-12-29,14.4645
2006-11-30,13.8515
2006-10-31,13.1130
2006-09-29,12.6727
2006-08-31,12.4607
2006-07-31,12.3198
2006-06-30,12.2461
2006-05-31,12.1633
2006-04-28,12.0781
2006-03-31,12.0744
2006-02-28,12.1864
2006-01-31,12.0454
2005-12-30,11.9520
2005-11-30,11.9866
2005-10-31,12.2241
2005-09-30,12.5754
2005-08-31,12.4994
2005-07-29,12.3832
2005-06-30,12.0173
2005-05-31,11.8997
2005-04-29,12.2003
2005-03-31,12.6090
2005-02-28,12.3541
2005-01-31,12.1502
2004-12-31,11.8937
2004-11-30,11.6124
2004-10-29,11.0788
2004-09-30,10.8458
2004-08-31,10.1400
2004-07-30,9.5371
2004-06-30,9.2106
2004-05-28,8.8564
2004-04-30,8.5937
2004-03-31,8.2510
2004-02-27,7.5223
2004-01-30,7.1691
2003-12-31,6.7357
2003-11-28,6.4532
2003-10-31,6.5846
2003-09-30,6.7953
2003-08-29,7.1568
2003-07-31,7.3478
2003-06-30,7.6742
2003-05-30,8.1803
2003-04-30,8.4403
2003-03-31,8.7012
2003-02-28,8.9201
2003-01-31,9.3360
2002-12-31,9.6736
2002-11-29,9.9261
2002-10-31,9.8116
2002-09-30,10.0362
2002-08-30,10.1240
2002-07-31,10.0197
2002-06-28,10.3172
2002-05-31,10.3875
2002-04-30,10.2030
2002-03-28,10.2301
2002-02-28,9.8809
2002-01-31,9.7120
2001-12-31,9.4610
2001-11-30,9.2521
2001-10-31,9.2189
2001-09-28,9.3563
2001-08-31,9.8352
2001-07-31,9.9210
2001-06-29,10.1166
2001-05-31,10.5512
2001-04-30,10.9241
2001-03-30,11.2180
2001-02-28,11.5240
2001-01-31,11.6402
2000-12-29,11.4141
2000-11-30,11.1840
2000-10-31,11.5571
2000-09-29,11.8246
