,EMA_monthly_10
2019-11-22,97.5797
2019-10-31,95.2107
2019-09-30,92.3619
2019-08-30,90.8202
2019-07-31,89.4913
2019-06-28,88.9649
2019-05-31,88.1927
2019-04-30,86.9488
2019-03-29,85.2353
2019-02-28,83.2120
2019-01-31,83.2324
2018-12-31,82.0707
2018-11-30,86.0665
2018-10-31,89.1434
2018-09-28,93.0420
2018-08-31,93.8313
2018-07-31,93.6938
2018-06-29,94.4947
2018-05-31,97.8446
2018-04-30,102.1034
2018-03-29,105.4375
2018-02-28,109.0436
2018-01-31,113.9155
2017-12-29,116.7501
2017-11-30,119.5035
2017-10-31,123.6531
2017-09-29,128.6938
2017-08-31,124.8880
2017-07-31,121.7675
2017-06-30,118.7359
2017-05-31,116.2616
2017-04-28,116.6731
2017-03-31,115.0338
2017-02-28,112.9458
2017-01-31,110.5982
2016-12-30,109.3644
2016-11-30,107.9454
2016-10-31,105.5977
2016-09-30,106.3572
2016-08-31,106.7632
2016-07-29,106.7684
2016-06-30,105.5636
2016-05-31,107.1044
2016-04-29,107.4565
2016-03-31,108.3557
2016-02-29,110.1926
2016-01-29,112.2731
2015-12-31,114.9294
2015-11-30,113.8559
2015-10-30,114.8350
2015-09-30,113.0850
2015-08-31,114.1772
2015-07-31,113.3099
2015-06-30,109.3233
2015-05-29,107.8984
2015-04-30,106.4448
2015-03-31,106.0858
2015-02-27,104.0427
2015-01-30,100.1566
2014-12-31,95.9336
2014-11-28,92.3944
2014-10-31,87.6621
2014-09-30,83.3448
2014-08-29,80.8036
2014-07-31,77.6444
2014-06-30,75.5320
2014-05-30,73.2325
2014-04-30,72.5030
2014-03-31,72.2804
2014-02-28,72.8316
2014-01-31,71.1553
2013-12-31,70.0864
2013-11-29,66.8870
2013-10-31,63.7763
2013-09-30,61.4499
2013-08-30,57.9792
2013-07-31,55.3101
2013-06-28,51.2834
2013-05-31,49.6820
2013-04-30,46.9835
2013-03-28,44.3054
2013-02-28,41.2722
2013-01-31,38.9693
2012-12-31,36.6336
2012-11-30,36.0555
2012-10-31,35.3356
2012-09-28,35.0380
2012-08-31,34.3353
2012-07-31,33.9609
2012-06-29,33.9012
2012-05-31,34.3059
2012-04-30,34.3460
2012-03-30,33.8757
2012-02-29,32.7903
2012-01-31,31.9298
2011-12-30,30.9487
2011-11-30,30.3151
2011-10-31,30.0429
2011-09-30,29.5157
2011-08-31,29.1959
2011-07-29,29.0761
2011-06-30,28.9486
2011-05-31,28.6794
2011-04-29,28.2848
2011-03-31,28.0281
2011-02-28,27.8593
2011-01-31,28.1503
2010-12-31,28.6803
2010-11-30,28.4826
2010-10-29,28.2143
2010-09-30,27.5920
2010-08-31,27.3224
2010-07-30,27.6751
2010-06-30,27.6974
2010-05-28,28.2057
2010-04-30,28.6114
2010-03-31,28.0817
2010-02-26,27.4377
2010-01-29,26.9216
2009-12-31,26.5953
2009-11-30,26.3187
2009-10-30,26.0061
2009-09-30,26.1131
2009-08-31,25.7049
2009-07-31,25.6204
2009-06-30,24.9849
2009-05-29,25.2216
2009-04-30,26.1330
2009-03-31,27.1937
2009-02-27,28.3034
2009-01-30,29.6231
2008-12-31,30.3226
2008-11-28,30.9188
2008-10-31,32.0007
2008-09-30,31.9720
2008-08-29,32.0458
2008-07-31,31.4670
2008-06-30,30.0719
2008-05-30,29.6579
2008-04-30,29.4864
2008-03-31,29.1344
2008-02-29,28.7988
2008-01-31,28.9307
2007-12-31,29.1253
2007-11-30,30.4632
2007-10-31,30.3939
2007-09-28,29.8148
2007-08-31,28.5169
2007-07-31,27.7196
2007-06-29,27.1506
2007-05-31,26.8140
2007-04-30,25.9728
2007-03-30,24.9490
2007-02-28,24.6644
2007-01-31,24.2231
2006-12-29,23.6416
2006-11-30,22.5030
2006-10-31,21.3115
2006-09-29,20.1096
2006-08-31,19.7673
2006-07-31,19.6389
2006-06-30,18.6820
2006-05-31,17.5635
2006-04-28,16.8610
2006-03-31,15.9234
2006-02-28,14.5487
2006-01-31,13.5595
2005-12-30,12.6199
2005-11-30,11.8243
2005-10-31,11.0675
2005-09-30,10.4103
2005-08-31,9.7059
2005-07-29,9.0745
2005-06-30,8.4327
2005-05-31,8.0455
2005-04-29,7.4812
2005-03-31,7.0375
2005-02-28,6.7098
2005-01-31,6.6800
2004-12-31,6.6455
2004-11-30,6.6490
2004-10-29,6.6032
2004-09-30,6.4250
2004-08-31,6.2353
2004-07-30,6.0446
2004-06-30,5.9064
2004-05-28,5.6284
2004-04-30,5.2958
2004-03-31,5.0393
2004-02-27,4.8356
2004-01-30,4.7715
2003-12-31,4.7077
2003-11-28,4.5072
2003-10-31,4.2385
2003-09-30,4.0224
2003-08-29,3.7135
2003-07-31,3.4695
2003-06-30,3.2241
2003-05-30,3.0978
2003-04-30,2.9118
2003-03-31,2.8197
2003-02-28,2.7219
2003-01-31,2.7184
2002-12-31,2.7005
2002-11-29,2.7043
2002-10-31,2.6219
2002-09-30,2.5892
2002-08-30,2.6969
2002-07-31,2.8134
2002-06-28,2.9616
2002-05-31,3.1948
2002-04-30,3.4047
2002-03-28,3.6119
2002-02-28,3.7270
2002-01-31,3.8305
2001-12-31,3.9201
2001-11-30,3.9046
2001-10-31,3.8031
2001-09-28,3.7338
2001-08-31,3.8293
2001-07-31,3.9078
2001-06-29,4.0490
2001-05-31,4.1473
2001-04-30,4.2809
2001-03-30,4.7414
2001-02-28,5.1006
2001-01-31,5.5082
2000-12-29,5.9615
2000-11-30,6.3834
2000-10-31,6.2170
2000-09-29,5.8102
