,EMA_monthly_10
2022-04-04,227.7776
2022-03-31,223.6726
2022-02-28,219.6510
2022-01-31,215.1290
2021-12-31,213.1621
2021-11-30,206.5417
2021-10-29,203.9685
2021-09-30,197.5462
2021-08-31,196.2190
2021-07-30,192.3150
2021-06-30,186.8939
2021-05-28,182.8422
2021-04-30,181.3017
2021-03-31,175.0618
2021-02-26,171.9643
2021-01-29,171.6359
2020-12-31,168.6152
2020-11-30,164.3887
2020-10-30,158.2835
2020-09-30,154.5602
2020-08-31,150.2290
2020-07-31,148.5684
2020-06-30,146.6316
2020-05-29,145.6198
2020-04-30,141.7468
2020-03-31,142.1220
2020-02-28,143.1331
2020-01-31,140.2955
2019-12-31,138.6318
2019-11-29,136.2215
2019-10-31,133.5544
2019-09-30,132.4555
2019-08-30,130.4776
2019-07-31,125.9909
2019-06-28,121.7085
2019-05-31,116.4702
2019-04-30,113.4339
2019-03-29,110.3070
2019-02-28,107.1234
2019-01-31,104.7617
2018-12-31,103.4373
2018-11-30,103.3738
2018-10-31,100.6581
2018-09-28,99.5160
2018-08-31,97.0254
2018-07-31,93.9769
2018-06-29,90.3130
2018-05-31,87.8634
2018-04-30,85.1862
2018-03-29,83.9068
2018-02-28,82.5911
2018-01-31,81.4235
2017-12-29,80.1429
2017-11-30,79.3129
2017-10-31,77.7679
2017-09-29,75.2307
2017-08-31,73.1767
2017-07-31,70.9295
2017-06-30,69.3737
2017-05-31,67.5463
2017-04-28,66.2043
2017-03-31,65.3568
2017-02-28,65.2361
2017-01-31,64.9472
2016-12-30,64.5058
2016-11-30,64.6888
2016-10-31,65.2862
2016-09-30,65.8209
2016-08-31,65.1612
2016-07-29,64.8609
2016-06-30,64.4965
2016-05-31,64.5093
2016-04-29,64.4346
2016-03-31,64.0859
2016-02-29,63.5808
2016-01-29,64.3604
2015-12-31,64.3474
2015-11-30,63.0705
2015-10-30,61.2947
2015-09-30,59.4200
2015-08-31,59.2391
2015-07-31,59.2076
2015-06-30,58.1776
2015-05-29,57.8812
2015-04-30,57.0751
2015-03-31,56.1574
2015-02-27,54.2646
2015-01-30,53.1273
2014-12-31,51.6407
2014-11-28,49.8991
2014-10-31,47.9947
2014-09-30,46.1102
2014-08-29,45.3990
2014-07-31,44.0566
2014-06-30,43.5572
2014-05-30,42.4211
2014-04-30,41.0678
2014-03-31,40.5156
2014-02-28,39.9011
2014-01-31,39.4723
2013-12-31,39.0434
2013-11-29,38.0860
2013-10-31,37.2989
2013-09-30,36.5696
2013-08-30,36.1233
2013-07-31,35.9910
2013-06-28,35.0491
2013-05-31,34.3228
2013-04-30,32.9467
2013-03-28,32.0438
2013-02-28,30.9364
2013-01-31,30.0991
2012-12-31,29.3633
2012-11-30,29.0543
2012-10-31,28.7869
2012-09-28,28.2167
2012-08-31,27.5472
2012-07-31,26.9696
2012-06-29,27.1002
2012-05-31,27.0185
2012-04-30,27.2464
2012-03-30,27.2251
2012-02-29,27.1584
2012-01-31,27.1233
2011-12-30,27.3625
2011-11-30,27.7050
2011-10-31,28.0754
2011-09-30,28.3890
2011-08-31,29.0994
2011-07-29,29.4111
2011-06-30,29.2941
2011-05-31,29.1530
2011-04-29,28.7993
2011-03-31,28.3764
2011-02-28,28.1436
2011-01-31,27.9896
2010-12-31,27.6465
2010-11-30,26.9182
2010-10-29,26.4144
2010-09-30,25.8623
2010-08-31,25.3753
2010-07-30,25.6151
2010-06-30,25.3718
2010-05-28,25.2069
2010-04-30,24.8654
2010-03-31,24.1989
2010-02-26,23.3137
2010-01-29,22.6132
2009-12-31,22.8027
2009-11-30,22.6839
2009-10-30,21.7341
2009-09-30,21.4759
2009-08-31,20.9534
2009-07-31,20.5635
2009-06-30,20.2693
2009-05-29,20.2562
2009-04-30,20.6645
2009-03-31,21.1012
2009-02-27,21.7762
2009-01-30,22.6393
2008-12-31,23.0968
2008-11-28,24.1219
2008-10-31,24.7284
2008-09-30,24.3850
2008-08-29,23.3581
2008-07-31,22.2420
2008-06-30,21.3364
2008-05-30,21.1556
2008-04-30,20.6795
2008-03-31,20.5414
2008-02-29,20.5229
2008-01-31,20.8778
2007-12-31,21.2951
2007-11-30,21.1135
2007-10-31,21.0414
2007-09-28,20.7803
2007-08-31,20.7518
2007-07-31,20.5912
2007-06-29,20.5271
2007-05-31,19.8974
2007-04-30,19.2178
2007-03-30,19.1600
2007-02-28,18.9201
2007-01-31,18.7421
2006-12-29,18.5395
2006-11-30,18.4052
2006-10-31,18.1447
2006-09-29,18.0660
2006-08-31,18.0222
2006-07-31,18.0158
2006-06-30,18.1178
2006-05-31,18.2947
2006-04-28,18.5294
2006-03-31,18.7775
2006-02-28,18.8017
2006-01-31,18.8162
2005-12-30,18.4661
2005-11-30,18.3705
2005-10-31,18.2369
2005-09-30,18.4675
2005-08-31,18.5850
2005-07-29,18.5361
2005-06-30,18.1096
2005-05-31,17.8225
2005-04-29,17.7343
2005-03-31,17.7201
2005-02-28,17.4405
2005-01-31,17.1823
2004-12-31,17.0387
2004-11-30,16.8632
2004-10-29,16.7890
2004-09-30,17.0575
2004-08-31,17.1835
2004-07-30,17.1805
2004-06-30,17.5643
2004-05-28,17.6994
2004-04-30,17.7993
2004-03-31,18.0534
2004-02-27,17.7560
2004-01-30,17.4943
2003-12-31,17.1562
2003-11-28,17.1939
2003-10-31,17.1514
2003-09-30,17.4854
2003-08-29,17.5261
2003-07-31,17.5090
2003-06-30,17.5617
2003-05-30,17.6076
2003-04-30,17.7540
2003-03-31,17.9078
2003-02-28,17.5179
2003-01-31,17.1933
2002-12-31,17.0973
2002-11-29,16.8463
2002-10-31,16.7935
2002-09-30,16.0941
2002-08-30,15.5100
2002-07-31,15.1451
2002-06-28,15.0215
2002-05-31,15.1677
2002-04-30,15.0057
2002-03-28,14.6407
2002-02-28,14.4100
2002-01-31,14.1848
2001-12-31,14.2637
2001-11-30,14.3819
2001-10-31,14.3325
2001-09-28,13.7762
2001-08-31,13.5538
2001-07-31,12.9513
2001-06-29,12.2366
2001-05-31,11.6070
2001-04-30,11.2968
2001-03-30,10.7706
2001-02-28,10.8090
2001-01-31,10.0877
2000-12-29,9.3229
2000-11-30,8.7022
2000-10-31,8.1306
2000-09-29,7.4320
