,EMA_monthly_10
2022-04-04,216.2337
2022-03-31,214.0034
2022-02-28,212.2063
2022-01-31,215.3946
2021-12-31,217.0435
2021-11-30,213.0889
2021-10-29,211.4708
2021-09-30,209.4444
2021-08-31,209.1389
2021-07-30,206.3870
2021-06-30,200.8748
2021-05-28,197.8180
2021-04-30,197.0421
2021-03-31,193.4950
2021-02-26,191.9235
2021-01-29,193.0009
2020-12-31,193.0815
2020-11-30,189.8080
2020-10-30,183.9888
2020-09-30,179.0438
2020-08-31,172.8777
2020-07-31,167.0381
2020-06-30,162.4175
2020-05-29,156.8262
2020-04-30,149.7736
2020-03-31,144.7006
2020-02-28,143.8849
2020-01-31,143.0429
2019-12-31,141.3348
2019-11-29,138.7564
2019-10-31,135.3043
2019-09-30,130.4357
2019-08-30,124.8594
2019-07-31,118.6637
2019-06-28,115.8904
2019-05-31,112.3205
2019-04-30,109.6670
2019-03-29,106.6819
2019-02-28,104.5742
2019-01-31,102.1798
2018-12-31,99.9090
2018-11-30,98.7839
2018-10-31,96.7808
2018-09-28,94.2482
2018-08-31,91.6676
2018-07-31,88.8515
2018-06-29,87.4714
2018-05-31,85.7502
2018-04-30,86.0327
2018-03-29,84.4360
2018-02-28,83.1846
2018-01-31,81.4326
2017-12-29,77.4663
2017-11-30,74.8364
2017-10-31,72.6740
2017-09-29,71.5757
2017-08-31,70.2444
2017-07-31,70.4227
2017-06-30,70.0878
2017-05-31,70.3879
2017-04-28,70.4793
2017-03-31,70.7350
2017-02-28,71.7342
2017-01-31,72.2609
2016-12-30,72.7358
2016-11-30,73.2635
2016-10-31,73.2759
2016-09-30,75.0227
2016-08-31,76.9682
2016-07-29,78.6802
2016-06-30,76.3003
2016-05-31,73.5467
2016-04-29,71.0926
2016-03-31,69.7638
2016-02-29,67.3682
2016-01-29,66.8596
2015-12-31,66.0691
2015-11-30,65.7680
2015-10-30,66.7885
2015-09-30,67.5452
2015-08-31,67.4996
2015-07-31,67.0669
2015-06-30,65.3198
2015-05-29,63.7293
2015-04-30,62.8950
2015-03-31,61.8506
2015-02-27,60.0679
2015-01-30,58.4575
2014-12-31,57.6345
2014-11-28,55.8788
2014-10-31,54.5487
2014-09-30,53.7614
2014-08-29,53.1205
2014-07-31,51.7439
2014-06-30,51.8658
2014-05-30,51.5761
2014-04-30,51.9594
2014-03-31,51.8800
2014-02-28,51.9808
2014-01-31,51.1934
2013-12-31,50.9685
2013-11-29,49.8696
2013-10-31,49.2228
2013-09-30,48.2593
2013-08-30,47.3535
2013-07-31,46.7593
2013-06-28,45.8889
2013-05-31,45.6985
2013-04-30,44.9776
2013-03-28,44.2427
2013-02-28,43.6556
2013-01-31,43.8114
2012-12-31,44.0265
2012-11-30,44.7281
2012-10-31,44.3684
2012-09-28,44.2129
2012-08-31,43.4213
2012-07-31,42.5508
2012-06-29,41.4990
2012-05-31,39.5174
2012-04-30,38.2242
2012-03-30,36.9423
2012-02-29,35.6350
2012-01-31,34.8901
2011-12-30,33.8663
2011-11-30,32.9178
2011-10-31,31.8760
2011-09-30,30.7901
2011-08-31,29.8542
2011-07-29,28.9493
2011-06-30,28.9022
2011-05-31,28.3439
2011-04-29,27.4186
2011-03-31,26.7985
2011-02-28,26.2960
2011-01-31,26.3204
2010-12-31,26.4409
2010-11-30,25.9990
2010-10-29,25.0119
2010-09-30,24.7633
