,EMA_monthly_10
2022-04-04,35.7781
2022-03-31,35.3466
2022-02-28,34.7992
2022-01-31,35.7754
2021-12-31,36.3417
2021-11-30,37.7557
2021-10-29,39.3688
2021-09-30,40.1865
2021-08-31,40.4655
2021-07-30,40.4374
2021-06-30,40.5161
2021-05-28,39.6831
2021-04-30,39.3217
2021-03-31,39.1829
2021-02-26,38.1303
2021-01-29,32.6829
2020-12-31,29.4765
2020-11-30,27.9839
2020-10-30,26.6394
2020-09-30,26.4345
2020-08-31,26.3042
2020-07-31,26.2270
2020-06-30,26.5113
2020-05-29,27.4434
2020-04-30,29.1772
2020-03-31,32.0286
2020-02-28,36.1976
2020-01-31,39.1369
2019-12-31,40.7548
2019-11-29,41.1061
2019-10-31,41.9131
2019-09-30,43.7945
2019-08-30,45.2010
2019-07-31,46.6068
2019-06-28,46.3840
2019-05-31,46.4424
2019-04-30,46.8832
2019-03-29,46.8101
2019-02-28,47.4861
2019-01-31,47.8015
2018-12-31,48.3399
2018-11-30,50.1682
2018-10-31,50.3100
2018-09-28,49.8394
2018-08-31,49.2438
2018-07-31,49.4503
2018-06-29,49.7736
2018-05-31,49.4499
2018-04-30,50.2747
2018-03-29,51.5188
2018-02-28,52.5976
2018-01-31,53.6336
2017-12-29,53.9668
2017-11-30,54.0945
2017-10-31,54.8770
2017-09-29,55.8213
2017-08-31,56.5987
2017-07-31,56.3720
2017-06-30,55.7411
2017-05-31,55.3798
2017-04-28,55.5077
2017-03-31,54.5779
2017-02-28,52.8834
2017-01-31,51.5327
2016-12-30,50.1660
2016-11-30,48.6685
2016-10-31,47.4489
2016-09-30,46.7708
2016-08-31,46.3147
2016-07-29,46.5270
2016-06-30,46.5515
2016-05-31,46.1428
2016-04-29,45.5237
2016-03-31,44.6272
2016-02-29,43.6930
2016-01-29,43.9002
2015-12-31,44.3264
2015-11-30,44.9199
2015-10-30,45.0180
2015-09-30,45.9132
2015-08-31,48.3036
2015-07-31,50.2100
2015-06-30,50.9340
2015-05-29,51.4228
2015-04-30,50.8364
2015-03-31,50.0399
2015-02-27,49.3584
2015-01-30,48.8517
2014-12-31,49.0654
2014-11-28,49.2236
2014-10-31,49.5367
2014-09-30,50.0471
2014-08-29,50.8104
2014-07-31,50.6513
2014-06-30,50.9320
2014-05-30,50.2495
2014-04-30,49.9268
2014-03-31,49.8890
2014-02-28,49.0640
2014-01-31,47.0611
2013-12-31,46.2215
2013-11-29,44.2295
2013-10-31,42.8144
2013-09-30,40.9734
2013-08-30,39.4876
2013-07-31,38.4729
2013-06-28,36.8995
2013-05-31,35.7369
2013-04-30,34.2186
2013-03-28,33.0738
2013-02-28,31.5007
2013-01-31,30.2307
2012-12-31,28.9968
2012-11-30,28.1882
2012-10-31,27.6173
2012-09-28,27.5996
2012-08-31,26.8314
2012-07-31,25.9131
2012-06-29,25.3360
2012-05-31,24.7594
2012-04-30,24.2366
2012-03-30,23.3219
2012-02-29,22.1040
2012-01-31,21.3907
2011-12-30,20.7861
2011-11-30,20.2992
2011-10-31,19.9296
2011-09-30,19.5209
2011-08-31,20.0391
2011-07-29,19.8169
2011-06-30,19.1124
2011-05-31,18.0423
2011-04-29,16.8548
2011-03-31,15.9111
2011-02-28,14.7911
2011-01-31,13.6508
2010-12-31,13.0049
2010-11-30,12.3602
2010-10-29,11.9910
2010-09-30,11.5230
2010-08-31,11.1491
2010-07-30,11.0780
2010-06-30,10.8142
2010-05-28,10.8328
2010-04-30,10.5651
2010-03-31,9.9347
2010-02-26,9.5813
2010-01-29,9.3322
2009-12-31,9.0387
2009-11-30,8.4748
2009-10-30,8.0214
2009-09-30,7.6568
2009-08-31,7.1602
2009-07-31,6.8633
2009-06-30,6.8945
2009-05-29,7.1643
2009-04-30,7.4179
2009-03-31,7.7894
2009-02-27,8.8239
2009-01-30,10.0227
2008-12-31,11.2290
2008-11-28,12.2626
2008-10-31,13.8469
2008-09-30,15.2610
2008-08-29,16.1552
2008-07-31,16.9741
2008-06-30,17.9901
2008-05-30,18.7047
2008-04-30,19.2259
2008-03-31,19.6600
2008-02-29,20.3553
2008-01-31,21.0820
2007-12-31,21.6196
2007-11-30,21.9392
2007-10-31,22.3004
2007-09-28,22.5758
2007-08-31,22.4559
2007-07-31,22.3498
2007-06-29,22.1861
2007-05-31,21.7274
2007-04-30,21.1763
2007-03-30,20.7776
2007-02-28,20.4799
2007-01-31,20.1873
2006-12-29,19.7021
2006-11-30,19.1075
