,EMA_monthly_10
2022-04-04,250.7566
2022-03-31,257.8647
2022-02-28,267.5346
2022-01-31,278.0468
2021-12-31,284.3261
2021-11-30,285.0230
2021-10-29,291.8747
2021-09-30,286.1558
2021-08-31,286.3749
2021-07-30,281.1048
2021-06-30,272.2103
2021-05-28,267.8349
2021-04-30,263.8293
2021-03-31,257.5891
2021-02-26,253.2422
2021-01-29,248.1850
2020-12-31,241.6861
2020-11-30,227.5407
2020-10-30,215.8320
2020-09-30,211.4525
2020-08-31,207.1063
2020-07-31,198.5300
2020-06-30,190.1077
2020-05-29,179.2006
2020-04-30,172.2718
2020-03-31,168.9700
2020-02-28,171.8300
2020-01-31,167.5967
2019-12-31,161.0959
2019-11-29,156.1261
2019-10-31,150.6208
2019-09-30,151.3455
2019-08-30,152.1556
2019-07-31,154.2301
2019-06-28,153.7990
2019-05-31,151.7766
2019-04-30,149.7470
2019-03-29,143.4218
2019-02-28,140.6667
2019-01-31,135.7015
2018-12-31,133.1463
2018-11-30,134.1544
2018-10-31,131.8553
2018-09-28,132.4343
2018-08-31,127.1730
2018-07-31,121.1337
2018-06-29,119.5101
2018-05-31,116.9368
2018-04-30,114.2339
2018-03-29,111.6414
2018-02-28,108.5439
2018-01-31,106.5604
2017-12-29,104.5471
2017-11-30,104.4842
2017-10-31,103.3252
2017-09-29,98.5174
2017-08-31,95.4635
2017-07-31,91.2421
2017-06-30,86.8981
2017-05-31,83.8044
2017-04-28,77.5898
2017-03-31,74.8164
2017-02-28,72.2267
2017-01-31,69.0993
2016-12-30,66.3792
2016-11-30,64.6834
2016-10-31,62.9220
2016-09-30,60.8424
2016-08-31,58.2896
2016-07-29,56.2651
2016-06-30,55.5573
2016-05-31,55.8723
2016-04-29,55.3395
2016-03-31,54.3438
2016-02-29,53.4624
2016-01-29,53.8452
2015-12-31,55.4064
2015-11-30,54.1789
2015-10-30,52.1142
2015-09-30,51.4307
2015-08-31,53.0508
2015-07-31,54.4510
2015-06-30,55.3112
2015-05-29,56.4748
2015-04-30,56.9915
2015-03-31,57.0273
2015-02-27,56.6690
2015-01-30,54.9865
2014-12-31,55.2046
2014-11-28,54.1257
2014-10-31,52.3758
2014-09-30,51.2282
2014-08-29,50.3678
2014-07-31,49.6407
2014-06-30,48.8164
2014-05-30,47.1356
2014-04-30,45.9724
2014-03-31,45.5174
2014-02-28,44.7035
2014-01-31,42.9754
2013-12-31,41.1366
2013-11-29,39.0960
2013-10-31,37.7285
2013-09-30,37.2459
2013-08-30,36.3739
2013-07-31,36.2904
2013-06-28,36.4904
2013-05-31,37.0572
2013-04-30,36.9077
2013-03-28,36.3583
2013-02-28,35.2713
2013-01-31,34.9493
2012-12-31,34.0758
2012-11-30,33.7927
2012-10-31,33.9399
2012-09-28,34.4039
2012-08-31,34.6381
2012-07-31,35.4355
2012-06-29,35.7722
2012-05-31,35.9461
2012-04-30,36.8185
2012-03-30,36.2516
