,EMA_monthly_10
2022-04-04,50.9979
2022-03-31,51.3574
2022-02-28,51.6168
2022-01-31,51.7628
2021-12-31,50.6412
2021-11-30,49.4125
2021-10-29,47.8442
2021-09-30,46.0879
2021-08-31,44.6115
2021-07-30,43.5481
2021-06-30,42.3429
2021-05-28,40.5265
2021-04-30,38.4224
2021-03-31,35.8856
2021-02-26,33.9318
2021-01-29,32.3411
2020-12-31,31.3183
2020-11-30,30.0231
2020-10-30,28.9200
2020-09-30,28.5594
2020-08-31,27.2820
2020-07-31,25.9019
2020-06-30,24.9191
2020-05-29,24.2688
2020-04-30,24.0708
2020-03-31,24.6116
2020-02-28,25.6263
2020-01-31,26.7639
2019-12-31,27.2184
2019-11-29,27.4788
2019-10-31,28.1237
