,EMA_monthly_10
2022-04-04,41.7691
2022-03-31,41.9778
2022-02-28,42.1462
2022-01-31,41.7381
2021-12-31,40.8104
2021-11-30,40.0413
2021-10-29,39.1515
2021-09-30,37.3355
2021-08-31,36.2890
2021-07-30,35.2109
2021-06-30,34.6355
2021-05-28,33.3038
2021-04-30,31.4607
2021-03-31,29.6135
2021-02-26,27.7571
2021-01-29,26.3933
2020-12-31,25.8244
2020-11-30,24.9858
2020-10-30,24.4653
2020-09-30,24.7909
2020-08-31,25.1048
2020-07-31,25.1713
2020-06-30,25.4367
2020-05-29,26.0031
2020-04-30,26.6506
2020-03-31,27.4569
2020-02-28,29.0422
2020-01-31,29.4738
2019-12-31,29.0864
2019-11-29,28.1078
2019-10-31,27.3514
2019-09-30,26.8577
2019-08-30,26.6957
2019-07-31,26.8832
2019-06-28,26.4505
2019-05-31,26.2724
2019-04-30,26.5857
2019-03-29,26.1419
2019-02-28,26.2206
2019-01-31,26.0072
2018-12-31,25.9035
2018-11-30,26.5682
2018-10-31,26.6369
2018-09-28,26.9058
2018-08-31,26.8317
2018-07-31,26.4699
2018-06-29,26.0379
2018-05-31,26.0599
2018-04-30,25.9130
2018-03-29,25.5787
2018-02-28,25.1559
2018-01-31,24.2343
2017-12-29,23.1281
2017-11-30,22.2792
2017-10-31,21.5156
2017-09-29,20.7640
2017-08-31,20.2596
2017-07-31,19.9359
2017-06-30,19.5183
2017-05-31,18.9797
2017-04-28,18.6932
2017-03-31,18.1718
2017-02-28,17.4844
2017-01-31,16.4404
2016-12-30,15.5719
2016-11-30,14.6183
2016-10-31,13.6485
2016-09-30,13.3975
2016-08-31,13.2600
2016-07-29,12.9944
2016-06-30,13.0115
2016-05-31,13.2741
2016-04-29,13.3038
2016-03-31,13.3855
2016-02-29,13.6906
2016-01-29,14.2702
2015-12-31,14.6600
2015-11-30,14.6072
2015-10-30,14.4343
2015-09-30,14.3505
2015-08-31,14.4835
2015-07-31,14.5070
2015-06-30,14.2347
2015-05-29,14.0700
2015-04-30,13.9798
2015-03-31,13.9808
2015-02-27,14.0873
2015-01-30,14.1452
2014-12-31,14.3442
2014-11-28,14.0550
2014-10-31,13.8763
2014-09-30,13.6346
2014-08-29,13.3605
2014-07-31,13.2211
2014-06-30,13.2131
2014-05-30,13.1801
2014-04-30,13.1861
2014-03-31,13.1934
2014-02-28,12.8047
2014-01-31,12.4608
2013-12-31,11.9980
2013-11-29,11.6600
2013-10-31,11.2007
2013-09-30,10.9959
2013-08-30,10.7785
2013-07-31,10.4530
2013-06-28,9.9626
2013-05-31,9.6985
2013-04-30,9.2236
2013-03-28,8.9031
2013-02-28,8.5364
2013-01-31,8.2712
2012-12-31,7.9316
2012-11-30,7.4607
2012-10-31,7.2237
2012-09-28,7.0378
2012-08-31,6.9047
2012-07-31,6.9054
2012-06-29,7.0311
2012-05-31,7.0234
2012-04-30,7.1733
2012-03-30,7.2129
2012-02-29,6.9814
2012-01-31,7.0051
2011-12-30,7.1968
2011-11-30,7.7317
2011-10-31,8.4084
2011-09-30,8.9718
2011-08-31,9.7961
2011-07-29,10.4118
2011-06-30,10.8723
2011-05-31,11.1966
2011-04-29,11.4442
2011-03-31,11.6458
2011-02-28,11.6919
2011-01-31,11.5671
2010-12-31,11.5214
2010-11-30,11.5398
2010-10-29,12.0195
2010-09-30,12.5109
2010-08-31,12.7966
2010-07-30,13.2700
2010-06-30,13.5479
2010-05-28,13.8249
2010-04-30,13.9047
2010-03-31,13.6049
2010-02-26,13.2346
2010-01-29,13.0102
2009-12-31,13.0172
2009-11-30,13.0485
2009-10-30,12.9387
2009-09-30,13.0455
2009-08-31,12.7317
2009-07-31,12.2231
2009-06-30,12.1328
2009-05-29,12.3241
2009-04-30,12.9261
2009-03-31,14.1055
2009-02-27,15.9470
2009-01-30,18.7440
2008-12-31,21.6653
2008-11-28,23.8178
2008-10-31,26.1023
2008-09-30,27.4282
2008-08-29,27.3722
2008-07-31,28.0863
2008-06-30,28.6558
2008-05-30,30.9086
2008-04-30,32.0288
2008-03-31,32.8014
2008-02-29,33.6831
2008-01-31,34.5640
2007-12-31,34.9077
2007-11-30,35.8082
2007-10-31,36.2063
2007-09-28,36.3407
2007-08-31,36.1787
2007-07-31,36.0187
2007-06-29,36.3506
2007-05-31,36.5184
2007-04-30,36.4290
2007-03-30,36.3788
2007-02-28,36.2982
2007-01-31,36.2301
2006-12-29,35.9585
2006-11-30,35.4984
2006-10-31,34.8632
2006-09-29,34.1711
2006-08-31,33.3723
2006-07-31,32.7249
2006-06-30,32.0108
2006-05-31,31.6696
2006-04-28,31.2061
2006-03-31,30.4831
2006-02-28,30.2713
2006-01-31,30.0412
2005-12-30,30.0057
2005-11-30,29.6711
2005-10-31,29.3015
2005-09-30,29.2476
2005-08-31,29.4278
2005-07-29,29.5086
2005-06-30,29.5968
2005-05-31,29.4065
2005-04-29,29.1346
2005-03-31,28.9905
2005-02-28,28.9525
2005-01-31,28.5969
2004-12-31,28.2030
2004-11-30,27.6313
2004-10-29,27.1019
2004-09-30,26.6681
2004-08-31,26.3484
2004-07-30,25.7859
2004-06-30,25.4516
2004-05-28,25.0708
2004-04-30,24.7682
2004-03-31,24.5849
2004-02-27,24.3263
2004-01-30,23.9992
2003-12-31,23.6317
2003-11-28,23.2546
2003-10-31,23.1990
2003-09-30,23.1102
2003-08-29,22.8418
2003-07-31,22.4856
2003-06-30,21.8227
2003-05-30,21.2552
2003-04-30,20.9347
2003-03-31,20.5532
2003-02-28,20.5771
2003-01-31,20.4867
2002-12-31,20.3217
2002-11-29,20.1524
2002-10-31,19.9546
2002-09-30,19.7315
2002-08-30,19.8592
2002-07-31,19.6375
2002-06-28,19.6033
2002-05-31,19.3062
2002-04-30,18.6235
2002-03-28,18.0074
2002-02-28,17.5470
2002-01-31,17.2513
2001-12-31,16.9888
2001-11-30,16.6733
2001-10-31,16.4278
