,EMA_monthly_10
2022-04-04,92.7740
2022-03-31,93.1749
2022-02-28,93.9027
2022-01-31,92.0181
2021-12-31,88.8348
2021-11-30,83.6582
2021-10-29,79.7493
2021-09-30,77.9522
2021-08-31,77.1911
2021-07-30,75.3062
2021-06-30,72.9351
2021-05-28,70.0305
2021-04-30,64.7806
2021-03-31,59.1513
2021-02-26,55.7416
2021-01-29,52.4778
2020-12-31,50.0083
2020-11-30,47.8364
2020-10-30,46.0286
2020-09-30,46.1434
2020-08-31,45.9770
2020-07-31,46.1808
2020-06-30,47.0078
2020-05-29,47.3531
2020-04-30,46.9542
2020-03-31,47.1030
2020-02-28,47.5216
2020-01-31,48.3539
2019-12-31,47.5370
2019-11-29,46.0293
2019-10-31,44.2810
2019-09-30,42.4752
2019-08-30,41.1191
2019-07-31,40.3011
2019-06-28,40.0746
2019-05-31,39.6371
2019-04-30,40.2606
2019-03-29,39.7573
2019-02-28,39.2262
2019-01-31,38.9570
2018-12-31,39.0681
2018-11-30,40.3020
2018-10-31,41.0796
2018-09-28,42.5729
2018-08-31,43.0466
2018-07-31,42.5824
2018-06-29,42.1875
2018-05-31,40.9835
2018-04-30,39.6480
2018-03-29,37.7304
2018-02-28,35.2698
2018-01-31,33.3143
2017-12-29,30.5941
2017-11-30,29.7195
2017-10-31,29.3562
2017-09-29,29.1995
2017-08-31,29.6947
2017-07-31,30.7055
2017-06-30,31.6876
2017-05-31,31.8618
2017-04-28,31.3350
2017-03-31,30.9426
2017-02-28,29.7996
2017-01-31,28.1214
2016-12-30,26.5939
2016-11-30,25.9292
2016-10-31,24.8949
2016-09-30,24.6122
2016-08-31,23.5480
2016-07-29,23.1610
2016-06-30,22.9728
2016-05-31,24.0204
2016-04-29,25.6005
2016-03-31,27.7794
2016-02-29,28.3980
2016-01-29,29.6522
2015-12-31,31.6492
2015-11-30,32.8870
2015-10-30,34.5136
2015-09-30,36.2627
2015-08-31,37.3520
2015-07-31,37.6567
2015-06-30,38.2385
2015-05-29,39.4266
2015-04-30,39.6262
2015-03-31,39.3961
2015-02-27,40.2180
2015-01-30,39.8367
2014-12-31,40.1610
2014-11-28,39.0373
2014-10-31,37.7227
2014-09-30,36.6930
2014-08-29,36.2673
2014-07-31,34.9516
2014-06-30,34.0055
2014-05-30,33.1139
2014-04-30,32.4836
2014-03-31,31.9511
2014-02-28,30.7726
2014-01-31,29.9174
2013-12-31,28.8409
2013-11-29,27.0429
2013-10-31,25.8859
2013-09-30,24.5874
2013-08-30,23.7143
2013-07-31,23.4349
2013-06-28,22.7735
2013-05-31,21.4027
2013-04-30,19.9784
2013-03-28,19.2021
2013-02-28,18.2740
2013-01-31,17.7641
2012-12-31,16.8824
2012-11-30,16.3106
2012-10-31,16.4161
2012-09-28,16.2740
2012-08-31,15.5971
2012-07-31,14.6241
2012-06-29,13.7494
2012-05-31,13.4071
2012-04-30,13.1674
2012-03-30,11.8674
2012-02-29,10.8311
2012-01-31,9.6593
2011-12-30,8.9521
2011-11-30,8.7277
2011-10-31,8.3589
2011-09-30,8.0603
2011-08-31,8.4796
2011-07-29,8.8180
2011-06-30,8.9489
2011-05-31,8.8101
2011-04-29,8.5561
2011-03-31,8.1378
2011-02-28,8.0687
2011-01-31,8.2065
2010-12-31,8.2056
2010-11-30,8.0701
2010-10-29,8.1157
2010-09-30,8.0020
2010-08-31,8.2455
2010-07-30,8.7563
2010-06-30,9.0664
2010-05-28,9.3816
2010-04-30,9.4645
2010-03-31,9.1758
2010-02-26,8.8350
2010-01-29,8.2034
2009-12-31,7.8485
2009-11-30,7.2219
2009-10-30,6.8548
2009-09-30,6.5600
2009-08-31,6.0354
2009-07-31,5.5714
2009-06-30,5.2403
2009-05-29,5.0415
2009-04-30,5.0267
2009-03-31,5.0802
2009-02-27,5.4258
2009-01-30,6.0711
2008-12-31,6.9297
2008-11-28,7.8963
2008-10-31,9.1062
2008-09-30,10.2683
2008-08-29,11.0079
2008-07-31,11.5568
2008-06-30,12.2201
2008-05-30,12.5208
2008-04-30,12.5993
2008-03-31,13.0170
2008-02-29,13.2830
2008-01-31,13.5291
2007-12-31,13.9930
2007-11-30,13.9194
2007-10-31,13.7934
2007-09-28,13.3834
2007-08-31,13.1759
2007-07-31,12.8924
2007-06-29,12.8454
2007-05-31,13.0035
2007-04-30,13.3430
2007-03-30,13.5772
2007-02-28,13.7217
2007-01-31,13.4545
2006-12-29,13.1045
2006-11-30,12.7615
2006-10-31,12.4331
2006-09-29,12.4471
2006-08-31,12.3895
2006-07-31,12.4218
2006-06-30,12.3556
2006-05-31,12.3429
2006-04-28,12.2408
2006-03-31,11.7347
2006-02-28,11.1441
2006-01-31,10.3931
2005-12-30,9.5541
2005-11-30,9.2565
2005-10-31,9.0223
2005-09-30,9.2818
2005-08-31,9.4352
2005-07-29,9.5335
2005-06-30,9.3288
2005-05-31,9.2968
2005-04-29,8.8176
2005-03-31,8.6781
2005-02-28,8.2724
2005-01-31,7.9652
2004-12-31,7.7221
2004-11-30,7.3834
2004-10-29,7.2419
2004-09-30,7.3545
2004-08-31,7.3878
2004-07-30,7.7353
2004-06-30,8.1033
2004-05-28,8.2046
2004-04-30,8.5791
2004-03-31,9.0195
2004-02-27,9.1334
2004-01-30,9.1355
2003-12-31,9.2620
2003-11-28,9.1129
2003-10-31,8.8315
