,EMA_monthly_10
2022-04-04,50.1927
2022-03-31,50.4132
2022-02-28,50.6028
2022-01-31,51.2479
2021-12-31,51.8693
2021-11-30,52.0377
2021-10-29,52.7508
2021-09-30,53.7407
2021-08-31,54.0130
2021-07-30,54.1750
2021-06-30,54.5228
2021-05-28,54.4213
2021-04-30,54.0839
2021-03-31,53.6579
2021-02-26,51.7378
2021-01-29,50.0874
2020-12-31,49.2809
2020-11-30,49.5187
2020-10-30,50.1255
2020-09-30,51.8106
2020-08-31,52.2690
2020-07-31,53.0064
2020-06-30,54.6640
2020-05-29,54.1240
2020-04-30,52.8065
2020-03-31,51.8925
2020-02-28,52.0110
2020-01-31,51.8607
2019-12-31,49.9695
2019-11-29,48.5141
2019-10-31,47.1131
2019-09-30,45.7843
2019-08-30,45.2037
2019-07-31,45.3539
2019-06-28,44.9525
2019-05-31,45.0176
2019-04-30,45.8911
2019-03-29,45.5721
2019-02-28,44.6342
2019-01-31,43.6404
2018-12-31,43.6899
2018-11-30,43.7894
2018-10-31,43.4236
2018-09-28,43.5346
2018-08-31,43.5870
2018-07-31,43.4190
2018-06-29,43.3400
2018-05-31,42.9178
2018-04-30,41.2916
2018-03-29,40.0870
2018-02-28,38.5221
2018-01-31,37.1707
2017-12-29,35.8143
2017-11-30,34.5521
2017-10-31,33.2731
2017-09-29,31.6327
2017-08-31,31.0994
2017-07-31,31.0455
2017-06-30,30.9523
2017-05-31,31.1794
2017-04-28,30.9898
2017-03-31,30.8023
2017-02-28,30.5888
2017-01-31,30.3024
2016-12-30,29.8820
2016-11-30,29.4750
2016-10-31,29.2826
2016-09-30,29.0660
2016-08-31,28.2459
2016-07-29,27.6022
2016-06-30,27.0648
2016-05-31,26.8021
2016-04-29,26.7126
2016-03-31,26.9040
2016-02-29,26.7451
2016-01-29,27.0747
2015-12-31,27.2578
2015-11-30,26.8366
2015-10-30,26.2616
2015-09-30,25.7744
2015-08-31,25.8783
2015-07-31,26.2994
2015-06-30,26.7817
2015-05-29,27.0998
2015-04-30,26.7394
2015-03-31,26.6967
2015-02-27,26.8799
2015-01-30,26.7397
2014-12-31,26.6501
2014-11-28,25.9473
2014-10-31,24.9130
2014-09-30,24.2814
2014-08-29,23.3626
2014-07-31,22.2215
2014-06-30,21.0555
2014-05-30,20.1689
2014-04-30,19.7301
2014-03-31,19.3482
2014-02-28,19.0379
2014-01-31,18.8468
2013-12-31,18.6942
2013-11-29,18.2573
2013-10-31,18.0974
2013-09-30,17.8307
2013-08-30,17.7762
2013-07-31,17.8745
2013-06-28,17.7970
2013-05-31,17.5469
2013-04-30,17.2325
2013-03-28,16.9442
2013-02-28,16.9555
2013-01-31,17.1335
2012-12-31,17.3615
2012-11-30,17.7117
2012-10-31,18.3192
2012-09-28,18.7479
2012-08-31,19.0992
2012-07-31,19.1624
2012-06-29,19.1300
2012-05-31,18.9317
2012-04-30,18.8246
2012-03-30,18.3018
2012-02-29,17.7091
2012-01-31,17.1895
2011-12-30,16.6647
2011-11-30,16.3801
2011-10-31,15.9238
2011-09-30,15.4617
2011-08-31,15.4193
2011-07-29,15.5640
2011-06-30,15.4169
2011-05-31,15.2646
2011-04-29,15.0219
2011-03-31,14.6505
2011-02-28,14.6725
2011-01-31,14.4927
2010-12-31,14.3031
2010-11-30,14.1398
2010-10-29,13.9200
2010-09-30,13.8515
2010-08-31,13.9020
2010-07-30,14.2056
2010-06-30,14.1384
2010-05-28,14.2363
2010-04-30,14.0476
2010-03-31,13.6200
2010-02-26,13.1828
2010-01-29,12.9219
2009-12-31,12.8026
2009-11-30,12.5027
2009-10-30,12.3210
2009-09-30,12.1349
2009-08-31,11.8371
2009-07-31,11.3583
2009-06-30,10.9586
2009-05-29,10.8801
2009-04-30,10.9102
2009-03-31,10.9585
2009-02-27,11.1305
2009-01-30,11.6855
2008-12-31,12.3592
2008-11-28,12.9202
2008-10-31,13.7341
2008-09-30,14.4183
2008-08-29,14.8558
2008-07-31,14.7791
2008-06-30,14.8055
2008-05-30,14.9421
2008-04-30,14.8595
2008-03-31,14.9131
2008-02-29,15.1362
2008-01-31,15.5855
2007-12-31,15.9892
2007-11-30,15.6763
2007-10-31,15.3779
2007-09-28,14.9106
2007-08-31,14.4896
2007-07-31,13.9910
2007-06-29,13.7051
2007-05-31,13.3384
2007-04-30,13.1146
2007-03-30,12.9545
2007-02-28,13.0979
2007-01-31,13.1687
2006-12-29,13.1137
2006-11-30,13.1474
2006-10-31,13.0258
2006-09-29,12.8997
2006-08-31,12.8546
2006-07-31,12.9411
2006-06-30,13.2836
2006-05-31,13.5614
2006-04-28,14.0390
2006-03-31,14.3614
2006-02-28,14.8282
2006-01-31,15.2392
2005-12-30,15.6641
2005-11-30,15.6672
2005-10-31,15.4313
2005-09-30,15.5969
2005-08-31,15.6398
2005-07-29,15.5435
2005-06-30,15.2395
2005-05-31,15.0230
2005-04-29,14.6283
2005-03-31,14.6330
2005-02-28,14.6787
2005-01-31,14.6298
2004-12-31,14.7935
2004-11-30,14.8643
2004-10-29,15.0898
2004-09-30,15.3872
2004-08-31,16.0528
2004-07-30,16.6974
2004-06-30,17.0666
2004-05-28,17.0766
2004-04-30,16.9586
2004-03-31,17.2063
2004-02-27,17.3079
2004-01-30,17.1583
2003-12-31,16.8004
2003-11-28,16.1539
2003-10-31,15.1601
2003-09-30,14.0287
2003-08-29,13.3876
2003-07-31,12.4578
2003-06-30,11.8296
2003-05-30,11.6186
2003-04-30,11.3593
2003-03-31,11.3793
2003-02-28,11.6887
2003-01-31,11.9333
2002-12-31,12.4476
2002-11-29,13.0939
2002-10-31,13.1609
2002-09-30,13.7314
2002-08-30,14.8938
2002-07-31,15.9364
2002-06-28,16.9257
2002-05-31,18.2053
2002-04-30,18.4994
2002-03-28,18.7272
2002-02-28,18.7614
2002-01-31,19.0556
2001-12-31,18.5372
2001-11-30,18.3905
2001-10-31,18.0471
2001-09-28,18.7475
2001-08-31,20.1431
2001-07-31,20.8295
2001-06-29,21.4202
2001-05-31,22.2181
2001-04-30,23.4966
2001-03-30,24.5338
2001-02-28,26.4242
2001-01-31,28.4300
2000-12-29,29.7420
2000-11-30,32.2844
2000-10-31,34.3094
2000-09-29,35.8482
