,EMA_monthly_10
2022-04-04,2707.8173
2022-03-31,2671.1434
2022-02-28,2644.0664
2022-01-31,2632.1211
2021-12-31,2613.9325
2021-11-30,2551.7863
2021-10-29,2485.7300
2021-09-30,2379.1344
2021-08-31,2315.5398
2021-07-30,2183.6064
2021-06-30,2067.8701
2021-05-28,1970.4368
2021-04-30,1872.4094
2021-03-31,1752.9182
2021-02-26,1682.7600
2021-01-29,1604.0711
2020-12-31,1552.5891
2020-11-30,1508.3023
2020-10-30,1452.2050
2020-09-30,1414.6928
2020-08-31,1402.4912
2020-07-31,1351.0047
2020-06-30,1321.6814
2020-05-29,1301.2528
2020-04-30,1272.8823
2020-03-31,1256.0428
2020-02-28,1276.7612
2020-01-31,1262.8570
2019-12-31,1224.7741
2019-11-29,1199.8306
2019-10-31,1176.4685
2019-09-30,1157.8815
2019-08-30,1144.2996
2019-07-31,1134.5662
2019-06-28,1116.3186
2019-05-31,1124.1872
2019-04-30,1128.7555
2019-03-29,1115.4834
2019-02-28,1102.6330
2019-01-31,1098.7915
2018-12-31,1094.8851
2018-11-30,1108.0574
2018-10-31,1111.0857
2018-09-28,1118.7114
2018-08-31,1102.0984
2018-07-31,1076.3003
2018-06-29,1044.9759
2018-05-31,1029.2705
2018-04-30,1016.8884
2018-03-29,1016.7903
2018-02-28,1013.4571
2018-01-31,993.1742
2017-12-29,953.8929
2017-11-30,933.3358
2017-10-31,913.7637
2017-09-29,890.9023
2017-08-31,875.7450
2017-07-31,861.6151
2017-06-30,846.3073
2017-05-31,832.4356
2017-04-28,803.0079
2017-03-31,780.1297
2017-02-28,769.1452
2017-01-31,757.1308
2016-12-30,748.3176
2016-11-30,743.0949
2016-10-31,739.7737
2016-09-30,729.8257
2016-08-31,719.2780
2016-07-29,708.6620
2016-06-30,695.3003
2016-05-31,696.0114
2016-04-29,687.1873
2016-03-31,685.8934
2016-02-29,672.7697
2016-01-29,667.2141
2015-12-31,650.3839
2015-11-30,626.2736
2015-10-30,600.4233
2015-09-30,575.8929
2015-08-31,568.6647
2015-07-31,557.6457
2015-06-30,542.5425
2015-05-29,547.4387
2015-04-30,550.8450
2015-03-31,553.8461
2015-02-27,555.1453
2015-01-30,554.4220
