,EMA_monthly_10
2022-04-04,94.1741
2022-03-31,92.7706
2022-02-28,91.2063
2022-01-31,91.2788
2021-12-31,90.1691
2021-11-30,88.8063
2021-10-29,89.3761
2021-09-30,89.5298
2021-08-31,90.1247
2021-07-30,89.4775
2021-06-30,88.9059
2021-05-28,89.3350
2021-04-30,88.7817
2021-03-31,87.5453
2021-02-26,86.8065
2021-01-29,88.6977
2020-12-31,89.3806
2020-11-30,89.5452
2020-10-30,89.1215
2020-09-30,87.5370
2020-08-31,86.3769
2020-07-31,85.5588
2020-06-30,84.4472
2020-05-29,84.6962
2020-04-30,84.1386
2020-03-31,83.8480
2020-02-28,84.0004
2020-01-31,83.3059
2019-12-31,81.0019
2019-11-29,79.7821
2019-10-31,79.0373
2019-09-30,77.0601
2019-08-30,74.4985
2019-07-31,71.2291
2019-06-28,69.4829
2019-05-31,67.7785
2019-04-30,66.2753
2019-03-29,64.9922
2019-02-28,63.2914
2019-01-31,61.7842
2018-12-31,60.7232
2018-11-30,60.1900
2018-10-31,58.8860
2018-09-28,58.2264
2018-08-31,57.7498
2018-07-31,57.0025
2018-06-29,56.4415
2018-05-31,56.0987
2018-04-30,55.9786
2018-03-29,55.7200
2018-02-28,55.7161
2018-01-31,56.2605
2017-12-29,56.1744
2017-11-30,55.6521
2017-10-31,54.4148
2017-09-29,53.4132
2017-08-31,53.0848
2017-07-31,52.2092
2017-06-30,51.6740
2017-05-31,51.3262
2017-04-28,50.6351
2017-03-31,50.3218
2017-02-28,49.9178
2017-01-31,49.4928
2016-12-30,49.3076
2016-11-30,49.1570
2016-10-31,49.4729
2016-09-30,49.2551
2016-08-31,48.9589
2016-07-29,48.5968
2016-06-30,47.3060
2016-05-31,45.6557
2016-04-29,44.5998
2016-03-31,43.7573
2016-02-29,42.3841
2016-01-29,41.3928
2015-12-31,40.4770
2015-11-30,40.0754
2015-10-30,39.9491
2015-09-30,39.4708
2015-08-31,38.7664
2015-07-31,38.7348
2015-06-30,38.4918
2015-05-29,38.9227
2015-04-30,38.9310
2015-03-31,38.8687
2015-02-27,38.7251
2015-01-30,38.2870
2014-12-31,36.9820
2014-11-28,35.9201
2014-10-31,35.2099
2014-09-30,34.3663
2014-08-29,34.4976
2014-07-31,34.2514
2014-06-30,34.3246
2014-05-30,33.8363
2014-04-30,33.4817
2014-03-31,32.6077
2014-02-28,31.8706
2014-01-31,31.4138
2013-12-31,31.1426
2013-11-29,31.0373
2013-10-31,30.8355
2013-09-30,30.5974
2013-08-30,30.5977
2013-07-31,30.4870
2013-06-28,30.0057
2013-05-31,29.8329
2013-04-30,29.6518
2013-03-28,28.7999
2013-02-28,28.0982
2013-01-31,27.5037
2012-12-31,27.1419
2012-11-30,27.1233
2012-10-31,26.9889
2012-09-28,26.7221
2012-08-31,26.5262
2012-07-31,26.2396
2012-06-29,25.4870
2012-05-31,24.7561
2012-04-30,24.1424
2012-03-30,23.6020
2012-02-29,23.2075
2012-01-31,22.9018
2011-12-30,22.5882
2011-11-30,22.0524
2011-10-31,21.6803
2011-09-30,21.3862
2011-08-31,21.2063
2011-07-29,20.9314
2011-06-30,20.7951
2011-05-31,20.5192
2011-04-29,20.1944
2011-03-31,19.8470
2011-02-28,19.5323
2011-01-31,19.2871
2010-12-31,18.9441
2010-11-30,18.6347
2010-10-29,18.1521
2010-09-30,17.6453
2010-08-31,17.1585
2010-07-30,16.7207
2010-06-30,16.3267
2010-05-28,16.1132
2010-04-30,15.9840
2010-03-31,15.5907
2010-02-26,15.3429
2010-01-29,15.1137
2009-12-31,14.8259
2009-11-30,14.4077
2009-10-30,14.2490
2009-09-30,14.1857
2009-08-31,13.9974
2009-07-31,13.7451
2009-06-30,13.6454
2009-05-29,13.6894
2009-04-30,13.8350
2009-03-31,14.0015
2009-02-27,14.1170
2009-01-30,14.3564
2008-12-31,14.3278
2008-11-28,14.4805
2008-10-31,14.5602
2008-09-30,14.6760
2008-08-29,14.7171
2008-07-31,14.6332
2008-06-30,14.6678
2008-05-30,14.7030
2008-04-30,14.5450
2008-03-31,14.4121
2008-02-29,14.4957
2008-01-31,14.6240
2007-12-31,14.6644
2007-11-30,14.4896
2007-10-31,14.3373
2007-09-28,14.1663
2007-08-31,14.1570
2007-07-31,14.1962
2007-06-29,14.3584
2007-05-31,14.4661
2007-04-30,14.3049
2007-03-30,14.1003
2007-02-28,13.8690
2007-01-31,13.6259
2006-12-29,13.4419
2006-11-30,13.1549
2006-10-31,12.8510
2006-09-29,12.5534
2006-08-31,12.3819
2006-07-31,12.1818
2006-06-30,12.0083
2006-05-31,11.9260
2006-04-28,11.8546
2006-03-31,11.8384
2006-02-28,11.7549
2006-01-31,11.5930
2005-12-30,11.3679
2005-11-30,11.2581
2005-10-31,11.1988
2005-09-30,11.1495
2005-08-31,10.9491
2005-07-29,10.7545
2005-06-30,10.4665
2005-05-31,10.1912
2005-04-29,10.0348
2005-03-31,9.9274
2005-02-28,9.7803
2005-01-31,9.6522
2004-12-31,9.5457
2004-11-30,9.4464
2004-10-29,9.3541
2004-09-30,9.2959
2004-08-31,9.2732
2004-07-30,9.1899
2004-06-30,9.1410
2004-05-28,9.0514
2004-04-30,8.9939
2004-03-31,8.9644
2004-02-27,8.8800
2004-01-30,8.7658
2003-12-31,8.5892
2003-11-28,8.3503
2003-10-31,8.1064
2003-09-30,7.8180
2003-08-29,7.6047
2003-07-31,7.4351
2003-06-30,7.3041
2003-05-30,7.0901
2003-04-30,6.9014
2003-03-31,6.7797
2003-02-28,6.6893
2003-01-31,6.7392
2002-12-31,6.7254
2002-11-29,6.6492
2002-10-31,6.6925
2002-09-30,6.7604
2002-08-30,6.7617
2002-07-31,6.6948
2002-06-28,6.6301
2002-05-31,6.5546
2002-04-30,6.3986
2002-03-28,6.2396
2002-02-28,6.1133
2002-01-31,6.0021
2001-12-31,5.9733
2001-11-30,5.9405
2001-10-31,5.9431
2001-09-28,5.9362
2001-08-31,5.9105
2001-07-31,5.7833
2001-06-29,5.7565
2001-05-31,5.6271
2001-04-30,5.4968
2001-03-30,5.4265
2001-02-28,5.3652
2001-01-31,5.2585
2000-12-29,5.2580
2000-11-30,5.1143
2000-10-31,5.0113
2000-09-29,5.0420
