,EMA_monthly_10
2022-04-04,68.2093
2022-03-31,67.0536
2022-02-28,65.6410
2022-01-31,64.6805
2021-12-31,62.9739
2021-11-30,61.0488
2021-10-29,59.5212
2021-09-30,58.1186
2021-08-31,56.9908
2021-07-30,55.0870
2021-06-30,53.9071
2021-05-28,52.2361
2021-04-30,49.8489
2021-03-31,47.2565
2021-02-26,44.9249
2021-01-29,42.7985
2020-12-31,41.8676
2020-11-30,40.6576
2020-10-30,39.2585
2020-09-30,39.7635
2020-08-31,40.1606
2020-07-31,40.2604
2020-06-30,40.4321
2020-05-29,40.8259
2020-04-30,41.9112
2020-03-31,43.8024
2020-02-28,47.1473
2020-01-31,48.5752
2019-12-31,48.7099
2019-11-29,48.4618
2019-10-31,48.2506
2019-09-30,48.3353
2019-08-30,47.6894
2019-07-31,47.7910
2019-06-28,46.9647
2019-05-31,45.9783
2019-04-30,46.0251
2019-03-29,45.0967
2019-02-28,45.3224
2019-01-31,45.2268
2018-12-31,45.6063
2018-11-30,47.2098
2018-10-31,48.1749
2018-09-28,49.8875
2018-08-31,49.7797
2018-07-31,50.3964
2018-06-29,50.6032
2018-05-31,51.8269
2018-04-30,52.8795
2018-03-29,53.5246
2018-02-28,53.9962
2018-01-31,54.4030
2017-12-29,53.9201
2017-11-30,52.7794
2017-10-31,51.4333
2017-09-29,50.7004
2017-08-31,50.0836
2017-07-31,49.6659
2017-06-30,48.4660
2017-05-31,47.4907
2017-04-28,46.5936
2017-03-31,45.0930
2017-02-28,43.6267
2017-01-31,42.0193
2016-12-30,41.0397
2016-11-30,39.7032
2016-10-31,38.1768
2016-09-30,36.8655
2016-08-31,35.8172
2016-07-29,34.9736
2016-06-30,34.4496
2016-05-31,34.7912
2016-04-29,34.6646
2016-03-31,34.8415
2016-02-29,35.6273
2016-01-29,36.9411
2015-12-31,38.5137
2015-11-30,39.2167
2015-10-30,39.0145
2015-09-30,38.9926
2015-08-31,39.4545
2015-07-31,39.5654
2015-06-30,38.8137
2015-05-29,38.6205
2015-04-30,38.3803
2015-03-31,38.1841
2015-02-27,37.9016
2015-01-30,37.6521
2014-12-31,38.0656
2014-11-28,37.7220
2014-10-31,37.1346
2014-09-30,36.5681
2014-08-29,35.8590
2014-07-31,34.7427
2014-06-30,34.1499
2014-05-30,33.2915
2014-04-30,32.9148
2014-03-31,32.4427
2014-02-28,32.0070
2014-01-31,31.6258
2013-12-31,31.4540
2013-11-29,30.2956
2013-10-31,28.7057
2013-09-30,27.2834
2013-08-30,26.3079
2013-07-31,25.4698
2013-06-28,24.0469
2013-05-31,23.2733
2013-04-30,22.2624
2013-03-28,21.3477
2013-02-28,20.5658
2013-01-31,20.0391
2012-12-31,19.4921
2012-11-30,19.2250
2012-10-31,19.1524
2012-09-28,19.0013
2012-08-31,18.9126
2012-07-31,18.7577
2012-06-29,18.8621
2012-05-31,18.8881
2012-04-30,19.1851
2012-03-30,19.0861
2012-02-29,18.6751
2012-01-31,18.4938
2011-12-30,18.3269
2011-11-30,18.5473
2011-10-31,18.8904
2011-09-30,19.1606
2011-08-31,19.9646
2011-07-29,20.5375
2011-06-30,20.8918
2011-05-31,20.8999
2011-04-29,20.7802
2011-03-31,20.2561
2011-02-28,19.8654
2011-01-31,19.0603
2010-12-31,18.3033
2010-11-30,17.4100
2010-10-29,17.1288
2010-09-30,16.9257
2010-08-31,16.8150
2010-07-30,17.1083
2010-06-30,17.0845
2010-05-28,17.3795
2010-04-30,17.1798
2010-03-31,16.6325
2010-02-26,15.9651
2010-01-29,16.0457
2009-12-31,16.1681
2009-11-30,16.1699
2009-10-30,15.9703
2009-09-30,15.8497
2009-08-31,15.3579
2009-07-31,14.6088
2009-06-30,14.3819
2009-05-29,14.8170
2009-04-30,14.8562
2009-03-31,15.7630
2009-02-27,18.0671
2009-01-30,20.9111
2008-12-31,23.1268
2008-11-28,24.9585
2008-10-31,28.4810
2008-09-30,32.0970
2008-08-29,33.0162
2008-07-31,33.8112
2008-06-30,35.2513
2008-05-30,37.0887
2008-04-30,37.6327
2008-03-31,38.3291
2008-02-29,38.8860
2008-01-31,39.6366
2007-12-31,39.9282
2007-11-30,38.9659
2007-10-31,38.2684
2007-09-28,37.2315
2007-08-31,36.6098
2007-07-31,36.9216
2007-06-29,37.1758
2007-05-31,37.2186
2007-04-30,36.9170
2007-03-30,36.1691
2007-02-28,35.7655
2007-01-31,35.1311
2006-12-29,34.2514
2006-11-30,33.5865
2006-10-31,32.9078
2006-09-29,32.3634
2006-08-31,32.0055
2006-07-31,31.7126
2006-06-30,31.2490
2006-05-31,30.4529
2006-04-28,29.6190
2006-03-31,29.0643
2006-02-28,28.7354
2006-01-31,28.3446
2005-12-30,28.0839
2005-11-30,27.7277
2005-10-31,26.8417
2005-09-30,25.9924
2005-08-31,25.2647
2005-07-29,24.5908
2005-06-30,24.0211
2005-05-31,23.6063
2005-04-29,23.3753
2005-03-31,23.2042
2005-02-28,23.0760
2005-01-31,22.8466
2004-12-31,22.3521
2004-11-30,21.6982
2004-10-29,21.3466
2004-09-30,20.9785
2004-08-31,20.7709
2004-07-30,20.6877
2004-06-30,20.6835
2004-05-28,20.5715
2004-04-30,20.4115
2004-03-31,20.1686
2004-02-27,19.8270
2004-01-30,19.3324
2003-12-31,18.9309
2003-11-28,18.6609
2003-10-31,18.3254
2003-09-30,18.2142
2003-08-29,18.1263
2003-07-31,17.9561
2003-06-30,17.5961
2003-05-30,17.2027
2003-04-30,16.7872
2003-03-31,16.6345
2003-02-28,16.7093
2003-01-31,16.7434
2002-12-31,16.6476
2002-11-29,16.3263
2002-10-31,16.0845
2002-09-30,15.9485
2002-08-30,16.0297
