,EMA_monthly_10
2022-04-04,225.5426
2022-03-31,224.6165
2022-02-28,223.3491
2022-01-31,225.0667
2021-12-31,222.4157
2021-11-30,216.2472
2021-10-29,214.3875
2021-09-30,214.1678
2021-08-31,215.2503
2021-07-30,216.4740
2021-06-30,215.2283
2021-05-28,211.6050
2021-04-30,205.8940
2021-03-31,198.9468
2021-02-26,193.1574
2021-01-29,189.1210
2020-12-31,185.0428
2020-11-30,178.2835
2020-10-30,172.9095
2020-09-30,175.3649
2020-08-31,173.0804
2020-07-31,171.3833
2020-06-30,170.8450
2020-05-29,170.8915
2020-04-30,171.4360
2020-03-31,174.0004
2020-02-28,181.7367
2020-01-31,184.9309
2019-12-31,185.5520
2019-11-29,185.9993
2019-10-31,187.3393
2019-09-30,188.2197
2019-08-30,185.6668
2019-07-31,183.1739
2019-06-28,181.9023
2019-05-31,180.3225
2019-04-30,182.7617
2019-03-29,178.3985
2019-02-28,180.7874
2019-01-31,185.0181
2018-12-31,189.3903
2018-11-30,197.4507
2018-10-31,199.9097
2018-09-28,202.3362
2018-08-31,201.8468
2018-07-31,202.8128
2018-06-29,203.7177
2018-05-31,203.0087
2018-04-30,201.2576
2018-03-29,197.1689
2018-02-28,193.2625
2018-01-31,191.0926
2017-12-29,187.7193
2017-11-30,181.6958
2017-10-31,176.6270
2017-09-29,170.2285
2017-08-31,166.5002
2017-07-31,161.8080
2017-06-30,157.5866
2017-05-31,152.3482
2017-04-28,148.2274
2017-03-31,145.4161
2017-02-28,144.1495
2017-01-31,143.2768
2016-12-30,144.1669
2016-11-30,144.5211
2016-10-31,145.4025
2016-09-30,143.2637
2016-08-31,140.7794
2016-07-29,138.2461
2016-06-30,135.1136
2016-05-31,131.1266
2016-04-29,128.7726
2016-03-31,125.3773
2016-02-29,122.2470
2016-01-29,120.4026
2015-12-31,115.9518
2015-11-30,112.5667
2015-10-30,108.8756
2015-09-30,105.5457
2015-08-31,103.4340
2015-07-31,100.2834
2015-06-30,98.1234
2015-05-29,96.2980
2015-04-30,93.6862
2015-03-31,90.9546
2015-02-27,87.5611
2015-01-30,83.7161
2014-12-31,79.8841
2014-11-28,77.6950
2014-10-31,75.3789
2014-09-30,73.5353
2014-08-29,72.1717
2014-07-31,70.5194
2014-06-30,69.2778
2014-05-30,66.7711
2014-04-30,64.5199
2014-03-31,62.6398
2014-02-28,59.2999
2014-01-31,56.0181
2013-12-31,52.8927
2013-11-29,50.3504
2013-10-31,47.2371
2013-09-30,44.4699
2013-08-30,42.6925
2013-07-31,41.1599
2013-06-28,39.7256
2013-05-31,37.9664
2013-04-30,35.6355
2013-03-28,33.5301
2013-02-28,31.3041
2013-01-31,29.2742
2012-12-31,27.8230
2012-11-30,26.8172
2012-10-31,25.4882
2012-09-28,23.9737
2012-08-31,22.7300
2012-07-31,21.0900
2012-06-29,20.0464
2012-05-31,19.0045
2012-04-30,19.3094
2012-03-30,19.2128
2012-02-29,18.6905
2012-01-31,18.4076
2011-12-30,18.2527
2011-11-30,18.1102
2011-10-31,18.1798
2011-09-30,18.1125
2011-08-31,18.4811
2011-07-29,18.5722
2011-06-30,18.5576
2011-05-31,18.4523
2011-04-29,18.0921
2011-03-31,17.5645
2011-02-28,17.3483
2011-01-31,17.0759
2010-12-31,16.9664
2010-11-30,16.2374
2010-10-29,15.6592
2010-09-30,15.1313
2010-08-31,14.9004
2010-07-30,14.8275
2010-06-30,14.6571
2010-05-28,14.7414
2010-04-30,14.6332
2010-03-31,14.1738
2010-02-26,13.9841
2010-01-29,14.0366
2009-12-31,13.8895
2009-11-30,13.7402
2009-10-30,13.3181
2009-09-30,13.0642
2009-08-31,12.8899
2009-07-31,12.7501
2009-06-30,12.8087
2009-05-29,13.0794
2009-04-30,13.6377
2009-03-31,14.3141
2009-02-27,15.0777
2009-01-30,15.7775
2008-12-31,16.3342
2008-11-28,16.7606
2008-10-31,17.8933
2008-09-30,19.3223
2008-08-29,19.2570
2008-07-31,19.2483
2008-06-30,19.1544
2008-05-30,19.3768
2008-04-30,19.3520
2008-03-31,19.9230
2008-02-29,20.7610
2008-01-31,21.4725
2007-12-31,21.9988
2007-11-30,22.0854
2007-10-31,22.2096
2007-09-28,22.0424
2007-08-31,22.0230
2007-07-31,22.0054
2007-06-29,22.4408
2007-05-31,22.4957
2007-04-30,22.5587
2007-03-30,23.0196
2007-02-28,23.8328
2007-01-31,24.3636
2006-12-29,24.7523
2006-11-30,24.3580
2006-10-31,24.0873
2006-09-29,23.8560
2006-08-31,23.3113
2006-07-31,22.9482
2006-06-30,23.0793
2006-05-31,23.1298
2006-04-28,23.2525
2006-03-31,23.4024
2006-02-28,23.5145
2006-01-31,23.3896
2005-12-30,23.1657
2005-11-30,22.9856
2005-10-31,23.2956
2005-09-30,23.6907
2005-08-31,23.6740
2005-07-29,23.3448
2005-06-30,22.9668
2005-05-31,22.0782
2005-04-29,21.3354
2005-03-31,20.7232
2005-02-28,19.9586
2005-01-31,18.9571
2004-12-31,17.8965
2004-11-30,17.1498
2004-10-29,16.4209
2004-09-30,16.0856
2004-08-31,15.7947
2004-07-30,15.5701
2004-06-30,15.1828
2004-05-28,14.7857
2004-04-30,14.4151
2004-03-31,14.2536
2004-02-27,14.1608
2004-01-30,14.0881
2003-12-31,13.8123
2003-11-28,13.5372
2003-10-31,13.0404
2003-09-30,12.7522
2003-08-29,12.4893
2003-07-31,12.3448
2003-06-30,12.1579
2003-05-30,11.6705
2003-04-30,11.4639
2003-03-31,11.2884
2003-02-28,11.4915
2003-01-31,11.5436
2002-12-31,11.5626
2002-11-29,11.7240
2002-10-31,11.9405
2002-09-30,12.0213
2002-08-30,12.3466
2002-07-31,12.2048
2002-06-28,11.9980
2002-05-31,11.4141
2002-04-30,10.9575
2002-03-28,10.3253
2002-02-28,9.8288
2002-01-31,9.2529
2001-12-31,8.8782
2001-11-30,8.6751
2001-10-31,8.6783
2001-09-28,8.5227
2001-08-31,8.3010
2001-07-31,7.9951
2001-06-29,7.6328
2001-05-31,7.2469
2001-04-30,6.8946
2001-03-30,6.7699
2001-02-28,6.4526
2001-01-31,6.2652
2000-12-29,5.9459
2000-11-30,5.7755
2000-10-31,5.8147
2000-09-29,5.8691
