,EMA_monthly_10
2022-04-04,132.9658
2022-03-31,133.7493
2022-02-28,134.1825
2022-01-31,134.1786
2021-12-31,133.3459
2021-11-30,128.0738
2021-10-29,123.8859
2021-09-30,121.1540
2021-08-31,119.5689
2021-07-30,116.2143
2021-06-30,111.1072
2021-05-28,104.3191
2021-04-30,96.9665
2021-03-31,89.2294
2021-02-26,79.5765
2021-01-29,71.1792
2020-12-31,65.7005
2020-11-30,61.2908
2020-10-30,56.7426
2020-09-30,56.3429
2020-08-31,55.8061
2020-07-31,54.6777
2020-06-30,52.7461
2020-05-29,51.2345
2020-04-30,50.3218
2020-03-31,50.6711
2020-02-28,51.9396
2020-01-31,50.8080
2019-12-31,49.4937
2019-11-29,47.2245
2019-10-31,45.1336
2019-09-30,43.4106
2019-08-30,42.2490
2019-07-31,41.2365
2019-06-28,39.7544
2019-05-31,38.9046
2019-04-30,39.2072
2019-03-29,38.4660
2019-02-28,38.5062
2019-01-31,38.8384
2018-12-31,39.1284
2018-11-30,40.8361
2018-10-31,41.9542
2018-09-28,44.2996
2018-08-31,45.9416
2018-07-31,47.0212
2018-06-29,47.1979
2018-05-31,47.9292
2018-04-30,47.8536
2018-03-29,48.0370
2018-02-28,47.0115
2018-01-31,45.3415
2017-12-29,44.1535
2017-11-30,43.2286
2017-10-31,41.7516
2017-09-29,39.1983
2017-08-31,36.9874
2017-07-31,35.7467
2017-06-30,34.4209
2017-05-31,33.4281
2017-04-28,31.2586
2017-03-31,29.7284
2017-02-28,28.2151
2017-01-31,26.9248
2016-12-30,25.7790
2016-11-30,24.7908
2016-10-31,23.5974
2016-09-30,22.8074
2016-08-31,21.6198
2016-07-29,20.2327
2016-06-30,19.2920
2016-05-31,18.6220
2016-04-29,17.7101
2016-03-31,17.4304
2016-02-29,16.9423
2016-01-29,16.8214
2015-12-31,16.9445
2015-11-30,16.8859
2015-10-30,16.7939
2015-09-30,17.1103
2015-08-31,17.9226
2015-07-31,18.6292
2015-06-30,19.2545
2015-05-29,19.6422
2015-04-30,19.9318
2015-03-31,20.3745
2015-02-27,20.3576
2015-01-30,19.8353
2014-12-31,19.6612
2014-11-28,19.0311
2014-10-31,18.4356
2014-09-30,18.1203
2014-08-29,17.8308
2014-07-31,17.1785
2014-06-30,16.8284
2014-05-30,16.0845
2014-04-30,15.6444
2014-03-31,15.3503
2014-02-28,14.7227
2014-01-31,14.2434
2013-12-31,14.0985
2013-11-29,13.7522
2013-10-31,13.4037
2013-09-30,12.8893
2013-08-30,12.3239
2013-07-31,12.1261
2013-06-28,11.6494
