,EMA_monthly_10
2022-04-04,368.7968
2022-03-31,357.9850
2022-02-28,345.2127
2022-01-31,342.1239
2021-12-31,334.7178
2021-11-30,333.0938
2021-10-29,330.7559
2021-09-30,328.6123
2021-08-31,327.5922
2021-07-30,317.1012
2021-06-30,307.9011
2021-05-28,298.6129
2021-04-30,285.6169
2021-03-31,267.5902
2021-02-26,244.8346
2021-01-29,222.7047
2020-12-31,208.8811
2020-11-30,196.3153
2020-10-30,182.7493
2020-09-30,173.9750
2020-08-31,164.1866
2020-07-31,154.9101
2020-06-30,150.9248
2020-05-29,150.2280
2020-04-30,150.6351
2020-03-31,152.6632
2020-02-28,156.6378
2020-01-31,157.7057
2019-12-31,158.5581
2019-11-29,156.4347
2019-10-31,155.1202
2019-09-30,152.2062
2019-08-30,149.8167
2019-07-31,150.0039
2019-06-28,147.9374
2019-05-31,145.3988
2019-04-30,147.8917
2019-03-29,145.5226
2019-02-28,143.8587
2019-01-31,141.0986
2018-12-31,137.7335
2018-11-30,136.7603
2018-10-31,134.5327
2018-09-28,135.9041
2018-08-31,134.4445
2018-07-31,134.1732
2018-06-29,133.6342
2018-05-31,134.0215
2018-04-30,132.6136
2018-03-29,133.8510
2018-02-28,131.1930
2018-01-31,126.9190
2017-12-29,120.5420
2017-11-30,114.8071
2017-10-31,109.2976
2017-09-29,106.0788
2017-08-31,103.6537
2017-07-31,102.8054
2017-06-30,99.2243
2017-05-31,95.8136
2017-04-28,91.9998
2017-03-31,89.5629
2017-02-28,87.1482
2017-01-31,84.1915
2016-12-30,81.0752
2016-11-30,78.0841
2016-10-31,75.1251
2016-09-30,73.9207
2016-08-31,73.0466
2016-07-29,72.2619
2016-06-30,72.6795
2016-05-31,72.5197
2016-04-29,72.1940
2016-03-31,71.4324
2016-02-29,71.9239
2016-01-29,72.0059
2015-12-31,72.7348
2015-11-30,73.7724
2015-10-30,74.5072
2015-09-30,75.7142
2015-08-31,77.9766
2015-07-31,79.3406
2015-06-30,78.5109
2015-05-29,77.0128
2015-04-30,75.9526
2015-03-31,75.2700
2015-02-27,74.9846
2015-01-30,74.1910
2014-12-31,74.2635
2014-11-28,73.7201
2014-10-31,73.5228
2014-09-30,73.4883
2014-08-29,74.1257
2014-07-31,74.6185
2014-06-30,75.0270
2014-05-30,74.4925
2014-04-30,73.8356
2014-03-31,72.6231
2014-02-28,71.6207
2014-01-31,71.4084
2013-12-31,71.1434
2013-11-29,69.8115
2013-10-31,69.6029
2013-09-30,69.7957
2013-08-30,70.1155
2013-07-31,70.1816
2013-06-28,70.3681
2013-05-31,70.9336
2013-04-30,70.6375
2013-03-28,69.8719
2013-02-28,69.5482
2013-01-31,68.9056
2012-12-31,66.9783
2012-11-30,66.0230
2012-10-31,65.3719
2012-09-28,64.3226
2012-08-31,63.5816
2012-07-31,64.0947
2012-06-29,64.4118
2012-05-31,64.0652
2012-04-30,64.9889
2012-03-30,64.5879
2012-02-29,64.3608
2012-01-31,63.8025
2011-12-30,62.5432
2011-11-30,62.5809
2011-10-31,62.3618
2011-09-30,62.6911
2011-08-31,65.1132
2011-07-29,65.2640
2011-06-30,65.8577
2011-05-31,65.8852
2011-04-29,65.3516
2011-03-31,62.6863
2011-02-28,59.5363
2011-01-31,56.9333
2010-12-31,53.6203
2010-11-30,50.9497
2010-10-29,49.2070
2010-09-30,46.7098
2010-08-31,44.8854
2010-07-30,43.8404
2010-06-30,41.9692
2010-05-28,41.5981
2010-04-30,40.8474
2010-03-31,39.5591
2010-02-26,38.0468
2010-01-29,36.6179
2009-12-31,36.1393
2009-11-30,34.8401
2009-10-30,33.3992
2009-09-30,33.0041
2009-08-31,32.9725
2009-07-31,32.8662
2009-06-30,32.7123
2009-05-29,33.1704
2009-04-30,33.1795
2009-03-31,33.5649
2009-02-27,35.4569
2009-01-30,38.7174
2008-12-31,41.4843
2008-11-28,44.2645
2008-10-31,48.2953
2008-09-30,52.5963
2008-08-29,56.0285
