,EMA_monthly_10
2022-04-04,89.2472
2022-03-31,91.1910
2022-02-28,93.4801
2022-01-31,93.0268
2021-12-31,93.6022
2021-11-30,92.1052
2021-10-29,91.7853
2021-09-30,91.6436
2021-08-31,90.9895
2021-07-30,89.8369
2021-06-30,86.8430
2021-05-28,84.2350
2021-04-30,80.4734
2021-03-31,74.8725
2021-02-26,70.6049
2021-01-29,66.9235
2020-12-31,62.8995
2020-11-30,60.2150
2020-10-30,57.2835
2020-09-30,56.1379
2020-08-31,55.7831
2020-07-31,54.7004
2020-06-30,52.3237
2020-05-29,50.0633
2020-04-30,49.2533
2020-03-31,49.8910
2020-02-28,53.3380
2020-01-31,53.6997
2019-12-31,52.1109
2019-11-29,50.7866
2019-10-31,49.4283
2019-09-30,47.9330
2019-08-30,47.4168
2019-07-31,47.9687
2019-06-28,48.1435
2019-05-31,49.0546
2019-04-30,51.1086
2019-03-29,51.5930
2019-02-28,52.3720
2019-01-31,52.8122
2018-12-31,53.9058
2018-11-30,56.0608
2018-10-31,57.3010
2018-09-28,59.0830
2018-08-31,58.0950
2018-07-31,57.0138
2018-06-29,56.1787
2018-05-31,55.1202
2018-04-30,54.0113
2018-03-29,53.4751
2018-02-28,52.9223
2018-01-31,52.7053
2017-12-29,51.3139
2017-11-30,51.1912
2017-10-31,51.0141
2017-09-29,51.8175
2017-08-31,51.6930
2017-07-31,52.2666
2017-06-30,52.1469
2017-05-31,50.7319
2017-04-28,50.5510
2017-03-31,50.0561
2017-02-28,48.5315
2017-01-31,46.9389
2016-12-30,45.0320
2016-11-30,43.7979
2016-10-31,43.2005
2016-09-30,43.8662
2016-08-31,43.5954
2016-07-29,43.8375
2016-06-30,43.4205
2016-05-31,43.7912
2016-04-29,43.7221
2016-03-31,43.6373
2016-02-29,43.5437
2016-01-29,44.5394
2015-12-31,46.3341
2015-11-30,46.3601
2015-10-30,45.9608
2015-09-30,45.2627
2015-08-31,45.6100
2015-07-31,45.6653
2015-06-30,45.0744
2015-05-29,44.8031
2015-04-30,44.4352
2015-03-31,44.2116
2015-02-27,43.6538
2015-01-30,42.4090
2014-12-31,40.9044
2014-11-28,39.6734
2014-10-31,38.4871
2014-09-30,37.6415
2014-08-29,37.5439
2014-07-31,37.2519
2014-06-30,37.4550
2014-05-30,37.3428
2014-04-30,37.0115
2014-03-31,37.2082
2014-02-28,36.4299
2014-01-31,35.5785
2013-12-31,35.2222
2013-11-29,33.8699
2013-10-31,32.2889
2013-09-30,30.4904
2013-08-30,29.3302
2013-07-31,28.6181
2013-06-28,27.4714
2013-05-31,27.2231
2013-04-30,26.5975
2013-03-28,26.2126
2013-02-28,25.2333
2013-01-31,23.5948
2012-12-31,21.6479
2012-11-30,20.6742
2012-10-31,20.1443
2012-09-28,19.9399
2012-08-31,19.8805
2012-07-31,19.5976
2012-06-29,19.5891
2012-05-31,19.5331
2012-04-30,19.5282
2012-03-30,18.6511
2012-02-29,17.6862
2012-01-31,16.8720
2011-12-30,16.3869
2011-11-30,16.4448
2011-10-31,16.4044
2011-09-30,16.5561
2011-08-31,17.4576
2011-07-29,18.1936
2011-06-30,17.9179
2011-05-31,17.8638
2011-04-29,17.5446
2011-03-31,16.8200
2011-02-28,15.5269
2011-01-31,14.4212
2010-12-31,13.6851
2010-11-30,13.0188
2010-10-29,12.7565
2010-09-30,12.4728
2010-08-31,12.2425
2010-07-30,12.4561
2010-06-30,11.8868
2010-05-28,12.0766
2010-04-30,11.3145
2010-03-31,9.7064
2010-02-26,8.7134
2010-01-29,8.3736
2009-12-31,8.1179
2009-11-30,7.4149
2009-10-30,7.0824
2009-09-30,6.7949
2009-08-31,5.9526
2009-07-31,5.4514
2009-06-30,5.2530
2009-05-29,5.5722
2009-04-30,5.9033
2009-03-31,6.0410
2009-02-27,6.7061
2009-01-30,7.5896
2008-12-31,8.7303
2008-11-28,9.8438
2008-10-31,11.4992
