,EMA_monthly_10
2022-04-04,435.6211
2022-03-31,423.6836
2022-02-28,408.6755
2022-01-31,399.3566
2021-12-31,390.3736
2021-11-30,374.3969
2021-10-29,367.8243
2021-09-30,353.4045
2021-08-31,349.5545
2021-07-30,344.5855
2021-06-30,336.5559
2021-05-28,327.2288
2021-04-30,312.4675
2021-03-31,298.5623
2021-02-26,286.0574
2021-01-29,283.2473
2020-12-31,281.1723
2020-11-30,273.3577
2020-10-30,266.1015
2020-09-30,265.6852
2020-08-31,266.0953
2020-07-31,263.9916
2020-06-30,263.0997
2020-05-29,264.3631
2020-04-30,259.3441
2020-03-31,256.1107
2020-02-28,263.7993
2020-01-31,266.8766
2019-12-31,268.8681
2019-11-29,263.3624
2019-10-31,259.6949
2019-09-30,259.4310
2019-08-30,265.3522
2019-07-31,268.1536
2019-06-28,264.4710
2019-05-31,262.6331
2019-04-30,261.4665
2019-03-29,263.2422
2019-02-28,260.2836
2019-01-31,253.8926
2018-12-31,245.5964
2018-11-30,244.0792
2018-10-31,236.5223
2018-09-28,230.3751
2018-08-31,223.1856
2018-07-31,216.5393
2018-06-29,210.9080
2018-05-31,207.2058
2018-04-30,206.3629
2018-03-29,202.2474
2018-02-28,200.6668
2018-01-31,195.5775
2017-12-29,186.7252
2017-11-30,180.7265
2017-10-31,171.4485
2017-09-29,165.5270
2017-08-31,162.3569
2017-07-31,157.3355
2017-06-30,153.2591
2017-05-31,147.8744
2017-04-28,142.6363
2017-03-31,137.1661
2017-02-28,133.0940
2017-01-31,128.3686
2016-12-30,124.8158
2016-11-30,122.6317
2016-10-31,120.3525
2016-09-30,121.8494
2016-08-31,122.9642
2016-07-29,124.5075
2016-06-30,125.1034
2016-05-31,125.8317
2016-04-29,126.6842
2016-03-31,125.9600
2016-02-29,125.4399
2016-01-29,126.6378
2015-12-31,128.1426
2015-11-30,128.1549
2015-10-30,130.1440
2015-09-30,130.7932
2015-08-31,131.4139
2015-07-31,132.0811
2015-06-30,130.2220
2015-05-29,125.9530
2015-04-30,120.1153
2015-03-31,116.3902
2015-02-27,111.1361
2015-01-30,106.4451
2014-12-31,103.0173
2014-11-28,100.6920
2014-10-31,97.4871
2014-09-30,93.8140
2014-08-29,90.7386
2014-07-31,87.6878
2014-06-30,85.2940
2014-05-30,82.8065
2014-04-30,79.7056
2014-03-31,77.4394
2014-02-28,74.8940
2014-01-31,73.6464
2013-12-31,73.0280
2013-11-29,71.0102
2013-10-31,68.5236
2013-09-30,67.0735
2013-08-30,65.5351
2013-07-31,63.4257
2013-06-28,60.7652
2013-05-31,58.2419
2013-04-30,56.1853
2013-03-28,54.4608
2013-02-28,53.6568
2013-01-31,53.5356
2012-12-31,52.8761
2012-11-30,52.8255
2012-10-31,53.7913
2012-09-28,53.9310
2012-08-31,54.7358
2012-07-31,55.4163
2012-06-29,57.5100
2012-05-31,58.0551
2012-04-30,58.0859
2012-03-30,58.0414
2012-02-29,56.8449
2012-01-31,56.9990
2011-12-30,57.4365
2011-11-30,57.6043
2011-10-31,57.0405
2011-09-30,56.6641
2011-08-31,56.8898
2011-07-29,57.5872
2011-06-30,57.6376
2011-05-31,55.5821
2011-04-29,53.2316
2011-03-31,50.6184
2011-02-28,48.7410
2011-01-31,47.1164
2010-12-31,45.9459
2010-11-30,45.5010
2010-10-29,45.1671
2010-09-30,45.0213
2010-08-31,44.4122
2010-07-30,44.9757
2010-06-30,45.4657
2010-05-28,46.4001
2010-04-30,47.0981
2010-03-31,47.4826
2010-02-26,45.9700
2010-01-29,44.5916
2009-12-31,42.5602
2009-11-30,41.0950
2009-10-30,40.1024
2009-09-30,40.2516
2009-08-31,40.3215
2009-07-31,39.3782
2009-06-30,38.2646
2009-05-29,37.2315
2009-04-30,36.7783
2009-03-31,36.9383
2009-02-27,38.0316
2009-01-30,40.1267
2008-12-31,41.2763
2008-11-28,42.5540
2008-10-31,45.3393
2008-09-30,48.1308
2008-08-29,50.0622
2008-07-31,51.2947
2008-06-30,52.8648
2008-05-30,55.6815
2008-04-30,57.5949
2008-03-31,61.0710
2008-02-29,66.3728
2008-01-31,67.9898
2007-12-31,68.4446
2007-11-30,67.2146
2007-10-31,66.3710
2007-09-28,66.2730
2007-08-31,66.2113
2007-07-31,65.8230
2007-06-29,66.3735
2007-05-31,66.1636
2007-04-30,65.6111
2007-03-30,65.3930
2007-02-28,64.7272
2007-01-31,64.2340
2006-12-29,63.8205
2006-11-30,63.2569
2006-10-31,63.1340
2006-09-29,62.8621
2006-08-31,62.3929
2006-07-31,61.7519
2006-06-30,61.5139
2006-05-31,61.5471
2006-04-28,61.8107
2006-03-31,62.2416
2006-02-28,61.5633
2006-01-31,60.8542
2005-12-30,59.9856
2005-11-30,58.3638
2005-10-31,56.9362
2005-09-30,55.5942
2005-08-31,53.7404
2005-07-29,51.7688
2005-06-30,50.0169
2005-05-31,48.0818
2005-04-29,46.3051
2005-03-31,44.6254
2005-02-28,42.7974
2005-01-31,40.8714
2004-12-31,38.5699
2004-11-30,36.3659
2004-10-29,34.9530
2004-09-30,35.1872
2004-08-31,34.8316
2004-07-30,34.9601
2004-06-30,35.0018
2004-05-28,34.3886
2004-04-30,33.7356
2004-03-31,32.9328
2004-02-27,31.7586
2004-01-30,30.7629
2003-12-31,29.9367
2003-11-28,29.5621
2003-10-31,29.3740
2003-09-30,29.4900
2003-08-29,29.3600
2003-07-31,29.0259
2003-06-30,28.4011
2003-05-30,27.4838
2003-04-30,26.7187
2003-03-31,26.2249
2003-02-28,25.8453
2003-01-31,26.0035
2002-12-31,25.9654
2002-11-29,25.8420
2002-10-31,26.0332
2002-09-30,25.9155
2002-08-30,25.5842
