,EMA_monthly_10
2022-04-04,47.7995
2022-03-31,46.0150
2022-02-28,43.9272
2022-01-31,42.8988
2021-12-31,42.3572
2021-11-30,40.2889
2021-10-29,39.3986
2021-09-30,38.2672
2021-08-31,37.3587
2021-07-30,35.4558
2021-06-30,33.9827
2021-05-28,32.4901
2021-04-30,30.5286
2021-03-31,28.8524
2021-02-26,27.4595
2021-01-29,26.3464
2020-12-31,25.2181
2020-11-30,24.7081
2020-10-30,24.6134
2020-09-30,24.7901
2020-08-31,24.8579
2020-07-31,24.3982
2020-06-30,24.2143
2020-05-29,24.4051
2020-04-30,24.8173
2020-03-31,25.6284
2020-02-28,26.6938
2020-01-31,26.8336
2019-12-31,26.7759
2019-11-29,26.6558
2019-10-31,26.5790
2019-09-30,26.3580
2019-08-30,26.1646
2019-07-31,26.1386
2019-06-28,26.5543
2019-05-31,26.7158
2019-04-30,27.1386
2019-03-29,27.3260
2019-02-28,27.0191
2019-01-31,26.7611
2018-12-31,26.1311
2018-11-30,26.2080
2018-10-31,26.1292
2018-09-28,26.6167
2018-08-31,26.5332
2018-07-31,26.2581
2018-06-29,26.0913
2018-05-31,25.9044
2018-04-30,26.0667
2018-03-29,26.1559
2018-02-28,26.4464
2018-01-31,27.1292
2017-12-29,27.3744
2017-11-30,27.2282
2017-10-31,26.6340
2017-09-29,26.0492
2017-08-31,25.5133
2017-07-31,24.8625
2017-06-30,24.5465
2017-05-31,24.4922
2017-04-28,24.4246
2017-03-31,24.3672
2017-02-28,24.1535
2017-01-31,23.8763
2016-12-30,23.6229
2016-11-30,23.8287
2016-10-31,24.0832
2016-09-30,24.2826
2016-08-31,23.9460
2016-07-29,23.4735
2016-06-30,22.4736
2016-05-31,21.4597
2016-04-29,20.7591
2016-03-31,19.9340
2016-02-29,19.3156
2016-01-29,19.3032
2015-12-31,19.5578
2015-11-30,19.9465
2015-10-30,20.3088
2015-09-30,20.4089
2015-08-31,20.4765
2015-07-31,21.0131
2015-06-30,21.4269
2015-05-29,21.7980
2015-04-30,21.5528
2015-03-31,21.5294
2015-02-27,21.2231
2015-01-30,20.8770
2014-12-31,20.0283
2014-11-28,19.1535
2014-10-31,18.2394
2014-09-30,17.4195
2014-08-29,16.8794
2014-07-31,16.3229
2014-06-30,15.9385
2014-05-30,15.2364
2014-04-30,14.9272
2014-03-31,14.8697
2014-02-28,14.9027
2014-01-31,15.0182
2013-12-31,15.2521
2013-11-29,15.0750
2013-10-31,15.1496
2013-09-30,15.4248
2013-08-30,15.7052
2013-07-31,16.2184
2013-06-28,16.6148
2013-05-31,17.2366
2013-04-30,16.9728
2013-03-28,16.4197
2013-02-28,15.9206
2013-01-31,15.5470
2012-12-31,15.1233
2012-11-30,14.9637
2012-10-31,14.7368
2012-09-28,14.1223
2012-08-31,13.8378
2012-07-31,13.6475
2012-06-29,13.4737
2012-05-31,13.1866
2012-04-30,13.3175
2012-03-30,13.2781
2012-02-29,13.3849
2012-01-31,13.3193
2011-12-30,13.2617
2011-11-30,13.1933
2011-10-31,13.1758
2011-09-30,13.1001
2011-08-31,12.9405
2011-07-29,12.6805
2011-06-30,12.4503
