,EMA_monthly_10
2022-04-04,173.2035
2022-03-31,169.9910
2022-02-28,166.2112
2022-01-31,159.9159
2021-12-31,155.4928
2021-11-30,153.7814
2021-10-29,154.1946
2021-09-30,149.9381
2021-08-31,146.2125
2021-07-30,142.0062
2021-06-30,135.8546
2021-05-28,129.6018
2021-04-30,123.0844
2021-03-31,116.6140
2021-02-26,111.3326
2021-01-29,106.3311
2020-12-31,104.3959
2020-11-30,101.1019
2020-10-30,97.5842
2020-09-30,99.2776
2020-08-31,99.4618
2020-07-31,99.3945
2020-06-30,101.1170
2020-05-29,102.9065
2020-04-30,105.1219
2020-03-31,108.6595
2020-02-28,114.3122
2020-01-31,115.9674
2019-12-31,113.6828
2019-11-29,112.1443
2019-10-31,111.2047
2019-09-30,110.6678
2019-08-30,109.8932
2019-07-31,108.4982
2019-06-28,105.9353
2019-05-31,103.0841
2019-04-30,101.4659
2019-03-29,98.9493
2019-02-28,97.6513
2019-01-31,96.3973
2018-12-31,95.9385
2018-11-30,97.0344
2018-10-31,94.7776
2018-09-28,94.0434
2018-08-31,92.4297
2018-07-31,90.5653
2018-06-29,89.6522
2018-05-31,88.9309
2018-04-30,87.9861
2018-03-29,86.7365
2018-02-28,86.4343
2018-01-31,85.1771
2017-12-29,83.2440
2017-11-30,80.9722
2017-10-31,78.5301
2017-09-29,76.0035
2017-08-31,74.0460
2017-07-31,72.5619
2017-06-30,70.9293
2017-05-31,69.2061
2017-04-28,68.6151
2017-03-31,67.4133
2017-02-28,66.0409
2017-01-31,64.1670
2016-12-30,62.6375
2016-11-30,61.3075
2016-10-31,60.1019
2016-09-30,59.7853
2016-08-31,59.9534
2016-07-29,59.8435
2016-06-30,59.9385
2016-05-31,60.8126
2016-04-29,60.9219
2016-03-31,61.1228
2016-02-29,62.2501
2016-01-29,64.8086
2015-12-31,68.3575
2015-11-30,69.5025
2015-10-30,70.4798
2015-09-30,71.3471
2015-08-31,72.2876
2015-07-31,72.9159
2015-06-30,73.8167
2015-05-29,74.5836
2015-04-30,75.1782
2015-03-31,76.3599
2015-02-27,77.6700
2015-01-30,78.6299
2014-12-31,79.9829
2014-11-28,79.2226
2014-10-31,78.4169
2014-09-30,77.9242
2014-08-29,77.8548
2014-07-31,77.3707
2014-06-30,77.0869
2014-05-30,75.4272
2014-04-30,74.0662
2014-03-31,73.2088
2014-02-28,71.6911
2014-01-31,69.5893
2013-12-31,68.2571
2013-11-29,65.5467
2013-10-31,63.2056
2013-09-30,61.1324
2013-08-30,59.8817
2013-07-31,59.0623
2013-06-28,57.6954
2013-05-31,55.8754
2013-04-30,53.4649
2013-03-28,51.9484
2013-02-28,50.3207
2013-01-31,49.3681
2012-12-31,48.8559
2012-11-30,48.5276
2012-10-31,48.4339
2012-09-28,48.3058
2012-08-31,48.0144
2012-07-31,47.3790
2012-06-29,46.7168
2012-05-31,45.8483
2012-04-30,45.2469
2012-03-30,43.6653
2012-02-29,42.2245
2012-01-31,41.4209
2011-12-30,40.9683
2011-11-30,41.0209
2011-10-31,40.9184
2011-09-30,40.2979
2011-08-31,40.6728
2011-07-29,40.2117
2011-06-30,39.5852
2011-05-31,38.5022
2011-04-29,37.2324
2011-03-31,36.1603
2011-02-28,35.6222
2011-01-31,35.2736
2010-12-31,34.8836
2010-11-30,34.5266
2010-10-29,34.0336
2010-09-30,33.7636
2010-08-31,33.3632
2010-07-30,33.2801
2010-06-30,32.2816
2010-05-28,31.9900
2010-04-30,31.6356
2010-03-31,30.0325
2010-02-26,28.9828
