,EMA_monthly_10
2022-04-04,413.5075
2022-03-31,413.3313
2022-02-28,414.0316
2022-01-31,422.5498
2021-12-31,424.3527
2021-11-30,413.9779
2021-10-29,404.8907
2021-09-30,389.8708
2021-08-31,382.4232
2021-07-30,369.1289
2021-06-30,356.3905
2021-05-28,344.8600
2021-04-30,337.6151
2021-03-31,326.5215
2021-02-26,321.2396
2021-01-29,319.9701
2020-12-31,321.3103
2020-11-30,320.3668
2020-10-30,314.1410
2020-09-30,313.0669
2020-08-31,303.4364
2020-07-31,290.3877
2020-06-30,278.1342
2020-05-29,267.7110
2020-04-30,255.9493
2020-03-31,248.7574
2020-02-28,250.4303
2020-01-31,247.9117
2019-12-31,238.8996
2019-11-29,232.3980
2019-10-31,226.2849
2019-09-30,220.3871
2019-08-30,216.0120
2019-07-31,207.3523
2019-06-28,200.2051
2019-05-31,195.1983
2019-04-30,192.1014
2019-03-29,186.9702
2019-02-28,182.8896
2019-01-31,180.1084
2018-12-31,178.7159
2018-11-30,181.7056
2018-10-31,182.5675
2018-09-28,183.8487
2018-08-31,182.5980
2018-07-31,178.5566
2018-06-29,175.1472
2018-05-31,170.2384
2018-04-30,165.6125
2018-03-29,161.9727
2018-02-28,156.9966
2018-01-31,150.7560
2017-12-29,145.5241
2017-11-30,141.6319
2017-10-31,137.7132
2017-09-29,134.9340
2017-08-31,131.5713
2017-07-31,127.8837
2017-06-30,123.6231
2017-05-31,120.0327
2017-04-28,116.3210
2017-03-31,113.7022
2017-02-28,111.2334
2017-01-31,108.4853
2016-12-30,107.1772
2016-11-30,108.2514
2016-10-31,107.1430
2016-09-30,105.2602
2016-08-31,101.9660
2016-07-29,98.5765
2016-06-30,94.7928
2016-05-31,93.3091
2016-04-29,90.5391
2016-03-31,88.2685
2016-02-29,87.1424
2016-01-29,87.7023
2015-12-31,89.4490
2015-11-30,88.7541
2015-10-30,88.3450
2015-09-30,88.7106
2015-08-31,90.4343
2015-07-31,90.3595
2015-06-30,89.3532
2015-05-29,88.3927
2015-04-30,86.5348
2015-03-31,84.2173
2015-02-27,81.5708
2015-01-30,78.3980
2014-12-31,77.4007
2014-11-28,76.2764
2014-10-31,73.9797
2014-09-30,71.8469
2014-08-29,70.4780
2014-07-31,69.4863
2014-06-30,68.5235
2014-05-30,66.7722
2014-04-30,64.8893
2014-03-31,64.2480
2014-02-28,62.9814
2014-01-31,60.7487
2013-12-31,58.8152
2013-11-29,56.0137
2013-10-31,53.3405
2013-09-30,51.1046
2013-08-30,49.1989
2013-07-31,48.3296
2013-06-28,46.6195
2013-05-31,46.2744
2013-04-30,45.5788
2013-03-28,44.8740
2013-02-28,44.4190
2013-01-31,44.9700
2012-12-31,43.5168
2012-11-30,42.3078
2012-10-31,41.6083
2012-09-28,40.3922
2012-08-31,39.0364
2012-07-31,38.0208
2012-06-29,37.6276
2012-05-31,37.5161
2012-04-30,37.6848
2012-03-30,36.8532
2012-02-29,35.9678
2012-01-31,35.2471
2011-12-30,34.5149
2011-11-30,33.8116
2011-10-31,33.3748
2011-09-30,32.9265
2011-08-31,32.6561
2011-07-29,32.1202
2011-06-30,31.6059
2011-05-31,30.9204
2011-04-29,29.9794
2011-03-31,29.2412
2011-02-28,28.5347
2011-01-31,27.8027
2010-12-31,26.8998
2010-11-30,26.2631
2010-10-29,25.8338
2010-09-30,24.7817
2010-08-31,24.3240
2010-07-30,24.7406
2010-06-30,24.7476
2010-05-28,25.2123
2010-04-30,25.8412
2010-03-31,25.6003
