,EMA_monthly_10
2022-04-04,102.4693
2022-03-31,102.7025
2022-02-28,103.1030
2022-01-31,103.2370
2021-12-31,103.5253
2021-11-30,105.5109
2021-10-29,111.1665
2021-09-30,114.9158
2021-08-31,116.7022
2021-07-30,119.9586
2021-06-30,124.4059
2021-05-28,126.1996
2021-04-30,128.9801
2021-03-31,130.4247
2021-02-26,128.5620
2021-01-29,127.8555
2020-12-31,127.0512
2020-11-30,126.7717
2020-10-30,127.8567
2020-09-30,131.5106
2020-08-31,130.6344
2020-07-31,128.0085
2020-06-30,125.3310
2020-05-29,120.9358
2020-04-30,115.5986
2020-03-31,109.7517
2020-02-28,103.3579
2020-01-31,103.9093
2019-12-31,100.7174
2019-11-29,99.0538
2019-10-31,96.6834
2019-09-30,94.6399
2019-08-30,94.8095
2019-07-31,95.8562
2019-06-28,96.8641
2019-05-31,97.2562
2019-04-30,98.6752
2019-03-29,98.9421
2019-02-28,99.5471
2019-01-31,99.1104
2018-12-31,99.2095
2018-11-30,99.3477
2018-10-31,98.1991
2018-09-28,98.1806
2018-08-31,96.3059
2018-07-31,93.4049
2018-06-29,90.7225
2018-05-31,88.5374
2018-04-30,85.7004
2018-03-29,82.8107
2018-02-28,81.4336
2018-01-31,79.9211
2017-12-29,77.9104
2017-11-30,76.4675
2017-10-31,74.7827
2017-09-29,73.7936
2017-08-31,73.8187
2017-07-31,73.5531
2017-06-30,73.0644
2017-05-31,72.3393
2017-04-28,70.8220
2017-03-31,69.3087
2017-02-28,66.9368
2017-01-31,64.9843
2016-12-30,64.0080
2016-11-30,63.1327
2016-10-31,62.4991
2016-09-30,62.0509
2016-08-31,61.4322
2016-07-29,60.3412
2016-06-30,58.6814
2016-05-31,58.1812
2016-04-29,56.7532
2016-03-31,55.5286
2016-02-29,54.5831
2016-01-29,54.7681
2015-12-31,55.0264
2015-11-30,54.4646
2015-10-30,53.6056
2015-09-30,51.6375
2015-08-31,51.3996
2015-07-31,51.3066
2015-06-30,49.9250
2015-05-29,49.1577
2015-04-30,49.0907
2015-03-31,48.6452
2015-02-27,48.6570
2015-01-30,48.7043
2014-12-31,49.5087
2014-11-28,49.7241
2014-10-31,49.5632
2014-09-30,49.7181
2014-08-29,48.7053
2014-07-31,47.6501
2014-06-30,46.7881
2014-05-30,46.6104
2014-04-30,46.4912
