,EMA_monthly_10
2022-04-04,38.3219
2022-03-31,38.0490
2022-02-28,37.7376
2022-01-31,36.8820
2021-12-31,36.1057
2021-11-30,35.9766
2021-10-29,36.0818
2021-09-30,35.3199
2021-08-31,34.3070
2021-07-30,33.6589
2021-06-30,33.3102
2021-05-28,32.5613
2021-04-30,31.5977
2021-03-31,30.4047
2021-02-26,29.2340
2021-01-29,28.4594
2020-12-31,27.9776
2020-11-30,27.8384
2020-10-30,27.7294
2020-09-30,28.1026
2020-08-31,28.2727
2020-07-31,28.5247
2020-06-30,29.2850
2020-05-29,29.9871
2020-04-30,30.3365
2020-03-31,31.4778
2020-02-28,33.3577
2020-01-31,34.1653
