,EMA_monthly_10
2022-04-04,236.6759
2022-03-31,234.6950
2022-02-28,231.1562
2022-01-31,227.0165
2021-12-31,224.2320
2021-11-30,217.0878
2021-10-29,215.4018
2021-09-30,207.8369
2021-08-31,200.3039
2021-07-30,188.9307
2021-06-30,176.0861
2021-05-28,169.5460
2021-04-30,159.8827
2021-03-31,151.0980
2021-02-26,143.1648
2021-01-29,137.1612
2020-12-31,131.9229
2020-11-30,125.0852
2020-10-30,119.9907
2020-09-30,119.4983
2020-08-31,118.7500
2020-07-31,115.4178
2020-06-30,113.3335
2020-05-29,117.2637
2020-04-30,119.9124
2020-03-31,122.4972
2020-02-28,130.0427
2020-01-31,131.1274
2019-12-31,129.9738
2019-11-29,126.5974
2019-10-31,124.4676
2019-09-30,123.0659
2019-08-30,124.2079
2019-07-31,125.6515
2019-06-28,124.6157
2019-05-31,122.9898
2019-04-30,124.0846
2019-03-29,124.1537
2019-02-28,123.5573
2019-01-31,120.9561
2018-12-31,117.7790
2018-11-30,117.1251
2018-10-31,112.1137
2018-09-28,108.3132
2018-08-31,102.4662
2018-07-31,96.3971
2018-06-29,91.1736
2018-05-31,89.4285
2018-04-30,87.1798
2018-03-29,86.0879
2018-02-28,84.4842
2018-01-31,82.0430
2017-12-29,78.7272
2017-11-30,77.5116
2017-10-31,76.6310
2017-09-29,77.5462
2017-08-31,77.8255
2017-07-31,78.3650
2017-06-30,78.6666
2017-05-31,77.5739
2017-04-28,77.3653
2017-03-31,76.6203
2017-02-28,74.6917
2017-01-31,72.7072
2016-12-30,71.7642
2016-11-30,71.9451
2016-10-31,72.8330
2016-09-30,72.7167
2016-08-31,72.7664
2016-07-29,72.8441
2016-06-30,72.6025
2016-05-31,72.3328
2016-04-29,71.7881
2016-03-31,70.5684
2016-02-29,69.6252
2016-01-29,70.3553
2015-12-31,71.1689
2015-11-30,72.5786
2015-10-30,74.2100
2015-09-30,76.0484
2015-08-31,76.4699
2015-07-31,75.0127
2015-06-30,71.8705
2015-05-29,68.5178
2015-04-30,66.3138
2015-03-31,65.2856
2015-02-27,63.7691
2015-01-30,62.7015
2014-12-31,61.5544
2014-11-28,59.6006
2014-10-31,58.0008
2014-09-30,55.9688
2014-08-29,53.3852
2014-07-31,50.3765
2014-06-30,47.6599
2014-05-30,46.2417
2014-04-30,45.2304
2014-03-31,44.2053
2014-02-28,42.8459
2014-01-31,41.4613
2013-12-31,39.9672
2013-11-29,38.6862
2013-10-31,37.3954
2013-09-30,35.6645
2013-08-30,34.4839
2013-07-31,34.0123
2013-06-28,33.2633
2013-05-31,32.9742
2013-04-30,31.9818
2013-03-28,30.5920
2013-02-28,28.7358
2013-01-31,27.2212
2012-12-31,25.2507
2012-11-30,24.4356
2012-10-31,23.5145
2012-09-28,23.0569
2012-08-31,22.0673
2012-07-31,21.7220
2012-06-29,21.6806
2012-05-31,20.9037
2012-04-30,20.7704
2012-03-30,20.4366
2012-02-29,20.4294
2012-01-31,20.0658
