,EMA_monthly_10
2022-04-04,208.8620
2022-03-31,208.1825
2022-02-28,208.4542
2022-01-31,209.6624
2021-12-31,205.1754
2021-11-30,197.8446
2021-10-29,193.3148
2021-09-30,186.7238
2021-08-31,182.3220
2021-07-30,178.4826
2021-06-30,171.7762
2021-05-28,165.0926
2021-04-30,160.5056
2021-03-31,152.6303
2021-02-26,146.6314
2021-01-29,144.3807
2020-12-31,144.0652
2020-11-30,141.8612
2020-10-30,141.3486
2020-09-30,140.8132
2020-08-31,138.8097
2020-07-31,135.8060
2020-06-30,133.4711
2020-05-29,132.2826
2020-04-30,131.5644
2020-03-31,134.6659
2020-02-28,144.4204
2020-01-31,147.8532
2019-12-31,152.3140
2019-11-29,151.6429
2019-10-31,151.4996
2019-09-30,150.1610
2019-08-30,147.8958
2019-07-31,151.0529
2019-06-28,152.1786
2019-05-31,152.8007
2019-04-30,153.3889
2019-03-29,151.6709
2019-02-28,148.6649
2019-01-31,146.8868
2018-12-31,145.2689
2018-11-30,143.6658
2018-10-31,137.3638
2018-09-28,133.5226
2018-08-31,126.9843
2018-07-31,119.9305
2018-06-29,116.2120
2018-05-31,112.8564
2018-04-30,110.2894
2018-03-29,110.1977
2018-02-28,109.2044
2018-01-31,108.9278
2017-12-29,108.0011
2017-11-30,110.5851
2017-10-31,113.4748
2017-09-29,121.1418
2017-08-31,126.7639
2017-07-31,133.9279
2017-06-30,139.6564
2017-05-31,145.6752
2017-04-28,149.3898
2017-03-31,152.1047
2017-02-28,154.1105
2017-01-31,154.7846
2016-12-30,153.9729
2016-11-30,151.9347
2016-10-31,149.3275
2016-09-30,152.4927
2016-08-31,154.4240
2016-07-29,155.0283
2016-06-30,153.0935
2016-05-31,152.4916
2016-04-29,153.4376
2016-03-31,154.1098
2016-02-29,154.0236
2016-01-29,156.4783
2015-12-31,158.7058
2015-11-30,161.7578
2015-10-30,162.8867
2015-09-30,156.6281
2015-08-31,150.8829
2015-07-31,146.9289
2015-06-30,142.3187
2015-05-29,139.8752
2015-04-30,138.1993
2015-03-31,138.3361
2015-02-27,137.0730
2015-01-30,134.4222
2014-12-31,130.3124
2014-11-28,125.2295
2014-10-31,121.6362
2014-09-30,117.2699
2014-08-29,115.4927
2014-07-31,112.0260
2014-06-30,111.0583
2014-05-30,106.9265
2014-04-30,104.1849
2014-03-31,101.4488
2014-02-28,96.9925
2014-01-31,91.3756
2013-12-31,87.1878
2013-11-29,82.9505
2013-10-31,79.8464
2013-09-30,76.4426
2013-08-30,75.8007
2013-07-31,75.5853
2013-06-28,74.8065
2013-05-31,74.1359
2013-04-30,73.2540
2013-03-28,71.6737
2013-02-28,70.0041
2013-01-31,69.3191
2012-12-31,69.0818
2012-11-30,69.0407
2012-10-31,68.8332
2012-09-28,69.0494
2012-08-31,69.8451
2012-07-31,70.2612
2012-06-29,70.9758
2012-05-31,72.2591
2012-04-30,72.8385
2012-03-30,69.5446
2012-02-29,66.2041
2012-01-31,62.8124
2011-12-30,60.5184
2011-11-30,59.2011
2011-10-31,57.6909
2011-09-30,56.7244
2011-08-31,57.0199
2011-07-29,56.8388
2011-06-30,57.8346
2011-05-31,58.3065
2011-04-29,58.1327
2011-03-31,57.2098
2011-02-28,56.0479
2011-01-31,55.2617
2010-12-31,54.0346
2010-11-30,52.0679
2010-10-29,49.7105
2010-09-30,47.0425
2010-08-31,45.1112
2010-07-30,43.6508
2010-06-30,42.0641
2010-05-28,40.8312
2010-04-30,39.0040
2010-03-31,38.1733
2010-02-26,37.8278
2010-01-29,37.6533
2009-12-31,37.7238
2009-11-30,37.5935
2009-10-30,37.6943
2009-09-30,38.2459
2009-08-31,38.4958
2009-07-31,38.1809
2009-06-30,36.9719
2009-05-29,36.4882
2009-04-30,35.6793
2009-03-31,34.4478
2009-02-27,33.5017
2009-01-30,32.9499
2008-12-31,33.4295
2008-11-28,33.8233
2008-10-31,35.0048
2008-09-30,36.2735
2008-08-29,36.0589
2008-07-31,35.1055
2008-06-30,34.3464
2008-05-30,33.8895
2008-04-30,33.0374
2008-03-31,33.1649
2008-02-29,33.4519
2008-01-31,33.9214
2007-12-31,34.0302
2007-11-30,33.7044
2007-10-31,33.7393
2007-09-28,34.1635
2007-08-31,34.7981
2007-07-31,35.1718
2007-06-29,35.7921
2007-05-31,35.3583
2007-04-30,34.6563
2007-03-30,33.8438
2007-02-28,33.3984
2007-01-31,33.0518
2006-12-29,32.5664
2006-11-30,32.4662
2006-10-31,32.3477
2006-09-29,32.3223
2006-08-31,32.7198
2006-07-31,33.7976
2006-06-30,35.0842
2006-05-31,36.9383
2006-04-28,37.3212
2006-03-31,37.3582
2006-02-28,37.1118
2006-01-31,36.8824
2005-12-30,36.1470
2005-11-30,35.2707
2005-10-31,34.4292
2005-09-30,34.3930
2005-08-31,34.1067
2005-07-29,33.3592
2005-06-30,31.3482
2005-05-31,29.4930
2005-04-29,27.9470
2005-03-31,26.8666
2005-02-28,25.9424
2005-01-31,24.8223
2004-12-31,24.4483
2004-11-30,23.9119
2004-10-29,23.5870
2004-09-30,23.4823
2004-08-31,23.9995
2004-07-30,24.2680
2004-06-30,24.5880
2004-05-28,24.0143
2004-04-30,23.4922
2004-03-31,22.8157
2004-02-27,22.3278
2004-01-30,21.8983
2003-12-31,21.4457
2003-11-28,20.6493
2003-10-31,19.6609
2003-09-30,18.6851
2003-08-29,17.9927
2003-07-31,16.8902
2003-06-30,16.0018
2003-05-30,15.3965
2003-04-30,14.7536
2003-03-31,14.6334
2003-02-28,14.7250
2003-01-31,15.3309
2002-12-31,15.7552
2002-11-29,15.9149
2002-10-31,15.9291
2002-09-30,15.8098
