,EMA_monthly_10
2022-04-04,60.9476
2022-03-31,61.8849
2022-02-28,62.9126
2022-01-31,64.8122
2021-12-31,65.9211
2021-11-30,65.8535
2021-10-29,65.5584
2021-09-30,63.1936
2021-08-31,61.8594
2021-07-30,58.6682
2021-06-30,56.6858
2021-05-28,53.8224
2021-04-30,52.3772
2021-03-31,51.7679
2021-02-26,49.8267
2021-01-29,48.5122
2020-12-31,46.9254
2020-11-30,46.3560
2020-10-30,45.6206
2020-09-30,45.3676
2020-08-31,44.0832
2020-07-31,41.9286
2020-06-30,39.2213
2020-05-29,36.5280
2020-04-30,34.7393
2020-03-31,33.8255
2020-02-28,34.8264
2020-01-31,35.0570
2019-12-31,35.6063
2019-11-29,35.7275
2019-10-31,36.0029
2019-09-30,36.4276
2019-08-30,36.1451
2019-07-31,35.5183
2019-06-28,34.5894
2019-05-31,33.8160
2019-04-30,33.6353
2019-03-29,32.8424
2019-02-28,32.2167
2019-01-31,31.4499
2018-12-31,31.2864
2018-11-30,32.2726
2018-10-31,33.0995
2018-09-28,34.2846
2018-08-31,34.8849
2018-07-31,35.2806
2018-06-29,36.0109
2018-05-31,36.3061
2018-04-30,36.3566
2018-03-29,36.3844
2018-02-28,35.9167
2018-01-31,34.7881
2017-12-29,33.8935
2017-11-30,33.4036
2017-10-31,33.4574
2017-09-29,32.8919
2017-08-31,32.0264
2017-07-31,31.4639
2017-06-30,30.8613
2017-05-31,30.2970
2017-04-28,29.7392
2017-03-31,29.2465
2017-02-28,28.6103
2017-01-31,27.7626
2016-12-30,27.1665
2016-11-30,26.8928
2016-10-31,26.9579
2016-09-30,26.8886
2016-08-31,25.8709
2016-07-29,24.7843
2016-06-30,23.6688
2016-05-31,23.9526
2016-04-29,24.0764
2016-03-31,24.2340
2016-02-29,24.5479
2016-01-29,24.9442
2015-12-31,25.5008
2015-11-30,25.3267
2015-10-30,24.6655
2015-09-30,24.2165
2015-08-31,24.4031
2015-07-31,24.0637
2015-06-30,23.4342
2015-05-29,23.1786
2015-04-30,22.7647
2015-03-31,22.5399
2015-02-27,22.3177
2015-01-30,22.0253
2014-12-31,22.1132
2014-11-28,21.9377
2014-10-31,21.8356
2014-09-30,21.9268
2014-08-29,21.6636
2014-07-31,21.4444
2014-06-30,21.4186
2014-05-30,21.6383
2014-04-30,21.8461
2014-03-31,22.0003
2014-02-28,21.8795
2014-01-31,21.4118
2013-12-31,21.3452
2013-11-29,21.1129
2013-10-31,21.2229
2013-09-30,21.1588
2013-08-30,20.8007
2013-07-31,20.8895
2013-06-28,20.8438
2013-05-31,20.7852
2013-04-30,20.4978
2013-03-28,20.3016
2013-02-28,19.8959
2013-01-31,19.3555
2012-12-31,18.5808
2012-11-30,18.0848
2012-10-31,17.3134
2012-09-28,16.7841
2012-08-31,16.1272
2012-07-31,15.4060
2012-06-29,14.8119
2012-05-31,14.2936
2012-04-30,13.9158
2012-03-30,13.2880
2012-02-29,12.8944
2012-01-31,12.5186
2011-12-30,12.4351
2011-11-30,12.4479
2011-10-31,12.5305
2011-09-30,12.4284
2011-08-31,12.5158
2011-07-29,12.4975
2011-06-30,12.3046
2011-05-31,12.1124
2011-04-29,11.9772
2011-03-31,11.5199
2011-02-28,11.2649
2011-01-31,10.7296
2010-12-31,10.3606
2010-11-30,10.1390
2010-10-29,9.7494
2010-09-30,9.2079
2010-08-31,9.0413
2010-07-30,8.9437
2010-06-30,9.0349
2010-05-28,9.2642
2010-04-30,9.3812
2010-03-31,9.3093
2010-02-26,8.9323
2010-01-29,8.8296
2009-12-31,8.7041
2009-11-30,8.5043
2009-10-30,8.1750
2009-09-30,7.9720
2009-08-31,7.6032
2009-07-31,7.2850
2009-06-30,6.9767
2009-05-29,6.9735
2009-04-30,6.9252
2009-03-31,6.9705
2009-02-27,7.3804
2009-01-30,8.0347
2008-12-31,8.7301
2008-11-28,9.4041
2008-10-31,10.3031
2008-09-30,11.2079
2008-08-29,11.6688
2008-07-31,12.0010
2008-06-30,12.3852
2008-05-30,12.6589
2008-04-30,12.7504
2008-03-31,12.7461
2008-02-29,12.8724
2008-01-31,13.3423
2007-12-31,13.8686
2007-11-30,13.9405
2007-10-31,13.9975
2007-09-28,13.8341
2007-08-31,13.3696
2007-07-31,13.2481
2007-06-29,13.2538
2007-05-31,13.2807
2007-04-30,13.2790
2007-03-30,13.1519
2007-02-28,13.0681
2007-01-31,13.0646
2006-12-29,13.0304
2006-11-30,13.1990
2006-10-31,13.1992
2006-09-29,13.2184
2006-08-31,13.5839
2006-07-31,14.0795
2006-06-30,15.0254
2006-05-31,15.7081
2006-04-28,16.2232
2006-03-31,16.7077
2006-02-28,16.8836
2006-01-31,17.0024
2005-12-30,16.8719
2005-11-30,16.7016
2005-10-31,16.3493
2005-09-30,16.3902
2005-08-31,16.2960
2005-07-29,16.2453
2005-06-30,16.0663
2005-05-31,16.6429
2005-04-29,16.8950
2005-03-31,17.7737
2005-02-28,18.3443
2005-01-31,18.5356
2004-12-31,18.9590
2004-11-30,17.8966
2004-10-29,16.7814
2004-09-30,16.0835
2004-08-31,15.4886
2004-07-30,15.0063
2004-06-30,14.7892
2004-05-28,13.9062
2004-04-30,12.9698
2004-03-31,12.2230
2004-02-27,11.7977
2004-01-30,11.3041
2003-12-31,10.7812
2003-11-28,10.2473
2003-10-31,9.9901
2003-09-30,9.6740
2003-08-29,9.3914
2003-07-31,8.9659
2003-06-30,8.5255
2003-05-30,8.0621
2003-04-30,7.5490
2003-03-31,7.1201
2003-02-28,6.7681
2003-01-31,6.4941
2002-12-31,6.2332
2002-11-29,6.0807
2002-10-31,5.8693
2002-09-30,5.7398
2002-08-30,5.8180
2002-07-31,5.8294
2002-06-28,5.8305
2002-05-31,5.7290
2002-04-30,5.7504
2002-03-28,5.8244
2002-02-28,5.8345
2002-01-31,5.9509
2001-12-31,5.9352
2001-11-30,5.7374
