,EMA_monthly_10
2022-04-04,113.5570
2022-03-31,110.8430
2022-02-28,107.6770
2022-01-31,104.3956
2021-12-31,102.2195
2021-11-30,100.3981
2021-10-29,99.2412
2021-09-30,98.2717
2021-08-31,97.7975
2021-07-30,95.2231
2021-06-30,94.3424
2021-05-28,92.7248
2021-04-30,90.5201
2021-03-31,86.4198
2021-02-26,84.2225
2021-01-29,81.9063
2020-12-31,80.2660
2020-11-30,76.0492
2020-10-30,72.2050
2020-09-30,69.3663
2020-08-31,67.8645
2020-07-31,66.0311
2020-06-30,64.9502
2020-05-29,65.0487
2020-04-30,65.1031
2020-03-31,65.3940
2020-02-28,67.1517
2020-01-31,66.5575
2019-12-31,65.0543
2019-11-29,63.5451
2019-10-31,60.9609
2019-09-30,58.4760
2019-08-30,56.9311
2019-07-31,55.0913
2019-06-28,53.2455
2019-05-31,51.6299
2019-04-30,50.9033
2019-03-29,49.4210
2019-02-28,48.3928
2019-01-31,47.1977
2018-12-31,46.4612
2018-11-30,47.6365
2018-10-31,46.9359
2018-09-28,48.0582
2018-08-31,48.1732
2018-07-31,49.4561
2018-06-29,50.4826
2018-05-31,51.8494
2018-04-30,53.8325
2018-03-29,54.8257
2018-02-28,55.8394
2018-01-31,57.2785
2017-12-29,57.2305
2017-11-30,57.5680
2017-10-31,57.2145
2017-09-29,56.6857
2017-08-31,56.1384
2017-07-31,55.6213
2017-06-30,54.8925
2017-05-31,53.9599
2017-04-28,53.2426
2017-03-31,52.7291
2017-02-28,52.7926
2017-01-31,52.7293
2016-12-30,52.5244
2016-11-30,52.6260
2016-10-31,52.3496
2016-09-30,52.0427
2016-08-31,51.0424
2016-07-29,50.4493
2016-06-30,50.0018
2016-05-31,49.9611
2016-04-29,49.5811
2016-03-31,48.9428
2016-02-29,48.9045
2016-01-29,49.4606
2015-12-31,50.3539
2015-11-30,50.3847
2015-10-30,50.1562
2015-09-30,49.6281
2015-08-31,50.5872
2015-07-31,50.9186
2015-06-30,50.8967
2015-05-29,50.5618
2015-04-30,49.6286
2015-03-31,48.7147
2015-02-27,47.6507
2015-01-30,46.5746
2014-12-31,47.1721
2014-11-28,46.4518
2014-10-31,45.8797
2014-09-30,45.5260
2014-08-29,45.8442
2014-07-31,45.4078
2014-06-30,45.2529
2014-05-30,44.3571
2014-04-30,43.4626
2014-03-31,42.7390
2014-02-28,42.3895
2014-01-31,41.9006
2013-12-31,42.1659
2013-11-29,41.7265
2013-10-31,41.2840
2013-09-30,40.8620
2013-08-30,40.6368
2013-07-31,40.1018
2013-06-28,39.3665
2013-05-31,39.0621
2013-04-30,38.4215
2013-03-28,37.5659
2013-02-28,36.7557
2013-01-31,36.3685
2012-12-31,36.1175
2012-11-30,36.0419
2012-10-31,35.8306
2012-09-28,35.3743
2012-08-31,35.1467
2012-07-31,34.9787
2012-06-29,34.8502
2012-05-31,35.0036
2012-04-30,35.2791
2012-03-30,34.9798
2012-02-29,34.6469
2012-01-31,34.2093
2011-12-30,33.8725
2011-11-30,34.0089
2011-10-31,34.4551
2011-09-30,34.6748
2011-08-31,35.6431
2011-07-29,35.7570
2011-06-30,35.2491
2011-05-31,34.5381
2011-04-29,33.2752
2011-03-31,32.4380
2011-02-28,31.1552
2011-01-31,29.6093
2010-12-31,28.8467
2010-11-30,27.9103
2010-10-29,27.2830
2010-09-30,26.2631
2010-08-31,25.7914
2010-07-30,25.3932
2010-06-30,24.9109
2010-05-28,24.9354
2010-04-30,25.3022
2010-03-31,25.2024
2010-02-26,24.8691
2010-01-29,24.3825
2009-12-31,24.5604
2009-11-30,24.3882
2009-10-30,24.2680
2009-09-30,23.7953
2009-08-31,23.0965
2009-07-31,22.7641
2009-06-30,22.2983
2009-05-29,21.9404
2009-04-30,21.6438
2009-03-31,21.6004
2009-02-27,21.3977
2009-01-30,21.5132
2008-12-31,22.1671
2008-11-28,22.8672
2008-10-31,24.4163
2008-09-30,25.4006
2008-08-29,26.1569
2008-07-31,25.8640
2008-06-30,25.4423
2008-05-30,25.3758
2008-04-30,24.6651
2008-03-31,24.2389
2008-02-29,24.0877
2008-01-31,23.9579
2007-12-31,23.8962
2007-11-30,23.5609
2007-10-31,23.1490
2007-09-28,22.8349
2007-08-31,22.8999
2007-07-31,22.7021
2007-06-29,22.3414
2007-05-31,21.8104
2007-04-30,21.1702
2007-03-30,20.5549
2007-02-28,19.7392
2007-01-31,19.1096
2006-12-29,18.4987
2006-11-30,18.0051
2006-10-31,17.4723
2006-09-29,17.0763
2006-08-31,16.7773
2006-07-31,16.4580
2006-06-30,16.4486
2006-05-31,16.6769
2006-04-28,16.8327
2006-03-31,17.0452
2006-02-28,16.9285
2006-01-31,16.6626
2005-12-30,16.2474
2005-11-30,15.5595
2005-10-31,14.9366
2005-09-30,14.6858
2005-08-31,14.4410
2005-07-29,13.9327
2005-06-30,13.5536
2005-05-31,13.4335
2005-04-29,13.1415
2005-03-31,12.7494
2005-02-28,12.1579
2005-01-31,11.2391
2004-12-31,10.7676
2004-11-30,10.1362
2004-10-29,9.5715
2004-09-30,9.2004
2004-08-31,8.9758
2004-07-30,8.8355
