,EMA_monthly_10
2022-04-04,88.8995
2022-03-31,90.4683
2022-02-28,92.8523
2022-01-31,94.2595
2021-12-31,96.2172
2021-11-30,98.7010
2021-10-29,102.6323
2021-09-30,105.4839
2021-08-31,110.0915
2021-07-30,111.9585
2021-06-30,114.9870
2021-05-28,113.3619
2021-04-30,109.2490
2021-03-31,104.9932
2021-02-26,100.4651
2021-01-29,93.5173
2020-12-31,92.1812
2020-11-30,87.5925
2020-10-30,84.7242
2020-09-30,87.4563
2020-08-31,90.9332
2020-07-31,91.7073
2020-06-30,95.9911
2020-05-29,100.7691
2020-04-30,104.6556
2020-03-31,108.9057
2020-02-28,119.7314
2020-01-31,122.3429
2019-12-31,121.7386
2019-11-29,118.2003
2019-10-31,117.8452
2019-09-30,117.5263
2019-08-30,119.8934
2019-07-31,122.4742
2019-06-28,121.5514
2019-05-31,121.7389
2019-04-30,125.5723
2019-03-29,122.4835
2019-02-28,124.1003
2019-01-31,124.5272
2018-12-31,125.9658
2018-11-30,132.8639
2018-10-31,139.0576
2018-09-28,148.6628
2018-08-31,154.8009
2018-07-31,157.7982
2018-06-29,157.7486
2018-05-31,157.5700
2018-04-30,151.3151
2018-03-29,145.8901
2018-02-28,140.0628
2018-01-31,136.0572
2017-12-29,131.6675
2017-11-30,125.6750
2017-10-31,120.5485
2017-09-29,116.5984
2017-08-31,111.4726
2017-07-31,107.2772
2017-06-30,104.2639
2017-05-31,99.5886
2017-04-28,94.9996
2017-03-31,90.6751
2017-02-28,87.1266
2017-01-31,86.6066
2016-12-30,84.9848
2016-11-30,86.0721
2016-10-31,84.2162
2016-09-30,83.5900
2016-08-31,82.2374
2016-07-29,82.2413
2016-06-30,80.5802
2016-05-31,80.0378
2016-04-29,78.2472
2016-03-31,77.7621
2016-02-29,76.1307
2016-01-29,76.3532
2015-12-31,79.7776
2015-11-30,83.5908
2015-10-30,89.5426
2015-09-30,95.4755
2015-08-31,106.0869
2015-07-31,114.6781
2015-06-30,119.6517
2015-05-29,126.6366
2015-04-30,134.7723
2015-03-31,142.7500
2015-02-27,149.5709
2015-01-30,154.6197
2014-12-31,159.9999
2014-11-28,166.4169
2014-10-31,168.4131
2014-09-30,169.1377
2014-08-29,170.5893
2014-07-31,171.2432
2014-06-30,168.3725
2014-05-30,165.9464
2014-04-30,161.5588
2014-03-31,158.5591
2014-02-28,151.4089
2014-01-31,138.7889
2013-12-31,128.3777
2013-11-29,120.0567
2013-10-31,115.2638
2013-09-30,110.0882
2013-08-30,105.2885
2013-07-31,102.5651
2013-06-28,100.8769
2013-05-31,99.7625
2013-04-30,96.9441
2013-03-28,93.4206
2013-02-28,91.3305
2013-01-31,90.2839
2012-12-31,87.6707
2012-11-30,86.7820
2012-10-31,85.7121
2012-09-28,84.3037
2012-08-31,83.5319
2012-07-31,84.6618
2012-06-29,87.6346
2012-05-31,89.6754
2012-04-30,92.2841
2012-03-30,90.4793
2012-02-29,89.6986
2012-01-31,89.8047
2011-12-30,90.5744
2011-11-30,92.3044
2011-10-31,92.7421
2011-09-30,92.1833
2011-08-31,94.3938
2011-07-29,90.8006
2011-06-30,86.5740
2011-05-31,83.0877
2011-04-29,78.3549
2011-03-31,72.4706
2011-02-28,68.5116
2011-01-31,64.3403
2010-12-31,60.2833
2010-11-30,57.2956
2010-10-29,54.0761
2010-09-30,50.4039
2010-08-31,48.9008
2010-07-30,47.9656
2010-06-30,45.8224
2010-05-28,44.8690
2010-04-30,42.5926
2010-03-31,39.2124
2010-02-26,36.8876
2010-01-29,35.8310
2009-12-31,34.7855
2009-11-30,34.0390
2009-10-30,32.2081
2009-09-30,31.9173
2009-08-31,29.2720
2009-07-31,28.3411
2009-06-30,27.6099
2009-05-29,28.8964
2009-04-30,30.2269
2009-03-31,31.5551
2009-02-27,35.8240
2009-01-30,40.9071
2008-12-31,45.8655
2008-11-28,50.2526
2008-10-31,55.9499
2008-09-30,60.0861
2008-08-29,62.2238
2008-07-31,62.9436
2008-06-30,63.5404
2008-05-30,66.4856
2008-04-30,67.5192
2008-03-31,68.0530
2008-02-29,69.3511
2008-01-31,70.9295
2007-12-31,70.8970
2007-11-30,71.2487
2007-10-31,69.6442
2007-09-28,63.9111
2007-08-31,57.4125
2007-07-31,53.9145
2007-06-29,53.2089
2007-05-31,53.2544
2007-04-30,52.4100
2007-03-30,50.6278
2007-02-28,49.4151
2007-01-31,47.5179
2006-12-29,43.3964
2006-11-30,40.7095
2006-10-31,38.2138
2006-09-29,37.6478
2006-08-31,37.6372
2006-07-31,36.4663
2006-06-30,36.6858
2006-05-31,35.8098
2006-04-28,34.9978
2006-03-31,33.4006
2006-02-28,31.3573
2006-01-31,30.1409
2005-12-30,28.8846
2005-11-30,28.5474
2005-10-31,28.0147
2005-09-30,28.4967
2005-08-31,29.2682
2005-07-29,29.8946
2005-06-30,29.6033
2005-05-31,30.3595
2005-04-29,31.3355
2005-03-31,31.7783
2005-02-28,30.4966
2005-01-31,28.4583
2004-12-31,26.7074
2004-11-30,24.3998
2004-10-29,22.6670
2004-09-30,20.5417
2004-08-31,18.7398
2004-07-30,18.1498
2004-06-30,17.7761
2004-05-28,16.9683
2004-04-30,15.9772
2004-03-31,14.6095
2004-02-27,13.5451
2004-01-30,12.0791
2003-12-31,11.1261
2003-11-28,10.1486
2003-10-31,9.3381
2003-09-30,8.9302
2003-08-29,8.6754
