,EMA_monthly_10
2022-04-04,173.5601
2022-03-31,181.8690
2022-02-28,194.6665
2022-01-31,203.5057
2021-12-31,213.8226
2021-11-30,212.6854
2021-10-29,198.9310
2021-09-30,187.4290
2021-08-31,182.8666
2021-07-30,175.4458
2021-06-30,173.6538
2021-05-28,166.5013
2021-04-30,166.8949
2021-03-31,159.8071
2021-02-26,150.5042
2021-01-29,135.0007
2020-12-31,120.7587
2020-11-30,108.0584
2020-10-30,96.3602
2020-09-30,90.7536
2020-08-31,83.8922
2020-07-31,75.9349
2020-06-30,66.5026
2020-05-29,57.6743
2020-04-30,52.4953
2020-03-31,49.7454
2020-02-28,52.2577
2020-01-31,51.0238
2019-12-31,51.5158
2019-11-29,53.1193
2019-10-31,55.2814
2019-09-30,57.6794
2019-08-30,57.9415
2019-07-31,59.0863
2019-06-28,57.3233
2019-05-31,56.4240
2019-04-30,55.1160
2019-03-29,52.3552
2019-02-28,49.0519
2019-01-31,44.1145
2018-12-31,41.7733
2018-11-30,40.4851
2018-10-31,37.4729
2018-09-28,36.3514
2018-08-31,33.0117
2018-07-31,29.5276
2018-06-29,27.0093
2018-05-31,23.6358
2018-04-30,21.7015
2018-03-29,19.8707
2018-02-28,18.0509
2018-01-31,16.4377
2017-12-29,15.9217
2017-11-30,14.9154
2017-10-31,14.5722
2017-09-29,14.0993
2017-08-31,13.4814
2017-07-31,12.8394
2017-06-30,12.4993
2017-05-31,11.9436
2017-04-28,11.6178
2017-03-31,11.8084
2017-02-28,12.0702
2017-01-31,12.0592
2016-12-30,11.9368
2016-11-30,11.9716
2016-10-31,11.8764
2016-09-30,11.6312
2016-08-31,11.0425
2016-07-29,10.5053
2016-06-30,10.6043
2016-05-31,10.8297
2016-04-29,11.1807
2016-03-31,11.7142
2016-02-29,12.3840
