,EMA_monthly_10
2022-04-04,130.4112
2022-03-31,129.4714
2022-02-28,128.1517
2022-01-31,126.6854
2021-12-31,123.8276
2021-11-30,121.3846
2021-10-29,120.4613
2021-09-30,120.3377
2021-08-31,120.8061
2021-07-30,120.5819
2021-06-30,118.8946
2021-05-28,117.1670
2021-04-30,114.2474
2021-03-31,111.3654
2021-02-26,108.8055
2021-01-29,108.8126
2020-12-31,108.0663
2020-11-30,107.3277
2020-10-30,106.0824
2020-09-30,105.8130
2020-08-31,104.7782
2020-07-31,102.5233
2020-06-30,102.2497
2020-05-29,102.6617
2020-04-30,101.4531
2020-03-31,99.9548
2020-02-28,98.9417
2020-01-31,99.3794
2019-12-31,99.9604
2019-11-29,100.5625
2019-10-31,101.0992
2019-09-30,101.8159
2019-08-30,101.7987
2019-07-31,102.7778
2019-06-28,102.9095
2019-05-31,102.2536
2019-04-30,100.1510
2019-03-29,97.5308
2019-02-28,95.5719
2019-01-31,95.3258
2018-12-31,95.4106
2018-11-30,97.8056
2018-10-31,98.5160
2018-09-28,98.7805
2018-08-31,100.2438
2018-07-31,101.8787
2018-06-29,102.4983
2018-05-31,103.9770
2018-04-30,105.7804
2018-03-29,106.8339
2018-02-28,106.1672
2018-01-31,104.9016
2017-12-29,103.4021
2017-11-30,102.0876
2017-10-31,101.9611
2017-09-29,104.0395
2017-08-31,106.7971
2017-07-31,110.2005
2017-06-30,111.1841
2017-05-31,113.0747
2017-04-28,113.5498
2017-03-31,114.4936
2017-02-28,114.8115
2017-01-31,113.1586
2016-12-30,112.4070
2016-11-30,112.9736
2016-10-31,114.0682
2016-09-30,114.5251
2016-08-31,114.2817
2016-07-29,112.7994
2016-06-30,108.7845
2016-05-31,104.2075
2016-04-29,103.0013
2016-03-31,102.0587
2016-02-29,100.3700
2016-01-29,98.7320
2015-12-31,96.7148
2015-11-30,95.1791
2015-10-30,93.7035
2015-09-30,92.7368
2015-08-31,92.1679
2015-07-31,90.7986
2015-06-30,90.3707
2015-05-29,90.4527
2015-04-30,88.6823
2015-03-31,87.1204
2015-02-27,85.2463
2015-01-30,83.0255
2014-12-31,82.6578
2014-11-28,82.6043
2014-10-31,82.2489
2014-09-30,81.6738
2014-08-29,81.8791
2014-07-31,81.4756
2014-06-30,81.6309
2014-05-30,80.5723
2014-04-30,79.9936
2014-03-31,80.4547
2014-02-28,80.9180
2014-01-31,80.9881
2013-12-31,81.8283
2013-11-29,81.5683
2013-10-31,81.1402
2013-09-30,79.4821
2013-08-30,78.5479
2013-07-31,77.2114
2013-06-28,74.5504
2013-05-31,72.9485
2013-04-30,71.3764
2013-03-28,69.1456
2013-02-28,67.1323
2013-01-31,65.3481
2012-12-31,64.4254
2012-11-30,63.7141
2012-10-31,62.4578
2012-09-28,61.5038
2012-08-31,60.2183
2012-07-31,58.8827
2012-06-29,58.7548
2012-05-31,58.8188
2012-04-30,58.7180
2012-03-30,58.1528
2012-02-29,57.1663
2012-01-31,56.9932
2011-12-30,56.2716
2011-11-30,55.4933
2011-10-31,54.9142
2011-09-30,54.1094
2011-08-31,53.8232
2011-07-29,53.6086
2011-06-30,52.4490
2011-05-31,51.2799
2011-04-29,49.3747
2011-03-31,47.8260
2011-02-28,46.5470
2011-01-31,45.4091
2010-12-31,45.2044
2010-11-30,44.3761
2010-10-29,43.7613
2010-09-30,42.9060
2010-08-31,42.4777
2010-07-30,42.2918
2010-06-30,41.6484
2010-05-28,41.0599
2010-04-30,41.1579
2010-03-31,40.3897
2010-02-26,39.5823
2010-01-29,38.6897
2009-12-31,37.5922
2009-11-30,35.9796
2009-10-30,34.4397
2009-09-30,33.6370
2009-08-31,32.6110
2009-07-31,31.4757
2009-06-30,30.5014
2009-05-29,29.5289
2009-04-30,29.6781
2009-03-31,30.0519
2009-02-27,30.8450
2009-01-30,31.8381
2008-12-31,31.8374
2008-11-28,32.1170
2008-10-31,32.1438
2008-09-30,32.3602
2008-08-29,31.6719
2008-07-31,31.0247
2008-06-30,31.0552
2008-05-30,32.2331
2008-04-30,31.9617
2008-03-31,32.0832
2008-02-29,32.1294
2008-01-31,32.1047
2007-12-31,32.7320
2007-11-30,32.8505
2007-10-31,33.3167
2007-09-28,33.3302
2007-08-31,33.3481
2007-07-31,33.1500
2007-06-29,32.8386
2007-05-31,31.3781
2007-04-30,30.4130
2007-03-30,29.5325
2007-02-28,28.7984
2007-01-31,28.4184
2006-12-29,28.2723
2006-11-30,27.9603
2006-10-31,27.6321
2006-09-29,27.1431
2006-08-31,26.6875
2006-07-31,26.0386
2006-06-30,25.8253
2006-05-31,25.5552
2006-04-28,25.6605
2006-03-31,26.1214
2006-02-28,26.6260
2006-01-31,27.2668
2005-12-30,27.5558
2005-11-30,27.8427
2005-10-31,28.0143
2005-09-30,28.2117
2005-08-31,28.0797
2005-07-29,28.0265
2005-06-30,28.0171
2005-05-31,28.0881
2005-04-29,27.7986
2005-03-31,27.5046
2005-02-28,27.0565
2005-01-31,26.6576
2004-12-31,26.5293
