,EMA_monthly_10
2022-04-04,38.1422
2022-03-31,39.2649
2022-02-28,40.7949
2022-01-31,41.2804
2021-12-31,41.0979
2021-11-30,40.3255
2021-10-29,40.4312
2021-09-30,40.5562
2021-08-31,40.9803
2021-07-30,40.5917
2021-06-30,40.2806
2021-05-28,40.2785
2021-04-30,38.9370
2021-03-31,37.0173
2021-02-26,35.0436
2021-01-29,33.9794
2020-12-31,32.4360
2020-11-30,32.3229
2020-10-30,31.8179
2020-09-30,31.8768
2020-08-31,30.6138
2020-07-31,29.6420
2020-06-30,28.9344
2020-05-29,28.7114
2020-04-30,27.9184
2020-03-31,28.4520
2020-02-28,30.8633
2020-01-31,30.6791
2019-12-31,29.4016
2019-11-29,28.5473
2019-10-31,27.4364
2019-09-30,25.8594
2019-08-30,24.2954
2019-07-31,23.6545
2019-06-28,23.2625
2019-05-31,22.9048
2019-04-30,22.5965
2019-03-29,22.0576
2019-02-28,21.7723
2019-01-31,21.7155
2018-12-31,21.9999
2018-11-30,22.8376
2018-10-31,23.4351
2018-09-28,24.4122
2018-08-31,24.7717
2018-07-31,25.0121
2018-06-29,25.5441
2018-05-31,25.4557
2018-04-30,25.5382
2018-03-29,25.5997
2018-02-28,25.2732
2018-01-31,25.0222
2017-12-29,23.9237
2017-11-30,22.4903
2017-10-31,20.8630
2017-09-29,19.7096
2017-08-31,18.9985
2017-07-31,18.7034
2017-06-30,18.0272
2017-05-31,16.9793
2017-04-28,16.3289
2017-03-31,15.6195
2017-02-28,14.9041
2017-01-31,14.4783
2016-12-30,14.2515
2016-11-30,14.0943
2016-10-31,13.8958
2016-09-30,13.9318
2016-08-31,13.6442
2016-07-29,13.3809
2016-06-30,13.0643
2016-05-31,12.7802
2016-04-29,12.6990
2016-03-31,12.6825
2016-02-29,12.5140
2016-01-29,12.7430
2015-12-31,13.3086
2015-11-30,13.6932
2015-10-30,13.7960
2015-09-30,14.1333
2015-08-31,14.4518
2015-07-31,14.6120
2015-06-30,14.5363
2015-05-29,14.3149
2015-04-30,14.4227
2015-03-31,14.6199
2015-02-27,14.6264
2015-01-30,14.9811
2014-12-31,15.7288
2014-11-28,15.7954
2014-10-31,15.6655
2014-09-30,15.8910
2014-08-29,16.3321
2014-07-31,16.2900
2014-06-30,16.5436
2014-05-30,16.3621
2014-04-30,16.5945
2014-03-31,16.8724
2014-02-28,17.1183
2014-01-31,16.7157
2013-12-31,16.4474
2013-11-29,16.3379
2013-10-31,16.3584
2013-09-30,16.5042
2013-08-30,16.4664
2013-07-31,16.8295
2013-06-28,16.9195
2013-05-31,16.6489
2013-04-30,15.7988
2013-03-28,14.6817
2013-02-28,13.4794
2013-01-31,12.6416
2012-12-31,11.5449
2012-11-30,10.8743
2012-10-31,10.3496
2012-09-28,9.3765
2012-08-31,8.5256
2012-07-31,8.1625
2012-06-29,8.0868
2012-05-31,7.8852
