,EMA_monthly_10
2022-04-04,155.8605
2022-03-31,156.3162
2022-02-28,157.0931
2022-01-31,153.9357
2021-12-31,149.2421
2021-11-30,141.9319
2021-10-29,133.6625
2021-09-30,134.0328
2021-08-31,135.3804
2021-07-30,133.2723
2021-06-30,130.0132
2021-05-28,127.5376
2021-04-30,126.5023
2021-03-31,124.3069
2021-02-26,122.9795
2021-01-29,120.7171
2020-12-31,113.5870
2020-11-30,105.7284
2020-10-30,97.3847
2020-09-30,92.3380
2020-08-31,87.3986
2020-07-31,81.1896
2020-06-30,76.5040
2020-05-29,73.8760
2020-04-30,73.0206
2020-03-31,72.4471
2020-02-28,74.0995
2020-01-31,73.9705
2019-12-31,72.3271
2019-11-29,69.6996
2019-10-31,67.6129
2019-09-30,65.7167
2019-08-30,64.2742
2019-07-31,62.3237
2019-06-28,60.9021
2019-05-31,58.5571
2019-04-30,57.7496
2019-03-29,52.7690
2019-02-28,52.7001
2019-01-31,53.4923
2018-12-31,55.2521
2018-11-30,55.8915
2018-10-31,56.5250
2018-09-28,56.3624
2018-08-31,54.3146
2018-07-31,52.6055
2018-06-29,51.4430
2018-05-31,51.6206
2018-04-30,51.4365
2018-03-29,52.7451
2018-02-28,53.4714
2018-01-31,52.4562
2017-12-29,50.6859
2017-11-30,49.3544
2017-10-31,47.2706
2017-09-29,47.8226
2017-08-31,48.3354
2017-07-31,48.8782
2017-06-30,49.4750
2017-05-31,49.8128
2017-04-28,49.8300
2017-03-31,50.6340
2017-02-28,50.9287
2017-01-31,51.4533
2016-12-30,52.7717
2016-11-30,52.1549
2016-10-31,50.8462
2016-09-30,49.2370
2016-08-31,47.3114
2016-07-29,45.9780
2016-06-30,44.5384
2016-05-31,44.4572
2016-04-29,44.1065
2016-03-31,44.5868
2016-02-29,45.0594
2016-01-29,45.7017
2015-12-31,47.5706
2015-11-30,49.0057
2015-10-30,50.9782
2015-09-30,51.5525
2015-08-31,53.2843
2015-07-31,54.8850
2015-06-30,55.5260
2015-05-29,56.6253
2015-04-30,56.7895
2015-03-31,57.2896
2015-02-27,57.6621
2015-01-30,57.6266
2014-12-31,59.3641
