,EMA_monthly_10
2022-04-04,237.4203
2022-03-31,241.7382
2022-02-28,244.0378
2022-01-31,249.0471
2021-12-31,249.9457
2021-11-30,248.2139
2021-10-29,252.5124
2021-09-30,256.6270
2021-08-31,265.2413
2021-07-30,265.6901
2021-06-30,263.0992
2021-05-28,255.8861
2021-04-30,243.6195
2021-03-31,234.0070
2021-02-26,223.6353
2021-01-29,217.5863
2020-12-31,214.3900
2020-11-30,205.1650
2020-10-30,188.1254
2020-09-30,173.2240
2020-08-31,156.7487
2020-07-31,143.6768
2020-06-30,138.9093
2020-05-29,139.2229
2020-04-30,141.8527
2020-03-31,145.8886
2020-02-28,152.0161
2020-01-31,155.3433
2019-12-31,158.6614
2019-11-29,161.2994
2019-10-31,162.7594
2019-09-30,166.1315
2019-08-30,171.7761
2019-07-31,176.0098
2019-06-28,178.6338
2019-05-31,183.1976
2019-04-30,191.0252
2019-03-29,193.0942
2019-02-28,197.3387
2019-01-31,202.7592
2018-12-31,210.1126
2018-11-30,222.5483
2018-10-31,223.5354
2018-09-28,226.5747
2018-08-31,225.9611
2018-07-31,224.6784
2018-06-29,222.7054
2018-05-31,224.2646
2018-04-30,221.6546
2018-03-29,218.8688
2018-02-28,216.9566
2018-01-31,213.3978
2017-12-29,205.6719
2017-11-30,198.9478
2017-10-31,194.6290
2017-09-29,190.5350
2017-08-31,185.5794
2017-07-31,181.9775
2017-06-30,178.9033
2017-05-31,173.2006
2017-04-28,171.2409
2017-03-31,169.7097
2017-02-28,166.7008
2017-01-31,163.5602
2016-12-30,160.5276
2016-11-30,157.4270
2016-10-31,152.5791
2016-09-30,150.2596
2016-08-31,147.3497
2016-07-29,145.9021
2016-06-30,144.7610
2016-05-31,145.4643
2016-04-29,143.6748
2016-03-31,141.4587
2016-02-29,139.2444
2016-01-29,141.9315
2015-12-31,146.0415
2015-11-30,147.7391
2015-10-30,147.8977
2015-09-30,148.6046
2015-08-31,151.9560
2015-07-31,154.7364
2015-06-30,153.8530
2015-05-29,152.9832
2015-04-30,151.3888
2015-03-31,150.1900
2015-02-27,149.5714
2015-01-30,146.4882
2014-12-31,144.3350
2014-11-28,140.7696
2014-10-31,135.5256
2014-09-30,131.3262
2014-08-29,127.4132
2014-07-31,125.4522
2014-06-30,123.2602
2014-05-30,119.6598
2014-04-30,116.7795
2014-03-31,114.8761
2014-02-28,113.3042
2014-01-31,111.2552
2013-12-31,108.7530
2013-11-29,103.5606
2013-10-31,98.2805
2013-09-30,93.3977
2013-08-30,90.8752
2013-07-31,89.1995
2013-06-28,87.4284
2013-05-31,86.7753
2013-04-30,86.4629
2013-03-28,86.5550
2013-02-28,85.8153
2013-01-31,83.4687
2012-12-31,81.4090
2012-11-30,80.8682
2012-10-31,80.6520
2012-09-28,79.9182
2012-08-31,80.5159
2012-07-31,80.6645
2012-06-29,80.3054
2012-05-31,79.6012
2012-04-30,79.2697
2012-03-30,79.0466
2012-02-29,78.0218
2012-01-31,77.1934
2011-12-30,75.8782
2011-11-30,75.8817
2011-10-31,75.9989
2011-09-30,76.3941
2011-08-31,79.7291
2011-07-29,81.6076
2011-06-30,82.2616
2011-05-31,81.4573
2011-04-29,80.7460
2011-03-31,79.4688
2011-02-28,78.3337
2011-01-31,77.6809
2010-12-31,76.8229
2010-11-30,75.2346
2010-10-29,73.6725
2010-09-30,72.4696
2010-08-31,71.4442
2010-07-30,71.7059
2010-06-30,71.1254
2010-05-28,72.9047
2010-04-30,72.4267
2010-03-31,70.5399
2010-02-26,67.5566
2010-01-29,65.6578
2009-12-31,64.6160
2009-11-30,62.3251
2009-10-30,59.3467
2009-09-30,58.0498
2009-08-31,55.9605
2009-07-31,54.7255
2009-06-30,53.3890
2009-05-29,54.1870
2009-04-30,55.2235
2009-03-31,56.3852
2009-02-27,60.0823
2009-01-30,64.8825
2008-12-31,69.2197
2008-11-28,71.9063
2008-10-31,73.9288
2008-09-30,77.4438
2008-08-29,79.0394
2008-07-31,80.2641
2008-06-30,82.5461
2008-05-30,85.3451
2008-04-30,86.2400
2008-03-31,86.5142
2008-02-29,87.4798
2008-01-31,89.5745
2007-12-31,91.1133
2007-11-30,93.8107
2007-10-31,95.2965
2007-09-28,96.1549
2007-08-31,96.9268
2007-07-31,96.9205
2007-06-29,96.7045
2007-05-31,96.3954
2007-04-30,95.9103
2007-03-30,96.5302
2007-02-28,96.8974
2007-01-31,96.0293
2006-12-29,95.7194
2006-11-30,95.6898
2006-10-31,94.3357
2006-09-29,92.8551
2006-08-31,92.1937
2006-07-31,92.9022
2006-06-30,93.0475
2006-05-31,90.8466
2006-04-28,89.6603
2006-03-31,87.0641
2006-02-28,84.3194
2006-01-31,82.0947
2005-12-30,80.5660
2005-11-30,78.2597
2005-10-31,76.5843
2005-09-30,75.6480
2005-08-31,75.4411
2005-07-29,76.3153
2005-06-30,76.8668
2005-05-31,78.1418
2005-04-29,78.0747
2005-03-31,78.8642
2005-02-28,78.0745
2005-01-31,76.3762
2004-12-31,74.7153
2004-11-30,72.1322
2004-10-29,69.6620
2004-09-30,67.4041
2004-08-31,65.7014
2004-07-30,64.3540
2004-06-30,62.7286
2004-05-28,60.7789
2004-04-30,59.9866
2004-03-31,59.3426
2004-02-27,57.9240
2004-01-30,57.4611
2003-12-31,57.1671
2003-11-28,56.7651
2003-10-31,55.2759
2003-09-30,52.8621
2003-08-29,52.1099
2003-07-31,50.6823
2003-06-30,49.4629
2003-05-30,48.4299
2003-04-30,46.7992
2003-03-31,45.6002
2003-02-28,45.0664
2003-01-31,45.1347
2002-12-31,44.9859
2002-11-29,44.4906
2002-10-31,44.2140
2002-09-30,43.7562
2002-08-30,43.7997
2002-07-31,44.3888
2002-06-28,44.4135
2002-05-31,43.9706
2002-04-30,43.3322
2002-03-28,42.9919
2002-02-28,41.3353
2002-01-31,39.3568
2001-12-31,37.7703
2001-11-30,36.1535
2001-10-31,35.3390
2001-09-28,35.2657
2001-08-31,36.0116
2001-07-31,35.8910
2001-06-29,35.8845
2001-05-31,36.1023
2001-04-30,36.4070
2001-03-30,36.3801
2001-02-28,36.4224
2001-01-31,36.6188
