,EMA_monthly_10
2022-04-04,78.8550
2022-03-31,77.9605
2022-02-28,77.1406
2022-01-31,75.0382
2021-12-31,74.4461
2021-11-30,73.7358
2021-10-29,74.7369
2021-09-30,74.4537
2021-08-31,73.7561
2021-07-30,72.7549
2021-06-30,72.7213
2021-05-28,72.0084
2021-04-30,70.4317
2021-03-31,67.6951
2021-02-26,65.6503
2021-01-29,63.0562
2020-12-31,61.6378
2020-11-30,59.4056
2020-10-30,57.3145
2020-09-30,58.1866
2020-08-31,57.8654
2020-07-31,57.9158
2020-06-30,59.5301
2020-05-29,61.2143
2020-04-30,63.1672
2020-03-31,65.3197
2020-02-28,70.3016
2020-01-31,71.9989
2019-12-31,70.8370
2019-11-29,68.8010
2019-10-31,67.3497
2019-09-30,65.7171
2019-08-30,63.9016
2019-07-31,62.7311
2019-06-28,62.4915
2019-05-31,61.8332
2019-04-30,61.4194
2019-03-29,60.5949
2019-02-28,60.4092
2019-01-31,60.0207
2018-12-31,60.3025
2018-11-30,60.9711
2018-10-31,60.8252
2018-09-28,59.8484
2018-08-31,58.3382
2018-07-31,56.1751
2018-06-29,55.0698
2018-05-31,53.5718
2018-04-30,52.3967
2018-03-29,51.4612
2018-02-28,50.9084
2018-01-31,50.2947
2017-12-29,48.9009
2017-11-30,47.6966
2017-10-31,46.8209
2017-09-29,46.1701
2017-08-31,45.7714
2017-07-31,45.5369
2017-06-30,45.2603
2017-05-31,45.4405
2017-04-28,44.8307
2017-03-31,44.4171
2017-02-28,44.1628
2017-01-31,43.6959
2016-12-30,43.1761
2016-11-30,42.0374
2016-10-31,41.0566
2016-09-30,40.8524
2016-08-31,40.4914
2016-07-29,39.5014
2016-06-30,38.3048
2016-05-31,37.0446
2016-04-29,36.0677
2016-03-31,35.2642
2016-02-29,34.1558
2016-01-29,33.3545
2015-12-31,33.1967
2015-11-30,32.8372
2015-10-30,32.3789
2015-09-30,31.7904
2015-08-31,31.5015
2015-07-31,31.0359
2015-06-30,31.1336
2015-05-29,31.2922
2015-04-30,31.3450
2015-03-31,31.4336
2015-02-27,31.4119
2015-01-30,31.2086
2014-12-31,30.9269
2014-11-28,30.4868
2014-10-31,29.8987
2014-09-30,29.4945
2014-08-29,29.1623
2014-07-31,28.7781
2014-06-30,28.6969
2014-05-30,28.3309
2014-04-30,27.8692
2014-03-31,27.5029
2014-02-28,27.1616
2014-01-31,26.7640
2013-12-31,26.4461
2013-11-29,25.8753
2013-10-31,25.6667
2013-09-30,25.6402
2013-08-30,25.7478
2013-07-31,25.8458
2013-06-28,25.5283
2013-05-31,25.2506
2013-04-30,24.9740
2013-03-28,24.4513
2013-02-28,23.8077
2013-01-31,23.5412
2012-12-31,23.2829
2012-11-30,23.0338
2012-10-31,22.7311
2012-09-28,22.4604
2012-08-31,22.1407
2012-07-31,21.9147
2012-06-29,21.7930
2012-05-31,21.6189
2012-04-30,21.7258
2012-03-30,21.6899
2012-02-29,21.5298
2012-01-31,21.4074
2011-12-30,21.1428
2011-11-30,20.9946
2011-10-31,20.9441
2011-09-30,21.0178
2011-08-31,21.4518
2011-07-29,21.6502
2011-06-30,21.4577
2011-05-31,21.1258
2011-04-29,20.5956
2011-03-31,20.4829
2011-02-28,20.5413
2011-01-31,20.6401
2010-12-31,20.5439
2010-11-30,20.4255
2010-10-29,20.3414
2010-09-30,20.1684
2010-08-31,20.1069
2010-07-30,20.2331
2010-06-30,19.8378
2010-05-28,19.7337
2010-04-30,19.4514
2010-03-31,18.8356
2010-02-26,18.4023
2010-01-29,18.0044
2009-12-31,17.6594
2009-11-30,17.2454
2009-10-30,16.9160
2009-09-30,16.6041
2009-08-31,16.5062
2009-07-31,16.2890
2009-06-30,16.2871
2009-05-29,16.4800
2009-04-30,16.5287
2009-03-31,16.6833
2009-02-27,16.9882
2009-01-30,17.5548
2008-12-31,18.1295
2008-11-28,18.7349
2008-10-31,19.4353
2008-09-30,19.8853
2008-08-29,19.7834
2008-07-31,19.5124
2008-06-30,19.6899
2008-05-30,20.0635
2008-04-30,20.0327
2008-03-31,20.0374
2008-02-29,20.3000
2008-01-31,20.7596
2007-12-31,21.1855
2007-11-30,21.4194
2007-10-31,21.5189
2007-09-28,21.3854
2007-08-31,21.0634
2007-07-31,20.9849
2007-06-29,21.1029
2007-05-31,21.1156
2007-04-30,21.1127
2007-03-30,21.1631
2007-02-28,21.0969
2007-01-31,21.1387
2006-12-29,20.9656
2006-11-30,20.4696
2006-10-31,19.9910
2006-09-29,19.5281
2006-08-31,19.2009
2006-07-31,19.0884
2006-06-30,19.4797
2006-05-31,19.5685
2006-04-28,19.6743
2006-03-31,19.8993
2006-02-28,19.8983
2006-01-31,20.1675
2005-12-30,20.4152
2005-11-30,20.6901
2005-10-31,20.8518
2005-09-30,21.1057
2005-08-31,21.5107
2005-07-29,21.7310
2005-06-30,21.6341
2005-05-31,21.4980
2005-04-29,21.2203
2005-03-31,21.2292
2005-02-28,21.0767
2005-01-31,21.0974
2004-12-31,21.0482
2004-11-30,20.5756
2004-10-29,20.4594
2004-09-30,20.6520
2004-08-31,21.2045
2004-07-30,21.5990
2004-06-30,21.7708
2004-05-28,21.7900
2004-04-30,21.6127
2004-03-31,21.2956
2004-02-27,20.8010
2004-01-30,20.1337
2003-12-31,19.5476
2003-11-28,18.9247
2003-10-31,18.3015
2003-09-30,17.8935
2003-08-29,17.5356
2003-07-31,17.2639
2003-06-30,17.1080
2003-05-30,16.9438
2003-04-30,16.6244
2003-03-31,16.5257
2003-02-28,16.8531
2003-01-31,17.0324
2002-12-31,16.9558
2002-11-29,16.8068
2002-10-31,16.6877
2002-09-30,16.2460
2002-08-30,16.1489
2002-07-31,16.0340
2002-06-28,16.1954
2002-05-31,16.2520
2002-04-30,16.2393
2002-03-28,16.0727
2002-02-28,15.7760
2002-01-31,15.4457
2001-12-31,15.0356
2001-11-30,14.9869
2001-10-31,15.1381
2001-09-28,15.3849
2001-08-31,15.5103
2001-07-31,15.3439
2001-06-29,15.2925
2001-05-31,15.1984
2001-04-30,14.7516
2001-03-30,14.4125
2001-02-28,14.2142
2001-01-31,13.8757
2000-12-29,13.5055
2000-11-30,12.6677
2000-10-31,11.9477
2000-09-29,11.2634
