,EMA_monthly_10
2022-04-04,239.4988
2022-03-31,239.7208
2022-02-28,241.6121
2022-01-31,244.1659
2021-12-31,244.0028
2021-11-30,235.5278
2021-10-29,230.2829
2021-09-30,223.3636
2021-08-31,219.7688
2021-07-30,210.8885
2021-06-30,202.7082
2021-05-28,193.9056
2021-04-30,183.6268
2021-03-31,172.2794
2021-02-26,167.6437
2021-01-29,162.0557
2020-12-31,158.5569
2020-11-30,153.9763
2020-10-30,150.6399
2020-09-30,149.8954
2020-08-31,148.1766
2020-07-31,144.7158
2020-06-30,141.6771
2020-05-29,141.6320
2020-04-30,139.8792
2020-03-31,139.2767
2020-02-28,146.2582
2020-01-31,147.7623
2019-12-31,146.0984
2019-11-29,144.2291
2019-10-31,143.8400
2019-09-30,143.7111
2019-08-30,142.4514
2019-07-31,139.6295
2019-06-28,135.2871
2019-05-31,129.5954
2019-04-30,128.2055
2019-03-29,125.8289
2019-02-28,121.8242
2019-01-31,117.7629
2018-12-31,115.2636
2018-11-30,115.0621
2018-10-31,112.8381
2018-09-28,110.5955
2018-08-31,106.3412
2018-07-31,101.7303
2018-06-29,97.2393
2018-05-31,96.6658
2018-04-30,96.1626
2018-03-29,96.2521
2018-02-28,95.8393
2018-01-31,95.2858
2017-12-29,93.7515
2017-11-30,92.8296
2017-10-31,90.7895
2017-09-29,86.9427
2017-08-31,85.1367
2017-07-31,82.7159
2017-06-30,80.9750
2017-05-31,79.0806
2017-04-28,77.4452
2017-03-31,75.9263
2017-02-28,74.9033
2017-01-31,74.3507
2016-12-30,73.4308
2016-11-30,72.8488
2016-10-31,71.9641
2016-09-30,72.0139
2016-08-31,70.0036
2016-07-29,68.3822
2016-06-30,66.3249
2016-05-31,66.5482
2016-04-29,66.2500
2016-03-31,65.6234
2016-02-29,65.7397
2016-01-29,66.4130
2015-12-31,67.6536
2015-11-30,67.4300
2015-10-30,67.3055
2015-09-30,68.1179
2015-08-31,67.7952
2015-07-31,66.3030
2015-06-30,63.9881
2015-05-29,62.0721
2015-04-30,60.3748
2015-03-31,59.1515
2015-02-27,57.4140
2015-01-30,55.7327
2014-12-31,54.6733
2014-11-28,53.7407
2014-10-31,52.8341
2014-09-30,51.5662
2014-08-29,50.6298
2014-07-31,49.4097
2014-06-30,48.1830
2014-05-30,47.0481
2014-04-30,46.1744
2014-03-31,45.9620
