,EMA_monthly_10
2022-03-07,2.6159
2022-02-28,2.4417
2022-01-31,2.3288
2021-12-31,2.2018
2021-11-30,2.0204
2021-10-29,1.6783
2021-09-30,1.4668
2021-08-31,1.3372
2021-07-30,1.2789
2021-06-30,1.1964
2021-05-28,1.0667
2021-04-30,0.8298
2021-03-31,0.5920
2021-02-26,0.3636
2021-01-29,0.3333
2020-12-31,0.3112
2020-11-30,0.2937
2020-10-30,0.2768
2020-09-30,0.2516
2020-08-31,0.2275
2020-07-31,0.1925
2020-06-30,0.1698
2020-05-29,0.1620
2020-04-30,0.1724
2020-03-31,0.1885
2020-02-28,0.2041
2020-01-31,0.2050
2019-12-31,0.2086
2019-11-29,0.2172
2019-10-31,0.2277
2019-09-30,0.2363
2019-08-30,0.2443
2019-07-31,0.2320
2019-06-28,0.2224
2019-05-31,0.2101
2019-04-30,0.2101
2019-03-29,0.1901
2019-02-28,0.1879
2019-01-31,0.1985
2018-12-27,0.2204
2018-11-30,0.2294
2018-10-31,0.2248
2018-09-28,0.2215
2018-08-31,0.2151
2018-07-31,0.2074
2018-06-29,0.1868
2018-05-31,0.1772
2018-04-30,0.1610
2018-03-29,0.1524
2018-02-28,0.1551
2018-01-31,0.1585
2017-12-29,0.1448
2017-11-30,0.1419
2017-10-31,0.1335
2017-09-29,0.1231
2017-08-31,0.1083
2017-07-31,0.1212
2017-06-30,0.1360
2017-05-31,0.1484
2017-04-28,0.1636
2017-03-31,0.1666
2017-02-28,0.1703
2017-01-31,0.1526
2016-12-30,0.1115
2016-11-30,0.1012
2016-10-31,0.0993
2016-09-30,0.1014
2016-08-31,0.1039
2016-07-29,0.1019
2016-06-30,0.1023
2016-05-31,0.0983
2016-04-29,0.0937
2016-03-31,0.1034
2016-02-29,0.1108
2016-01-29,0.1199
2015-12-31,0.1309
2015-11-30,0.1400
2015-10-30,0.1467
2015-09-30,0.1549
2015-08-31,0.1613
2015-07-31,0.1727
2015-06-30,0.1866
2015-05-29,0.2025
2015-04-30,0.2075
2015-03-31,0.2092
2015-02-27,0.2090
2015-01-30,0.1910
2014-12-31,0.1735
2014-11-28,0.1898
2014-10-31,0.2097
2014-09-30,0.2241
2014-08-29,0.2406
2014-07-31,0.2496
2014-06-30,0.2384
2014-05-30,0.2252
2014-04-30,0.2146
2014-03-31,0.2045
2014-02-28,0.1255
2014-01-31,0.1146
2013-12-31,0.1289
2013-11-29,0.1464
2013-10-31,0.1634
2013-09-30,0.1697
2013-08-30,0.1775
2013-07-31,0.1880
2013-06-28,0.2004
2013-05-31,0.2183
2013-04-30,0.2348
2013-03-28,0.2550
2013-02-28,0.2584
2013-01-31,0.2758
2012-12-31,0.2837
2012-11-30,0.2988
2012-10-31,0.3252
2012-09-28,0.3441
2012-08-31,0.3672
2012-07-31,0.3955
2012-06-29,0.4274
2012-05-31,0.4290
2012-04-30,0.4444
2012-03-30,0.4831
2012-02-29,0.4998
2012-01-31,0.5469
2011-12-30,0.6124
2011-11-30,0.6845
2011-10-31,0.7059
2011-09-30,0.7321
2011-08-31,0.7881
2011-07-29,0.8300
2011-06-30,0.9211
2011-05-31,0.9924
2011-04-29,1.0903
2011-03-31,1.1459
2011-02-28,1.2405
2011-01-31,1.3029
2010-12-31,1.4430
2010-11-30,1.6837
2010-10-29,1.8979
2010-09-30,2.0263
2010-08-31,1.9700
2010-07-30,1.8211
2010-06-30,1.7592
2010-05-28,1.6701
2010-04-30,1.7479
2010-03-31,1.5764
2010-02-26,1.3400
2010-01-29,1.0778
2009-12-31,0.7974
2009-11-30,0.7239
2009-10-30,0.6448
2009-09-30,0.6014
2009-08-31,0.6284
2009-07-31,0.6347
2009-06-30,0.6424
2009-05-29,0.6251
2009-04-30,0.6307
2009-03-31,0.5442
2009-02-27,0.5318
2009-01-30,0.5433
2008-12-31,0.5574
2008-11-28,0.6439
2008-10-31,0.7337
2008-09-30,0.7848
2008-08-29,0.8525
2008-07-31,0.9353
2008-06-30,1.0098
2008-05-30,1.1008
2008-04-30,1.1455
2008-03-31,1.1601
2008-02-29,1.1672
2008-01-31,1.2132
2007-12-31,1.2429
2007-11-30,1.2524
2007-10-31,1.3707
2007-09-28,1.4353
2007-08-31,1.5143
2007-07-31,1.6241
2007-06-29,1.7451
2007-05-31,1.8662
2007-04-30,2.0142
2007-03-30,2.1419
2007-02-28,2.0845
2007-01-31,2.0944
2006-12-29,2.0265
2006-11-30,2.0502
2006-10-31,2.1859
2006-09-29,2.4183
2006-08-31,2.3157
2006-07-31,2.1637
2006-06-30,1.9778
2006-05-31,1.9640
2006-04-28,1.9072
2006-03-31,1.9710
2006-02-28,1.9024
2006-01-31,1.7118
2005-12-30,1.5189
2005-11-30,1.5631
2005-10-31,1.5638
2005-09-30,1.5113
2005-08-31,1.4738
2005-07-29,1.4814
2005-06-30,1.4106
2005-05-31,1.4307
2005-04-29,1.4553
2005-03-31,1.5387
2005-02-28,1.6940
2005-01-31,1.7638
2004-12-31,1.9424
2004-11-30,2.1874
2004-10-29,2.3536
2004-09-30,2.6099
2004-08-31,2.9499
2004-07-30,2.9388
2004-06-30,2.6586
2004-05-28,2.5827
2004-04-30,2.4900
2004-03-31,2.2434
2004-02-27,2.0486
2004-01-30,1.9172
2003-12-31,1.7032
2003-11-28,1.6284
2003-10-31,1.4970
2003-09-30,1.4297
2003-08-29,1.3474
2003-07-31,1.2468
2003-06-30,1.2572
2003-05-30,1.2700
2003-04-30,0.9656
2003-03-31,1.0201
2003-02-28,0.9802
2003-01-31,1.1446
2002-12-31,1.3590
2002-11-29,1.5997
2002-10-31,1.8218
2002-09-30,2.0934
2002-08-30,2.3719
2002-07-31,2.7123
2002-06-28,2.9418
2002-05-31,3.1155
2002-04-30,3.3545
2002-03-28,3.5133
2002-02-28,3.7608
2002-01-31,3.9565
2001-12-31,4.2491
2001-11-30,4.5267
2001-10-31,5.1860
2001-09-28,5.6718
2001-08-31,6.2656
2001-07-31,6.7246
2001-06-29,6.8324
2001-05-31,7.3374
2001-04-30,7.7679
2001-03-30,8.3742
2001-02-28,9.0698
2001-01-31,9.2534
2000-12-29,7.3952
2000-11-30,6.8734
2000-10-31,6.4009
2000-09-29,5.8234
