,EMA_monthly_10
2022-04-04,47.9933
2022-03-31,46.9429
2022-02-28,45.7635
2022-01-31,44.7275
2021-12-31,43.5509
2021-11-30,42.8752
2021-10-29,43.2627
2021-09-30,43.4211
2021-08-31,43.3125
2021-07-30,42.3668
2021-06-30,41.6718
2021-05-28,40.8982
2021-04-30,39.8105
2021-03-31,38.7851
2021-02-26,36.8268
2021-01-29,36.1502
2020-12-31,35.8354
2020-11-30,35.4669
2020-10-30,35.4178
2020-09-30,36.1044
2020-08-31,36.4338
2020-07-31,35.9918
2020-06-30,35.9571
2020-05-29,36.2856
2020-04-30,36.8863
2020-03-31,37.5823
2020-02-28,38.5438
2020-01-31,39.5892
2019-12-31,39.5332
2019-11-29,39.0214
2019-10-31,38.5871
2019-09-30,38.9559
2019-08-30,40.1193
2019-07-31,41.1781
2019-06-28,41.8739
2019-05-31,42.6741
2019-04-30,43.4806
2019-03-29,43.5342
2019-02-28,43.0514
2019-01-31,43.4799
2018-12-31,44.5372
2018-11-30,45.8225
2018-10-31,46.6031
2018-09-28,45.8062
2018-08-31,45.6434
2018-07-31,45.8803
2018-06-29,46.1428
2018-05-31,46.7835
2018-04-30,47.8594
2018-03-29,49.1125
2018-02-28,49.6057
2018-01-31,50.2174
2017-12-29,49.7427
2017-11-30,48.9856
2017-10-31,48.7534
2017-09-29,49.0613
2017-08-31,49.5687
2017-07-31,50.3011
2017-06-30,50.9417
2017-05-31,50.1839
2017-04-28,49.1990
2017-03-31,48.5842
2017-02-28,47.8906
2017-01-31,46.5762
2016-12-30,45.5667
2016-11-30,44.9009
2016-10-31,44.7677
2016-09-30,44.2585
2016-08-31,44.0932
2016-07-29,43.5382
2016-06-30,42.6077
2016-05-31,41.2731
2016-04-29,40.5614
2016-03-31,39.8359
2016-02-29,38.9570
2016-01-29,38.1384
2015-12-31,37.2087
2015-11-30,36.5187
2015-10-30,35.8551
2015-09-30,34.6067
2015-08-31,34.0059
2015-07-31,33.4834
2015-06-30,32.7242
2015-05-29,32.6210
2015-04-30,32.2318
2015-03-31,31.9277
2015-02-27,31.5605
2015-01-30,30.2594
2014-12-31,29.1404
2014-11-28,28.3385
2014-10-31,27.2882
2014-09-30,26.2852
2014-08-29,25.4101
2014-07-31,24.8337
2014-06-30,24.4874
2014-05-30,23.8706
2014-04-30,23.2407
2014-03-31,22.6778
2014-02-28,22.3725
2014-01-31,22.2343
2013-12-31,22.2119
2013-11-29,21.7379
2013-10-31,21.4219
2013-09-30,21.0010
2013-08-30,20.8874
2013-07-31,20.8785
2013-06-28,20.7057
2013-05-31,20.5041
2013-04-30,20.1658
2013-03-28,19.6968
2013-02-28,19.4110
2013-01-31,19.2337
2012-12-31,18.9998
2012-11-30,19.0136
2012-10-31,18.7750
2012-09-28,18.7487
2012-08-31,18.5066
2012-07-31,18.1940
2012-06-29,17.5500
2012-05-31,16.9479
2012-04-30,16.5706
2012-03-30,16.1068
2012-02-29,15.7125
2012-01-31,15.3818
2011-12-30,15.1934
2011-11-30,14.8045
2011-10-31,14.5004
2011-09-30,14.2716
2011-08-31,14.0846
2011-07-29,13.8610
2011-06-30,13.6975
2011-05-31,13.4840
2011-04-29,13.0678
2011-03-31,12.7075
2011-02-28,12.3656
2011-01-31,12.0741
2010-12-31,11.9406
2010-11-30,11.6446
2010-10-29,11.4003
2010-09-30,10.9344
2010-08-31,10.5300
2010-07-30,10.2782
2010-06-30,9.9890
2010-05-28,9.8818
2010-04-30,9.7621
2010-03-31,9.5130
2010-02-26,9.2851
2010-01-29,9.0910
2009-12-31,8.8828
2009-11-30,8.6543
2009-10-30,8.5023
2009-09-30,8.3937
2009-08-31,8.2941
2009-07-31,8.1576
2009-06-30,8.0720
2009-05-29,8.0908
2009-04-30,8.0725
2009-03-31,8.1309
2009-02-27,8.2353
2009-01-30,8.4560
2008-12-31,8.6112
2008-11-28,8.9550
2008-10-31,9.3047
2008-09-30,9.4147
2008-08-29,9.4829
2008-07-31,9.4772
2008-06-30,9.5386
2008-05-30,9.5925
2008-04-30,9.5185
2008-03-31,9.6519
2008-02-29,9.5970
2008-01-31,9.5394
2007-12-31,9.3898
2007-11-30,9.2131
2007-10-31,8.9602
2007-09-28,8.7884
2007-08-31,8.6792
2007-07-31,8.5720
2007-06-29,8.5271
2007-05-31,8.3647
2007-04-30,8.1583
2007-03-30,7.9693
2007-02-28,7.8237
2007-01-31,7.7413
2006-12-29,7.5734
2006-11-30,7.4022
2006-10-31,7.2460
2006-09-29,7.1166
2006-08-31,7.0608
2006-07-31,6.8616
2006-06-30,6.6935
2006-05-31,6.6265
2006-04-28,6.5849
2006-03-31,6.5171
2006-02-28,6.4824
2006-01-31,6.4344
2005-12-30,6.3666
2005-11-30,6.2345
2005-10-31,6.1286
2005-09-30,5.9530
2005-08-31,5.7657
2005-07-29,5.6146
2005-06-30,5.5058
2005-05-31,5.4193
2005-04-29,5.2778
2005-03-31,5.1479
2005-02-28,4.9812
2005-01-31,4.7867
2004-12-31,4.5851
2004-11-30,4.3929
2004-10-29,4.2429
2004-09-30,4.2366
2004-08-31,4.2566
2004-07-30,4.2578
2004-06-30,4.2853
2004-05-28,4.2716
2004-04-30,4.3080
2004-03-31,4.2116
2004-02-27,4.1114
2004-01-30,3.9430
2003-12-31,3.7741
2003-11-28,3.5896
2003-10-31,3.4217
2003-09-30,3.3186
2003-08-29,3.2427
2003-07-31,3.2104
2003-06-30,3.1929
2003-05-30,3.0724
2003-04-30,3.0117
2003-03-31,3.1272
2003-02-28,3.2828
2003-01-31,3.3287
2002-12-31,3.3986
2002-11-29,3.4371
2002-10-31,3.5441
2002-09-30,3.6221
2002-08-30,3.7514
2002-07-31,3.7263
2002-06-28,3.7634
2002-05-31,3.8495
2002-04-30,3.7341
2002-03-28,3.6410
2002-02-28,3.5569
2002-01-31,3.4642
2001-12-31,3.3936
2001-11-30,3.3788
2001-10-31,3.3483
2001-09-28,3.3172
2001-08-31,3.2545
2001-07-31,3.2018
2001-06-29,3.1685
2001-05-31,3.0624
2001-04-30,2.9106
2001-03-30,2.7461
2001-02-28,2.5881
2001-01-31,2.3915
2000-12-29,2.2181
2000-11-30,2.0062
2000-10-31,1.8481
2000-09-29,1.6795
