,EMA_monthly_10
2022-04-04,65.0513
2022-03-31,66.8560
2022-02-28,69.0773
2022-01-31,71.6539
2021-12-31,73.2201
2021-11-30,73.3708
2021-10-29,73.9863
2021-09-30,74.4869
2021-08-31,76.3871
2021-07-30,76.7489
2021-06-30,76.3807
2021-05-28,75.5310
2021-04-30,75.1040
2021-03-31,72.8678
2021-02-26,71.8057
2021-01-29,70.7829
2020-12-31,70.0177
2020-11-30,67.2500
2020-10-30,64.3974
2020-09-30,64.3679
2020-08-31,63.6811
2020-07-31,63.9002
2020-06-30,65.3101
2020-05-29,66.9104
2020-04-30,69.9799
2020-03-31,73.3107
2020-02-28,78.2273
2020-01-31,80.5830
2019-12-31,81.1724
2019-11-29,78.4092
2019-10-31,77.4500
2019-09-30,77.5755
2019-08-30,76.3376
2019-07-31,76.3677
2019-06-28,75.2803
2019-05-31,73.9596
2019-04-30,73.5769
2019-03-29,71.6676
2019-02-28,70.7846
2019-01-31,69.7191
2018-12-31,69.0301
2018-11-30,70.6546
2018-10-31,70.8314
2018-09-28,70.7438
2018-08-31,68.6182
2018-07-31,66.3623
2018-06-29,63.6165
2018-05-31,62.2650
2018-04-30,60.7660
2018-03-29,58.9887
2018-02-28,58.0919
2018-01-31,56.9993
2017-12-29,54.4302
2017-11-30,52.6309
2017-10-31,50.7140
2017-09-29,48.9888
2017-08-31,48.0146
2017-07-31,47.0324
2017-06-30,45.9578
2017-05-31,45.4952
2017-04-28,45.7116
2017-03-31,45.8233
2017-02-28,45.8974
2017-01-31,46.5275
2016-12-30,47.4745
2016-11-30,48.2909
2016-10-31,49.1492
2016-09-30,50.2527
2016-08-31,51.2680
2016-07-29,51.4905
2016-06-30,51.6940
2016-05-31,52.1120
2016-04-29,52.5387
2016-03-31,52.9297
2016-02-29,53.1014
2016-01-29,53.3143
2015-12-31,54.0211
2015-11-30,54.9474
2015-10-30,55.7092
2015-09-30,56.1413
2015-08-31,56.5473
2015-07-31,56.3538
2015-06-30,55.2964
2015-05-29,55.2987
2015-04-30,55.2364
2015-03-31,54.8094
2015-02-27,53.7825
2015-01-30,52.3482
2014-12-31,51.8681
2014-11-28,50.3157
2014-10-31,48.4279
2014-09-30,47.4228
2014-08-29,46.4812
2014-07-31,45.7071
2014-06-30,45.2544
2014-05-30,44.4016
2014-04-30,43.4009
2014-03-31,42.5105
2014-02-28,41.2861
2014-01-31,40.4010
2013-12-31,39.3432
2013-11-29,37.3825
2013-10-31,35.6655
2013-09-30,34.4036
2013-08-30,33.5430
2013-07-31,33.0332
2013-06-28,31.9938
2013-05-31,30.8909
2013-04-30,29.9709
2013-03-28,29.0854
2013-02-28,28.4463
2013-01-31,27.9762
2012-12-31,27.9778
2012-11-30,27.8370
2012-10-31,27.3013
2012-09-28,26.8153
2012-08-31,26.1007
2012-07-31,25.5371
2012-06-29,24.9891
2012-05-31,24.9800
2012-04-30,24.6826
2012-03-30,23.8627
2012-02-29,23.1122
2012-01-31,22.2220
2011-12-30,21.7347
2011-11-30,21.3248
2011-10-31,20.3708
2011-09-30,19.2241
2011-08-31,18.5080
2011-07-29,17.8418
2011-06-30,17.0382
2011-05-31,16.3924
2011-04-29,15.9937
2011-03-31,15.4704
