,EMA_monthly_10
2022-04-04,64.3953
2022-03-31,63.5009
2022-02-28,62.4256
2022-01-31,62.5526
2021-12-31,62.1462
2021-11-30,60.8456
2021-10-29,60.4254
2021-09-30,59.9353
2021-08-31,59.6746
2021-07-30,57.9915
2021-06-30,56.7497
2021-05-28,56.2696
2021-04-30,55.3450
2021-03-31,53.9046
2021-02-26,53.0978
2021-01-29,53.4891
2020-12-31,53.9461
2020-11-30,54.1261
2020-10-30,54.3672
2020-09-30,54.8226
2020-08-31,56.3016
2020-07-31,57.6038
2020-06-30,56.8826
2020-05-29,57.1567
2020-04-30,56.9911
2020-03-31,57.5743
2020-02-28,58.9860
2020-01-31,58.6787
2019-12-31,56.9052
2019-11-29,56.1888
2019-10-31,55.6869
2019-09-30,55.0457
2019-08-30,53.7222
2019-07-31,52.4223
2019-06-28,51.8417
2019-05-31,51.2009
2019-04-30,50.8240
