,EMA_monthly_10
2022-04-04,63.6829
2022-03-31,62.1014
2022-02-28,60.3239
2022-01-31,59.7765
2021-12-31,59.2460
2021-11-30,57.3964
2021-10-29,55.9364
2021-09-30,54.6636
2021-08-31,54.7325
2021-07-30,54.4466
2021-06-30,54.8162
2021-05-28,54.6961
2021-04-30,54.9642
2021-03-31,54.5303
2021-02-26,54.1808
2021-01-29,54.8610
2020-12-31,54.8149
2020-11-30,53.7781
2020-10-30,52.9555
2020-09-30,53.0574
2020-08-31,54.2646
2020-07-31,55.5334
2020-06-30,56.4283
2020-05-29,57.9284
2020-04-30,58.9894
2020-03-31,60.1642
2020-02-28,62.3970
2020-01-31,62.7582
2019-12-31,61.3185
2019-11-29,59.7879
2019-10-31,59.3030
2019-09-30,59.9459
2019-08-30,58.2366
2019-07-31,56.8905
2019-06-28,54.7965
2019-05-31,53.7671
2019-04-30,54.0841
2019-03-29,53.6096
2019-02-28,53.3921
2019-01-31,53.6384
2018-12-31,54.5059
2018-11-30,55.6049
2018-10-31,57.3432
2018-09-28,56.7671
2018-08-31,56.3912
2018-07-31,56.4195
2018-06-29,56.2829
2018-05-31,56.7551
2018-04-30,57.6553
2018-03-29,58.1225
2018-02-28,59.0440
2018-01-31,60.8572
2017-12-29,62.7113
2017-11-30,64.8449
2017-10-31,64.2299
2017-09-29,63.7223
2017-08-31,63.6158
2017-07-31,63.0322
2017-06-30,62.5942
2017-05-31,62.1489
2017-04-28,61.0873
2017-03-31,60.0816
2017-02-28,58.9181
2017-01-31,57.5704
2016-12-30,57.1656
2016-11-30,56.8320
2016-10-31,57.1016
2016-09-30,56.5846
2016-08-31,56.1738
2016-07-29,55.6718
2016-06-30,54.2262
2016-05-31,52.4075
2016-04-29,51.3434
2016-03-31,50.2061
2016-02-29,48.6066
2016-01-29,47.3936
2015-12-31,47.0321
2015-11-30,47.0468
2015-10-30,47.1208
2015-09-30,47.0084
2015-08-31,46.4250
2015-07-31,46.5836
2015-06-30,46.5116
2015-05-29,47.1931
2015-04-30,47.1954
2015-03-31,47.1758
2015-02-27,46.8881
2015-01-30,46.3034
2014-12-31,44.9209
2014-11-28,43.6883
2014-10-31,42.5770
2014-09-30,41.3854
2014-08-29,41.0628
2014-07-31,40.1841
2014-06-30,39.8441
2014-05-30,38.8688
2014-04-30,38.2362
2014-03-31,37.2243
2014-02-28,35.9792
2014-01-31,35.2278
2013-12-31,35.0126
2013-11-29,35.0602
2013-10-31,35.1925
2013-09-30,34.8869
2013-08-30,35.0056
2013-07-31,35.2344
2013-06-28,34.8625
2013-05-31,34.6860
2013-04-30,34.8891
2013-03-28,33.8533
2013-02-28,33.1558
2013-01-31,32.7296
2012-12-31,32.1827
2012-11-30,32.0010
2012-10-31,31.7869
2012-09-28,31.2933
2012-08-31,30.8881
2012-07-31,30.7490
2012-06-29,30.1967
2012-05-31,29.5184
2012-04-30,28.9383
2012-03-30,28.3802
2012-02-29,27.9363
2012-01-31,27.5459
2011-12-30,27.1995
2011-11-30,26.7194
2011-10-31,26.5106
2011-09-30,26.0537
2011-08-31,25.8626
2011-07-29,25.8442
2011-06-30,25.6854
2011-05-31,25.3857
2011-04-29,24.9750
2011-03-31,24.4869
2011-02-28,24.3024
2011-01-31,24.0451
2010-12-31,23.8586
2010-11-30,23.2772
2010-10-29,22.8656
2010-09-30,22.3687
2010-08-31,22.1407
2010-07-30,22.0046
2010-06-30,21.9282
2010-05-28,22.0491
2010-04-30,22.1472
2010-03-31,21.9689
2010-02-26,21.7806
2010-01-29,21.8231
2009-12-31,21.7737
2009-11-30,21.4986
2009-10-30,21.3137
2009-09-30,21.4128
2009-08-31,21.2775
2009-07-31,21.1807
2009-06-30,21.2198
2009-05-29,21.3919
2009-04-30,21.9642
2009-03-31,22.7681
2009-02-27,23.7077
2009-01-30,25.1248
2008-12-31,26.0998
2008-11-28,27.3551
2008-10-31,28.7554
2008-09-30,30.1602
2008-08-29,31.2735
2008-07-31,31.8394
2008-06-30,32.1946
2008-05-30,32.2062
2008-04-30,32.0076
2008-03-31,31.9114
2008-02-29,32.2290
2008-01-31,32.6068
2007-12-31,32.7114
2007-11-30,32.6512
2007-10-31,32.2627
2007-09-28,31.4916
2007-08-31,30.9178
2007-07-31,30.6268
2007-06-29,30.2468
2007-05-31,29.3435
2007-04-30,27.9884
2007-03-30,27.1322
2007-02-28,26.5211
2007-01-31,26.0991
2006-12-29,25.8547
2006-11-30,25.4888
2006-10-31,25.0133
2006-09-29,24.6377
