,EMA_monthly_10
2022-04-04,67.1578
2022-03-31,66.3995
2022-02-28,65.7549
2022-01-31,65.7327
2021-12-31,65.0274
2021-11-30,63.7403
2021-10-29,63.0252
2021-09-30,61.9724
2021-08-31,62.0706
2021-07-30,60.6943
2021-06-30,59.4655
2021-05-28,58.7536
2021-04-30,57.5873
2021-03-31,56.0551
2021-02-26,55.3977
2021-01-29,55.3093
2020-12-31,55.4952
2020-11-30,55.1354
2020-10-30,55.1908
2020-09-30,55.7334
2020-08-31,55.8607
2020-07-31,55.8060
2020-06-30,56.1824
2020-05-29,56.7987
2020-04-30,58.4309
2020-03-31,60.5491
2020-02-28,64.1808
2020-01-31,64.2470
2019-12-31,63.1965
2019-11-29,62.8895
2019-10-31,61.9756
2019-09-30,59.9030
2019-08-30,58.4009
2019-07-31,57.1615
2019-06-28,56.5735
2019-05-31,55.9441
2019-04-30,55.0063
2019-03-29,53.9164
2019-02-28,51.9543
2019-01-31,50.4303
2018-12-31,48.6986
2018-11-30,47.6852
2018-10-31,46.2915
2018-09-28,45.3415
2018-08-31,44.8491
2018-07-31,43.9773
2018-06-29,43.4685
2018-05-31,43.2506
2018-04-30,43.1141
2018-03-29,43.4955
2018-02-28,43.7801
2018-01-31,44.6282
2017-12-29,44.9831
2017-11-30,44.7704
2017-10-31,44.8551
2017-09-29,45.2860
2017-08-31,45.2271
2017-07-31,45.1272
2017-06-30,45.1306
2017-05-31,45.5008
2017-04-28,46.0333
2017-03-31,46.1267
2017-02-28,46.0723
2017-01-31,45.7409
2016-12-30,45.6545
2016-11-30,45.9535
2016-10-31,46.7023
2016-09-30,47.0047
2016-08-31,46.1055
2016-07-29,45.2431
2016-06-30,43.2560
2016-05-31,41.2158
2016-04-29,40.3089
2016-03-31,39.3823
2016-02-29,37.7321
2016-01-29,36.4068
2015-12-31,35.2744
2015-11-30,34.6088
2015-10-30,34.1563
2015-09-30,33.6604
2015-08-31,33.4222
2015-07-31,33.6002
2015-06-30,33.2661
2015-05-29,33.5162
2015-04-30,33.6632
2015-03-31,33.6495
2015-02-27,32.9265
2015-01-30,32.3167
2014-12-31,30.9309
2014-11-28,30.3040
2014-10-31,29.7616
2014-09-30,29.1943
2014-08-29,29.3434
2014-07-31,28.9457
2014-06-30,28.7452
2014-05-30,28.3178
2014-04-30,27.9945
2014-03-31,27.6043
2014-02-28,27.5476
2014-01-31,26.9688
2013-12-31,26.8356
2013-11-29,27.2160
2013-10-31,27.5918
2013-09-30,27.5536
2013-08-30,27.8133
2013-07-31,28.1938
2013-06-28,28.1137
2013-05-31,28.2586
2013-04-30,27.9502
2013-03-28,26.8017
2013-02-28,26.2329
2013-01-31,25.5209
2012-12-31,24.9579
2012-11-30,24.7887
2012-10-31,24.5369
2012-09-28,24.4501
2012-08-31,24.1377
2012-07-31,23.6035
2012-06-29,23.1014
2012-05-31,22.4288
2012-04-30,22.1037
2012-03-30,21.5873
2012-02-29,21.0601
2012-01-31,20.6877
2011-12-30,20.3194
2011-11-30,20.0848
2011-10-31,19.9665
2011-09-30,19.9025
2011-08-31,20.0005
2011-07-29,19.8326
2011-06-30,19.9228
2011-05-31,19.9156
2011-04-29,19.7084
2011-03-31,19.4203
2011-02-28,19.1653
2011-01-31,18.7397
2010-12-31,18.3694
2010-11-30,18.0338
2010-10-29,17.6614
2010-09-30,17.1950
2010-08-31,16.7148
2010-07-30,16.2896
2010-06-30,15.8516
2010-05-28,15.5560
2010-04-30,15.1110
