,EMA_monthly_10
2022-04-04,21.5872
2022-03-31,21.6132
2022-02-28,21.4695
2022-01-31,20.9061
2021-12-31,20.4933
2021-11-30,20.2400
2021-10-29,19.7584
2021-09-30,18.9663
2021-08-31,18.5168
2021-07-30,18.1976
2021-06-30,18.0637
2021-05-28,17.6981
2021-04-30,16.5843
2021-03-31,15.5702
2021-02-26,14.5764
2021-01-29,13.4021
2020-12-31,12.7412
2020-11-30,12.1239
2020-10-30,11.5825
2020-09-30,11.3382
2020-08-31,11.4147
2020-07-31,11.5344
2020-06-30,11.8270
2020-05-29,12.1302
2020-04-30,12.4891
2020-03-31,13.0435
2020-02-28,14.0888
2020-01-31,14.4574
2019-12-31,14.4890
2019-11-29,14.2028
2019-10-31,13.9906
2019-09-30,13.8405
2019-08-30,13.7138
2019-07-31,13.8324
2019-06-28,13.7150
2019-05-31,13.7698
2019-04-30,14.0865
2019-03-29,14.1363
2019-02-28,14.4710
2019-01-31,14.4631
2018-12-31,14.6951
2018-11-30,15.3306
2018-10-31,15.5332
2018-09-28,15.6794
2018-08-31,15.5894
2018-07-31,15.2900
2018-06-29,15.0886
2018-05-31,15.0028
2018-04-30,14.8257
2018-03-29,14.5206
2018-02-28,14.1709
2018-01-31,13.6005
2017-12-29,12.9380
2017-11-30,12.5018
2017-10-31,12.1178
2017-09-29,11.8599
2017-08-31,11.5924
2017-07-31,11.4973
2017-06-30,11.2882
2017-05-31,11.0250
2017-04-28,10.8683
2017-03-31,10.6937
2017-02-28,10.3334
2017-01-31,9.7658
2016-12-30,9.2335
2016-11-30,8.5922
2016-10-31,7.9735
2016-09-30,7.7458
2016-08-31,7.6243
2016-07-29,7.4691
2016-06-30,7.4279
2016-05-31,7.5000
2016-04-29,7.3552
2016-03-31,7.2612
2016-02-29,7.4283
2016-01-29,7.7037
2015-12-31,7.9306
2015-11-30,7.9373
2015-10-30,7.8584
2015-09-30,7.9056
2015-08-31,8.0250
2015-07-31,8.0767
2015-06-30,7.9954
2015-05-29,7.9015
2015-04-30,7.8457
2015-03-31,7.8241
2015-02-27,7.8659
2015-01-30,7.8974
2014-12-31,8.0984
2014-11-28,8.0118
2014-10-31,8.0023
2014-09-30,8.0155
2014-08-29,8.0122
2014-07-31,7.9974
2014-06-30,7.9810
2014-05-30,7.8762
2014-04-30,7.8324
2014-03-31,7.7877
2014-02-28,7.5623
2014-01-31,7.3748
2013-12-31,7.2281
2013-11-29,7.0980
2013-10-31,6.9725
2013-09-30,6.8366
2013-08-30,6.7352
2013-07-31,6.5920
2013-06-28,6.3105
2013-05-31,6.0502
2013-04-30,5.8071
2013-03-28,5.6213
2013-02-28,5.4463
2013-01-31,5.3280
2012-12-31,5.1608
2012-11-30,5.0694
2012-10-31,5.0392
2012-09-28,5.0283
2012-08-31,4.8979
2012-07-31,4.7810
2012-06-29,4.6381
2012-05-31,4.4998
2012-04-30,4.4122
2012-03-30,4.2273
2012-02-29,4.0272
2012-01-31,3.9279
2011-12-30,3.8996
2011-11-30,4.0239
2011-10-31,4.2104
2011-09-30,4.4693
2011-08-31,4.8891
2011-07-29,5.1959
2011-06-30,5.3046
2011-05-31,5.4186
2011-04-29,5.4122
2011-03-31,5.3564
2011-02-28,5.3019
2011-01-31,5.1720
2010-12-31,5.1056
2010-11-30,5.0416
2010-10-29,5.2422
2010-09-30,5.3301
2010-08-31,5.2717
2010-07-30,5.3455
2010-06-30,5.2821
2010-05-28,5.3326
2010-04-30,5.2169
2010-03-31,4.8696
2010-02-26,4.6134
2010-01-29,4.4894
2009-12-31,4.4060
2009-11-30,4.4845
2009-10-30,4.4851
2009-09-30,4.6593
2009-08-31,4.6393
2009-07-31,4.6760
2009-06-30,4.9651
2009-05-29,5.3831
2009-04-30,5.8700
2009-03-31,6.4144
2009-02-27,7.1187
2009-01-30,8.1364
2008-12-31,9.3736
2008-11-28,10.1433
2008-10-31,10.7363
2008-09-30,11.3142
2008-08-29,12.2635
2008-07-31,13.4911
2008-06-30,14.9574
2008-05-30,16.5186
2008-04-30,17.3905
2008-03-31,17.8120
2008-02-29,18.6681
2008-01-31,19.5480
2007-12-31,20.0114
2007-11-30,20.8121
2007-10-31,21.4260
2007-09-28,22.0715
2007-08-31,22.5023
2007-07-31,22.8074
2007-06-29,23.3648
2007-05-31,23.5915
2007-04-30,23.5389
2007-03-30,23.5607
2007-02-28,23.5457
2007-01-31,23.5154
2006-12-29,23.4136
2006-11-30,23.1218
2006-10-31,22.9269
2006-09-29,22.4996
2006-08-31,22.1952
2006-07-31,21.9384
2006-06-30,21.5814
2006-05-31,21.6473
2006-04-28,21.6236
2006-03-31,21.2147
2006-02-28,20.9546
2006-01-31,20.6919
2005-12-30,20.5971
2005-11-30,20.3927
2005-10-31,20.2087
2005-09-30,20.1433
2005-08-31,20.3088
2005-07-29,20.2894
2005-06-30,20.1383
2005-05-31,19.9668
2005-04-29,19.7846
2005-03-31,19.5880
2005-02-28,19.5427
2005-01-31,19.5064
2004-12-31,19.4972
2004-11-30,19.0498
2004-10-29,18.5836
2004-09-30,18.0016
2004-08-31,17.6036
2004-07-30,17.2197
2004-06-30,17.0963
2004-05-28,17.0020
2004-04-30,16.7746
2004-03-31,16.8454
2004-02-27,16.7412
2004-01-30,16.6173
2003-12-31,16.4034
2003-11-28,16.1732
2003-10-31,15.9350
2003-09-30,15.6811
2003-08-29,15.6290
2003-07-31,15.4943
2003-06-30,15.2438
2003-05-30,15.1749
2003-04-30,14.9917
2003-03-31,14.9027
2003-02-28,14.9269
2003-01-31,14.9905
2002-12-31,15.0280
2002-11-29,15.0156
2002-10-31,14.8918
2002-09-30,14.8272
2002-08-30,14.8677
2002-07-31,14.6426
2002-06-28,14.4158
2002-05-31,14.1466
2002-04-30,13.7581
2002-03-28,13.3792
2002-02-28,12.9867
2002-01-31,12.7151
2001-12-31,12.5027
2001-11-30,12.3625
2001-10-31,12.3409
2001-09-28,12.4934
2001-08-31,12.4922
2001-07-31,12.4388
2001-06-29,12.1233
2001-05-31,11.7377
2001-04-30,11.3871
2001-03-30,11.0140
2001-02-28,10.7497
2001-01-31,10.3052
2000-12-29,9.7857
2000-11-30,9.3810
2000-10-31,9.2000
2000-09-29,9.0431
