,EMA_monthly_10
2022-04-04,586.2100
2022-03-31,588.7412
2022-02-28,595.8192
2022-01-31,599.3523
2021-12-31,602.3684
2021-11-30,591.9814
2021-10-29,579.5995
2021-09-30,553.3416
2021-08-31,538.0242
2021-07-30,514.5540
2021-06-30,498.2571
2021-05-28,486.8587
2021-04-30,489.7428
2021-03-31,486.0479
2021-02-26,482.9230
2021-01-29,471.6926
2020-12-31,455.8109
2020-11-30,434.7845
2020-10-30,412.6143
2020-09-30,393.7353
2020-08-31,373.4543
2020-07-31,349.3286
2020-06-30,329.3571
2020-05-29,312.5343
2020-04-30,295.7797
2020-03-31,283.3885
2020-02-28,282.6792
2020-01-31,273.0324
2019-12-31,258.5440
2019-11-29,253.2605
2019-10-31,246.6428
2019-09-30,246.5057
2019-08-30,244.8736
2019-07-31,241.1033
2019-06-28,233.0396
2019-05-31,223.8106
2019-04-30,215.3396
2019-03-29,202.8573
2019-02-28,193.1611
2019-01-31,182.8769
2018-12-31,174.6229
2018-11-30,173.8614
2018-10-31,171.3261
2018-09-28,169.1675
2018-08-31,163.2869
2018-07-31,155.9373
2018-06-29,151.4878
2018-05-31,146.8251
2018-04-30,139.9840
2018-03-29,134.1716
2018-02-28,127.2209
2018-01-31,119.7122
2017-12-29,113.2326
2017-11-30,109.4199
2017-10-31,106.4021
2017-09-29,101.9648
2017-08-31,98.5059
2017-07-31,94.5760
2017-06-30,91.0485
2017-05-31,87.7259
2017-04-28,83.9650
2017-03-31,81.6284
2017-02-28,80.3302
2017-01-31,78.8658
2016-12-30,76.2538
2016-11-30,76.6791
2016-10-31,75.2411
2016-09-30,72.4258
2016-08-31,70.9316
2016-07-29,70.5452
2016-06-30,69.5731
2016-05-31,70.2782
2016-04-29,69.9778
2016-03-31,69.6440
2016-02-29,71.5249
2016-01-29,75.1993
2015-12-31,78.0858
2015-11-30,76.2026
2015-10-30,73.8010
2015-09-30,72.0568
2015-08-31,72.6361
2015-07-31,73.0085
2015-06-30,71.3438
2015-05-29,70.6846
2015-04-30,69.3678
2015-03-31,68.1474
2015-02-27,65.7846
2015-01-30,63.4567
2014-12-31,61.3582
2014-11-28,59.9156
2014-10-31,59.0168
2014-09-30,57.0361
2014-08-29,56.6485
2014-07-31,55.6526
2014-06-30,54.9532
2014-05-30,53.3962
2014-04-30,53.6376
2014-03-31,54.5081
2014-02-28,53.3055
2014-01-31,50.0267
2013-12-31,47.0482
2013-11-29,45.0567
2013-10-31,43.2670
2013-09-30,40.7464
2013-08-30,38.2567
2013-07-31,36.3404
2013-06-28,34.7316
2013-05-31,33.4742
2013-04-30,32.7440
