,EMA_monthly_10
2018-08-28,21.0904
2018-07-31,20.8749
2018-06-29,20.7760
2018-05-31,20.9003
2018-04-30,21.0852
2018-03-29,21.3750
2018-02-28,21.6751
2018-01-31,21.8874
2017-12-29,21.7424
2017-11-30,21.4869
2017-10-31,21.1983
2017-09-29,21.7160
2017-08-31,22.1119
2017-07-31,22.6001
2017-06-30,22.8000
2017-05-31,22.8906
2017-04-28,23.2717
2017-03-31,23.8790
2017-02-28,24.3355
2017-01-31,24.5420
2016-12-30,24.7985
2016-11-30,25.0827
2016-10-31,25.4538
2016-09-30,25.9876
2016-08-31,26.1390
2016-07-29,26.0103
2016-06-30,25.2804
2016-05-31,24.8592
2016-04-29,24.9417
2016-03-31,24.8077
2016-02-29,24.3391
2016-01-29,24.2109
2015-12-31,23.9497
2015-11-30,23.7974
2015-10-30,23.9985
2015-09-30,23.5494
2015-08-31,23.6301
2015-07-31,23.8458
2015-06-30,23.7603
2015-05-29,23.9821
2015-04-30,23.7269
2015-03-31,23.5983
2015-02-27,23.0514
2015-01-30,22.4888
2014-12-31,21.5719
2014-11-28,20.8529
2014-10-31,20.2752
2014-09-30,19.7347
2014-08-29,19.5645
2014-07-31,19.1592
2014-06-30,18.8959
2014-05-30,18.5658
2014-04-30,18.1104
2014-03-31,17.7192
2014-02-28,17.4561
2014-01-31,17.1307
2013-12-31,17.0919
2013-11-29,17.0579
2013-10-31,16.9133
2013-09-30,16.6454
2013-08-30,16.7097
2013-07-31,16.8090
2013-06-28,16.6364
2013-05-31,16.6106
2013-04-30,16.4554
2013-03-28,15.8554
2013-02-28,15.6752
2013-01-31,15.5927
2012-12-31,15.4212
2012-11-30,15.1500
2012-10-31,14.9276
2012-09-28,14.6020
2012-08-31,14.2578
2012-07-31,13.6345
2012-06-29,13.3258
2012-05-31,12.9726
2012-04-30,12.7864
2012-03-30,12.3664
2012-02-29,12.0199
2012-01-31,11.7276
2011-12-30,11.4596
2011-11-30,11.3469
2011-10-31,11.3923
2011-09-30,11.3389
2011-08-31,11.7474
2011-07-29,11.9781
2011-06-30,11.7068
2011-05-31,11.4138
2011-04-29,11.0921
2011-03-31,10.6607
2011-02-28,10.3629
2011-01-31,9.9231
2010-12-31,9.5767
2010-11-30,9.0380
2010-10-29,8.3250
2010-09-30,7.9002
2010-08-31,7.5436
2010-07-30,7.3149
2010-06-30,7.0556
2010-05-28,6.8281
2010-04-30,6.4472
2010-03-31,5.7541
2010-02-26,4.8542
2010-01-29,4.1577
2009-12-31,3.8225
2009-11-30,3.1067
2009-10-30,2.9250
2009-09-30,3.0292
2009-08-31,3.0537
2009-07-31,3.3832
2009-06-30,3.8649
2009-05-29,4.4790
2009-04-30,5.2041
2009-03-31,6.2763
2009-02-27,7.5761
2009-01-30,9.1807
2008-12-31,11.1339
2008-11-28,13.4356
2008-10-31,16.2367
2008-09-30,19.2911
2008-08-29,21.5584
2008-07-31,22.8809
2008-06-30,24.2994
2008-05-30,25.0983
2008-04-30,25.2169
2008-03-31,25.4408
2008-02-29,26.1471
2008-01-31,27.3811
2007-12-31,28.7337
2007-11-30,29.8640
2007-10-31,30.5742
2007-09-28,30.4316
2007-08-31,30.4138
2007-07-31,30.8865
2007-06-29,31.6830
2007-05-31,32.0840
2007-04-30,31.8105
2007-03-30,30.8730
2007-02-28,29.6941
2007-01-31,28.3977
2006-12-29,27.0485
2006-11-30,26.6091
2006-10-31,25.7374
2006-09-29,25.0473
2006-08-31,24.7800
2006-07-31,24.7372
2006-06-30,24.6470
2006-05-31,24.6572
2006-04-28,24.8273
2006-03-31,24.6481
2006-02-28,24.2497
2006-01-31,23.5801
2005-12-30,22.6161
2005-11-30,22.0270
2005-10-31,21.4708
2005-09-30,21.1661
2005-08-31,20.5538
2005-07-29,19.7864
2005-06-30,18.7432
2005-05-31,18.0864
2005-04-29,17.5370
2005-03-31,16.8445
2005-02-28,16.6268
2005-01-31,16.2678
2004-12-31,16.1925
2004-11-30,15.6364
2004-10-29,15.1691
2004-09-30,14.7497
2004-08-31,14.5053
2004-07-30,14.3010
2004-06-30,14.0614
2004-05-28,13.8592
2004-04-30,13.6335
2004-03-31,13.6131
2004-02-27,12.7257
2004-01-30,12.0741
2003-12-31,11.4179
2003-11-28,10.8996
2003-10-31,10.3633
2003-09-30,9.8584
2003-08-29,9.4491
2003-07-31,9.0340
2003-06-30,8.5691
2003-05-30,8.2517
2003-04-30,7.9987
2003-03-31,7.7973
2003-02-28,7.6355
2003-01-31,7.4968
2002-12-31,7.4246
2002-11-29,7.2485
2002-10-31,7.1482
2002-09-30,7.0714
2002-08-30,6.8848
2002-07-31,6.6947
2002-06-28,6.5275
2002-05-31,6.2598
2002-04-30,6.0124
2002-03-28,5.8077
2002-02-28,5.6293
2002-01-31,5.4845
2001-12-31,5.3573
2001-11-30,5.2793
2001-10-31,5.1529
2001-09-28,5.1008
2001-08-31,5.1169
2001-07-31,5.0332
2001-06-29,4.9913
2001-05-31,4.8530
2001-04-30,4.7359
2001-03-30,4.6438
2001-02-28,4.5847
2001-01-31,4.5497
2000-12-29,4.3743
2000-11-30,4.2328
2000-10-31,4.1618
2000-09-29,4.1789
