,EMA_monthly_10
2022-04-04,478.4105
2022-03-31,497.7239
2022-02-28,525.0870
2022-01-31,554.1019
2021-12-31,582.3157
2021-11-30,577.8436
2021-10-29,563.6089
2021-09-30,535.4531
2021-08-31,518.8116
2021-07-30,507.6164
2021-06-30,505.4044
2021-05-28,500.3365
2021-04-30,499.7869
2021-03-31,496.7462
2021-02-26,491.2098
2021-01-29,480.6231
2020-12-31,469.1193
2020-11-30,453.2058
2020-10-30,444.8738
2020-09-30,438.0146
2020-08-31,424.2334
2020-07-31,400.8275
2020-06-30,381.2602
2020-05-29,364.8647
2020-04-30,352.6725
2020-03-31,337.7441
2020-02-28,329.3539
2020-01-31,320.5370
2019-12-31,315.0808
2019-11-29,313.1943
2019-10-31,312.8686
2019-09-30,318.5261
2019-08-30,329.8386
2019-07-31,337.8583
2019-06-28,341.1623
2019-05-31,335.3495
2019-04-30,333.5872
2019-03-29,325.3754
2019-02-28,318.4455
2019-01-31,309.6334
2018-12-31,302.9964
2018-11-30,310.8489
2018-10-31,316.3420
2018-09-28,319.5781
2018-08-31,307.4554
2018-07-31,294.0721
2018-06-29,284.4326
2018-05-31,260.6554
2018-04-30,240.4455
2018-03-29,224.4423
2018-02-28,208.6850
2018-01-31,190.3084
2017-12-29,172.5325
2017-11-30,168.2153
2017-10-31,163.9120
2017-09-29,156.6857
2017-08-31,151.2048
2017-07-31,145.9814
2017-06-30,138.0529
2017-05-31,135.5290
2017-04-28,129.4088
2017-03-31,124.3441
2017-02-28,119.1295
2017-01-31,114.0183
2016-12-30,108.0868
2016-11-30,104.5949
2016-10-31,101.8383
2016-09-30,96.7201
2016-08-31,96.3135
2016-07-29,96.0609
2016-06-30,97.1300
2016-05-31,98.3855
2016-04-29,97.4557
2016-03-31,99.1058
2016-02-29,98.4115
2016-01-29,99.5230
2015-12-31,101.2303
2015-11-30,98.3082
2015-10-30,92.7478
2015-09-30,89.2739
2015-08-31,86.1659
2015-07-31,79.7517
2015-06-30,72.0721
2015-05-29,67.2329
2015-04-30,62.3621
2015-03-31,58.5537
2015-02-27,58.3374
2015-01-30,56.2248
2014-12-31,54.6938
2014-11-28,56.0032
2014-10-31,57.4455
2014-09-30,57.7423
2014-08-29,56.2508
2014-07-31,53.5878
2014-06-30,52.0765
2014-05-30,49.6618
2014-04-30,47.4333
2014-03-31,47.7506
2014-02-28,47.1863
2014-01-31,43.5252
2013-12-31,40.2028
2013-11-29,37.4489
2013-10-31,34.1581
2013-09-30,31.5114
2013-08-30,28.6977
2013-07-31,26.0620
2013-06-28,24.0922
2013-05-31,22.7447
2013-04-30,20.6166
2013-03-28,18.3387
2013-02-28,16.4051
2013-01-31,14.0799
2012-12-31,11.9630
2012-11-30,11.6821
2012-10-31,11.6842
2012-09-28,11.7651
2012-08-31,12.6513
2012-07-31,13.5669
2012-06-29,14.7770
2012-05-31,15.8866
2012-04-30,17.4030
2012-03-30,18.7262
2012-02-29,19.2355
2012-01-31,19.9948
2011-12-30,20.6223
2011-11-30,23.0053
2011-10-31,26.0690
2011-09-30,29.2565
2011-08-31,32.1620
2011-07-29,31.8485
2011-06-30,30.4818
2011-05-31,28.9162
2011-04-29,26.7452
2011-03-31,25.3023
2011-02-28,23.3764
2011-01-31,22.0102
2010-12-31,20.1052
2010-11-30,18.9953
2010-10-29,16.6800
2010-09-30,14.8765
2010-08-31,13.0344
2010-07-30,11.9462
2010-06-30,11.3453
2010-05-28,10.4173
2010-04-30,9.2037
2010-03-31,8.1093
2010-02-26,7.5704
2010-01-29,7.1559
2009-12-31,6.7699
2009-11-30,6.5255
2009-10-30,6.1143
2009-09-30,5.7762
2009-08-31,5.5941
2009-07-31,5.4522
2009-06-30,5.2688
2009-05-29,5.1273
2009-04-30,5.0153
2009-03-31,4.6914
2009-02-27,4.3714
2009-01-30,4.1923
2008-12-31,3.9767
2008-11-28,3.9115
2008-10-31,4.0512
2008-09-30,4.1654
2008-08-29,4.1107
2008-07-31,4.0452
2008-06-30,3.9635
2008-05-30,4.0166
2008-04-30,3.9454
2008-03-31,3.8069
2008-02-29,3.5529
2008-01-31,3.3399
2007-12-31,3.2837
2007-11-30,3.1683
2007-10-31,3.1391
2007-09-28,2.9963
2007-08-31,3.0034
2007-07-31,3.1147
2007-06-29,3.2598
2007-05-31,3.3687
2007-04-30,3.4221
2007-03-30,3.4787
2007-02-28,3.5156
2007-01-31,3.5816
2006-12-29,3.6534
2006-11-30,3.6443
2006-10-31,3.5246
2006-09-29,3.4297
2006-08-31,3.4687
2006-07-31,3.6040
2006-06-30,3.7480
2006-05-31,3.7171
2006-04-28,3.6641
2006-03-31,3.5374
2006-02-28,3.4031
2006-01-31,3.3083
2005-12-30,3.1688
2005-11-30,3.0140
2005-10-31,2.8095
2005-09-30,2.5954
2005-08-31,2.3470
2005-07-29,2.1842
2005-06-30,2.0803
2005-05-31,2.0217
2005-04-29,2.0173
2005-03-31,2.0989
2005-02-28,2.2209
2005-01-31,2.3747
2004-12-31,2.5373
2004-11-30,2.7097
2004-10-29,2.9506
2004-09-30,3.3057
2004-08-31,3.5508
2004-07-30,3.8970
2004-06-30,4.1122
2004-05-28,3.8831
2004-04-30,3.7010
2004-03-31,3.7184
2004-02-27,3.4615
2004-01-30,3.1386
2003-12-31,2.6709
2003-11-28,2.3963
2003-10-31,2.1511
2003-09-30,1.7208
2003-08-29,1.5705
2003-07-31,1.3905
2003-06-30,1.2836
2003-05-30,1.1633
2003-04-30,1.0654
2003-03-31,0.9403
