,EMA_monthly_10
2022-04-04,49.7211
2022-03-31,47.7325
2022-02-28,45.5664
2022-01-31,44.1300
2021-12-31,43.2809
2021-11-30,42.4204
2021-10-29,41.8740
2021-09-30,41.6442
2021-08-31,41.5998
2021-07-30,41.1278
2021-06-30,40.8426
2021-05-28,40.1481
2021-04-30,39.0459
2021-03-31,37.0109
2021-02-26,34.9938
2021-01-29,32.8514
2020-12-31,31.4201
2020-11-30,29.9206
2020-10-30,28.1754
2020-09-30,27.2389
2020-08-31,27.0043
2020-07-31,26.7744
2020-06-30,26.5211
2020-05-29,26.5960
2020-04-30,26.5746
2020-03-31,26.8232
