,MAMA_monthly_10
2022-04-04,37.9707
2022-03-31,37.1808
2022-02-28,36.3680
2022-01-31,35.5150
2021-12-31,34.7676
2021-11-30,33.9098
2021-10-29,33.1750
2021-09-30,32.4884
2021-08-31,31.8961
2021-07-30,31.3425
2021-06-30,30.8622
2021-05-28,30.2892
2021-04-30,29.6849
2021-03-31,29.1577
2021-02-26,28.5972
2021-01-29,27.9885
2020-12-31,27.6000
2020-11-30,27.1365
2020-10-30,26.7475
2020-09-30,26.5248
2020-08-31,26.2485
2020-07-31,25.9398
2020-06-30,25.7290
2020-05-29,25.5412
2020-04-30,25.3026
2020-03-31,25.1049
2020-02-28,24.8993
2020-01-31,24.5370
2019-12-31,24.0964
2019-11-29,23.6178
2019-10-31,23.1512
2019-09-30,22.6730
2019-08-30,22.2319
2019-07-31,21.7543
2019-06-28,21.2462
2019-05-31,20.7916
2019-04-30,20.3873
2019-03-29,19.9332
2019-02-28,19.4927
2019-01-31,19.1183
2018-12-31,18.7709
2018-11-30,18.4631
2018-10-31,18.0871
2018-09-28,17.7416
2018-08-31,17.3706
2018-07-31,17.0442
2018-06-29,16.7186
2018-05-31,16.3969
2018-04-30,16.1319
2018-03-29,15.8961
2018-02-28,15.6310
2018-01-31,15.3364
2017-12-29,15.0362
2017-11-30,14.7581
2017-10-31,14.4487
2017-09-29,14.1525
2017-08-31,13.8555
2017-07-31,13.5918
2017-06-30,13.3527
2017-05-31,13.1355
2017-04-28,12.9198
2017-03-31,12.7255
2017-02-28,12.5472
2017-01-31,12.3870
2016-12-30,12.2231
2016-11-30,12.0778
2016-10-31,11.9202
2016-09-30,11.7611
2016-08-31,11.6024
2016-07-29,11.4497
2016-06-30,11.2883
2016-05-31,11.1650
2016-04-29,11.0338
2016-03-31,10.9283
2016-02-29,10.8134
2016-01-29,10.7005
2015-12-31,10.5792
2015-11-30,10.4379
2015-10-30,10.2869
2015-09-30,10.1152
2015-08-31,9.9746
2015-07-31,9.8267
2015-06-30,9.6611
2015-05-29,9.4810
2015-04-30,9.2879
2015-03-31,9.1285
2015-02-27,8.9659
2015-01-30,8.7980
2014-12-31,8.6468
2014-11-28,8.4704
2014-10-31,8.2852
2014-09-30,8.1063
2014-08-29,7.9455
2014-07-31,7.8040
2014-06-30,7.6483
2014-05-30,7.4762
2014-04-30,7.3121
2014-03-31,7.1751
2014-02-28,7.0279
2014-01-31,6.8697
2013-12-31,6.7242
2013-11-29,6.5925
2013-10-31,6.4736
2013-09-30,6.3426
2013-08-30,6.2193
2013-07-31,6.1118
2013-06-28,6.0081
2013-05-31,5.9122
2013-04-30,5.8344
2013-03-28,5.7658
2013-02-28,5.6991
2013-01-31,5.6497
2012-12-31,5.6031
2012-11-30,5.5657
2012-10-31,5.5332
2012-09-28,5.4967
2012-08-31,5.4652
2012-07-31,5.4344
2012-06-29,5.3992
2012-05-31,5.3610
2012-04-30,5.3207
2012-03-30,5.2829
2012-02-29,5.2413
2012-01-31,5.2001
2011-12-30,5.1488
2011-11-30,5.1169
2011-10-31,5.0813
2011-09-30,5.0378
2011-08-31,5.0078
2011-07-29,4.9649
2011-06-30,4.9029
2011-05-31,4.8366
2011-04-29,4.7690
2011-03-31,4.7051
2011-02-28,4.6517
2011-01-31,4.5913
2010-12-31,4.5326
2010-11-30,4.4630
2010-10-29,4.3994
2010-09-30,4.3480
2010-08-31,4.2921
2010-07-30,4.2482
2010-06-30,4.1979
2010-05-28,4.1347
2010-04-30,4.0530
2010-03-31,3.9354
2010-02-26,3.8287
2010-01-29,3.7362
2009-12-31,3.6580
2009-11-30,3.6090
2009-10-30,3.5732
2009-09-30,3.5420
2009-08-31,3.4950
2009-07-31,3.4593
2009-06-30,3.4353
2009-05-29,3.4209
2009-04-30,3.3977
2009-03-31,3.3925
2009-02-27,3.3998
2009-01-30,3.3987
2008-12-31,3.3802
2008-11-28,3.3563
2008-10-31,3.3408
2008-09-30,3.2610
