,MAMA_monthly_10
2022-04-04,16.2304
2022-03-31,16.0396
2022-02-28,15.8435
2022-01-31,15.6318
2021-12-31,15.4335
2021-11-30,15.2141
2021-10-29,15.0352
2021-09-30,14.8235
2021-08-31,14.6087
2021-07-30,14.3861
2021-06-30,14.1824
2021-05-28,14.0050
2021-04-30,13.8166
2021-03-31,13.6453
2021-02-26,13.4973
2021-01-29,13.3778
2020-12-31,13.2797
2020-11-30,13.1859
2020-10-30,13.1032
2020-09-30,13.0622
2020-08-31,13.0344
2020-07-31,12.9959
2020-06-30,12.9567
2020-05-29,12.9255
2020-04-30,12.8944
2020-03-31,12.8666
2020-02-28,12.8459
2020-01-31,12.7769
2019-12-31,12.6972
2019-11-29,12.6130
2019-10-31,12.5344
2019-09-30,12.4630
2019-08-30,12.3927
2019-07-31,12.3369
2019-06-28,12.2553
2019-05-31,12.1759
2019-04-30,12.1080
2019-03-29,12.0257
2019-02-28,11.9602
2019-01-31,11.8762
2018-12-31,11.7958
2018-11-30,11.7332
2018-10-31,11.6448
2018-09-28,11.5602
2018-08-31,11.4774
2018-07-31,11.3895
2018-06-29,11.3094
2018-05-31,11.2209
2018-04-30,11.1405
2018-03-29,11.0508
2018-02-28,10.9651
2018-01-31,10.8753
2017-12-29,10.7991
2017-11-30,10.7370
2017-10-31,10.6774
2017-09-29,10.6232
2017-08-31,10.5555
2017-07-31,10.4925
2017-06-30,10.4182
2017-05-31,10.3182
2017-04-28,10.2159
2017-03-31,10.1239
2017-02-28,10.0226
2017-01-31,9.9242
2016-12-30,9.8310
2016-11-30,9.7378
2016-10-31,9.6382
2016-09-30,9.5526
2016-08-31,9.4664
2016-07-29,9.3729
2016-06-30,9.2803
2016-05-31,9.1865
2016-04-29,9.0852
2016-03-31,8.9919
2016-02-29,8.8975
2016-01-29,8.8148
2015-12-31,8.7240
2015-11-30,8.6256
2015-10-30,8.5284
2015-09-30,8.4318
2015-08-31,8.3644
2015-07-31,8.2984
2015-06-30,8.2135
2015-05-29,8.1438
2015-04-30,8.0643
2015-03-31,7.9816
2015-02-27,7.8880
2015-01-30,7.7921
2014-12-31,7.7146
2014-11-28,7.6298
2014-10-31,7.5479
2014-09-30,7.4730
2014-08-29,7.4056
2014-07-31,7.3281
2014-06-30,7.2492
2014-05-30,7.1710
2014-04-30,7.0951
2014-03-31,7.0322
2014-02-28,6.9709
2014-01-31,6.9045
2013-12-31,6.8489
2013-11-29,6.7821
2013-10-31,6.7170
2013-09-30,6.6564
2013-08-30,6.5922
2013-07-31,6.5386
2013-06-28,6.4795
2013-05-31,6.4342
2013-04-30,6.3915
2013-03-28,6.3513
2013-02-28,6.3168
2013-01-31,6.2844
2012-12-31,6.2568
2012-11-30,6.2370
2012-10-31,6.2186
2012-09-28,6.2058
2012-08-31,6.1853
