,MAMA_monthly_10
2022-04-04,17.7852
2022-03-31,17.7305
2022-02-28,17.6766
2022-01-31,17.6406
2021-12-31,17.5916
2021-11-30,17.5384
2021-10-29,17.4917
2021-09-30,17.4152
2021-08-31,17.3510
2021-07-30,17.2740
2021-06-30,17.2073
2021-05-28,17.1166
2021-04-30,17.0072
2021-03-31,16.9134
2021-02-26,16.8362
2021-01-29,16.7858
2020-12-31,16.7542
2020-11-30,16.7532
2020-10-30,16.7638
2020-09-30,16.8065
2020-08-31,16.8659
2020-07-31,16.9377
2020-06-30,17.0131
2020-05-29,17.0825
2020-04-30,17.1791
2020-03-31,17.2721
2020-02-28,17.3617
2020-01-31,17.4025
2019-12-31,17.4192
2019-11-29,17.4299
2019-10-31,17.4445
2019-09-30,17.4687
2019-08-30,17.4921
2019-07-31,17.5270
2019-06-28,17.5341
2019-05-31,17.5300
2019-04-30,17.5340
2019-03-29,17.5194
2019-02-28,17.5279
2019-01-31,17.5361
2018-12-31,17.5567
2018-11-30,17.5903
2018-10-31,17.5933
2018-09-28,17.5872
2018-08-31,17.5712
2018-07-31,17.5447
2018-06-29,17.4962
2018-05-31,17.4508
2018-04-30,17.3987
2018-03-29,17.3348
2018-02-28,17.2450
2018-01-31,17.1500
2017-12-29,17.0269
2017-11-30,16.8992
2017-10-31,16.7733
2017-09-29,16.6516
2017-08-31,16.5348
2017-07-31,16.4352
2017-06-30,16.3209
2017-05-31,16.2019
2017-04-28,16.1100
2017-03-31,16.0094
2017-02-28,15.9263
2017-01-31,15.8299
2016-12-30,15.7607
2016-11-30,15.6795
2016-10-31,15.5898
2016-09-30,15.5267
2016-08-31,15.4380
2016-07-29,15.3490
2016-06-30,15.2771
2016-05-31,15.2327
2016-04-29,15.1423
2016-03-31,15.0563
2016-02-29,14.9714
2016-01-29,14.9166
2015-12-31,14.8389
2015-11-30,14.7335
2015-10-30,14.6253
2015-09-30,14.5222
2015-08-31,14.4327
2015-07-31,14.3205
2015-06-30,14.1753
2015-05-29,14.0370
2015-04-30,13.8797
2015-03-31,13.7109
2015-02-27,13.5534
2015-01-30,13.3899
2014-12-31,13.2529
2014-11-28,13.0939
2014-10-31,12.9270
2014-09-30,12.7595
2014-08-29,12.5976
2014-07-31,12.4240
2014-06-30,12.2740
2014-05-30,12.1217
2014-04-30,11.9755
2014-03-31,11.8405
2014-02-28,11.6912
2014-01-31,11.5600
2013-12-31,11.4366
2013-11-29,11.2893
2013-10-31,11.1517
2013-09-30,11.0222
2013-08-30,10.9047
2013-07-31,10.7971
2013-06-28,10.6769
2013-05-31,10.5583
2013-04-30,10.4246
2013-03-28,10.3053
2013-02-28,10.2045
2013-01-31,10.1180
2012-12-31,10.0286
2012-11-30,9.9464
2012-10-31,9.8712
2012-09-28,9.8011
2012-08-31,9.7257
2012-07-31,9.6586
2012-06-29,9.6028
2012-05-31,9.5432
2012-04-30,9.4889
2012-03-30,9.4139
2012-02-29,9.3256
2012-01-31,9.2495
2011-12-30,9.1885
2011-11-30,9.1438
2011-10-31,9.0976
2011-09-30,9.0530
2011-08-31,9.0390
2011-07-29,9.0059
2011-06-30,8.9471
2011-05-31,8.8796
2011-04-29,8.8028
2011-03-31,8.7247
2011-02-28,8.6411
2011-01-31,8.5482
2010-12-31,8.4690
2010-11-30,8.3936
2010-10-29,8.3330
2010-09-30,8.2641
2010-08-31,8.2063
2010-07-30,8.1685
2010-06-30,8.1217
2010-05-28,8.0924
2010-04-30,8.0514
2010-03-31,7.9815
2010-02-26,7.9181
2010-01-29,7.8691
2009-12-31,7.8224
2009-11-30,7.7477
2009-10-30,7.6804
2009-09-30,7.6202
2009-08-31,7.5489
2009-07-31,7.4900
2009-06-30,7.4377
2009-05-29,7.3974
2009-04-30,7.3708
2009-03-31,7.3505
2009-02-27,7.3355
2009-01-30,7.3360
2008-12-31,7.3349
2008-11-28,7.3169
2008-10-31,7.3108
2008-09-30,7.2903
2008-08-29,7.2313
2008-07-31,7.1423
2008-06-30,7.0677
2008-05-30,6.9880
2008-04-30,6.8833
2008-03-31,6.7919
2008-02-29,6.7076
2008-01-31,6.6161
2007-12-31,6.5137
2007-11-30,6.3844
2007-10-31,6.2857
2007-09-28,6.1586
2007-08-31,6.0511
2007-07-31,5.9597
2007-06-29,5.8642
2007-05-31,5.7638
2007-04-30,5.6734
2007-03-30,5.5843
2007-02-28,5.5054
2007-01-31,5.4148
2006-12-29,5.3203
2006-11-30,5.2231
2006-10-31,5.1434
2006-09-29,5.0547
2006-08-31,4.9715
2006-07-31,4.8949
2006-06-30,4.8251
2006-05-31,4.7615
2006-04-28,4.6907
2006-03-31,4.6052
2006-02-28,4.5371
2006-01-31,4.4684
2005-12-30,4.4026
2005-11-30,4.3545
2005-10-31,4.3158
2005-09-30,4.2840
2005-08-31,4.2489
2005-07-29,4.2123
2005-06-30,4.1683
2005-05-31,4.1390
2005-04-29,4.1099
2005-03-31,4.0818
2005-02-28,4.0475
2005-01-31,4.0111
2004-12-31,3.9728
2004-11-30,3.9392
2004-10-29,3.9061
2004-09-30,3.8814
2004-08-31,3.8563
2004-07-30,3.8336
2004-06-30,3.8111
2004-05-28,3.7687
2004-04-30,3.7278
2004-03-31,3.6876
2004-02-27,3.6368
2004-01-30,3.5806
2003-12-31,3.5310
2003-11-28,3.4822
2003-10-31,3.4358
2003-09-30,3.3802
2003-08-29,3.3273
2003-07-31,3.2690
2003-06-30,3.2146
2003-05-30,3.1678
2003-04-30,3.1296
2003-03-31,3.0982
2003-02-28,3.0787
2003-01-31,3.0578
2002-12-31,3.0245
2002-11-29,2.9851
2002-10-31,2.9343
2002-09-30,2.8945
2002-08-30,2.8699
