,MAMA_monthly_10
2022-04-04,24.6650
2022-03-31,24.1849
2022-02-28,23.6992
2022-01-31,23.2556
2021-12-31,22.8221
2021-11-30,22.3438
2021-10-29,21.9199
2021-09-30,21.5058
2021-08-31,21.1647
2021-07-30,20.7940
2021-06-30,20.4572
2021-05-28,20.1297
2021-04-30,19.8051
2021-03-31,19.4715
2021-02-26,19.2095
2021-01-29,18.9429
2020-12-31,18.7028
2020-11-30,18.4169
2020-10-30,18.1521
2020-09-30,17.9006
2020-08-31,17.6291
2020-07-31,17.3435
2020-06-30,17.0651
2020-05-29,16.8309
2020-04-30,16.6000
2020-03-31,16.4103
2020-02-28,16.2156
2020-01-31,15.9514
2019-12-31,15.6665
2019-11-29,15.4326
2019-10-31,15.2136
2019-09-30,14.9938
2019-08-30,14.7879
2019-07-31,14.5716
2019-06-28,14.3635
2019-05-31,14.1773
2019-04-30,14.0083
2019-03-29,13.8366
2019-02-28,13.6853
2019-01-31,13.5313
2018-12-31,13.4008
2018-11-30,13.2651
2018-10-31,13.1136
2018-09-28,12.9689
2018-08-31,12.8099
2018-07-31,12.6403
2018-06-29,12.4817
2018-05-31,12.3365
2018-04-30,12.1893
2018-03-29,12.0468
2018-02-28,11.9202
2018-01-31,11.7838
2017-12-29,11.6476
2017-11-30,11.5149
2017-10-31,11.3819
2017-09-29,11.2544
2017-08-31,11.1343
2017-07-31,11.0287
2017-06-30,10.9245
2017-05-31,10.8266
2017-04-28,10.7260
2017-03-31,10.6275
2017-02-28,10.5338
2017-01-31,10.4325
2016-12-30,10.3354
2016-11-30,10.2243
2016-10-31,10.1193
2016-09-30,10.0444
2016-08-31,9.9653
2016-07-29,9.8866
2016-06-30,9.8116
2016-05-31,9.7319
2016-04-29,9.6582
2016-03-31,9.5888
2016-02-29,9.5155
2016-01-29,9.4580
2015-12-31,9.4102
2015-11-30,9.3533
2015-10-30,9.2941
2015-09-30,9.2357
2015-08-31,9.1829
2015-07-31,9.1244
2015-06-30,9.0593
2015-05-29,8.9963
2015-04-30,8.9348
2015-03-31,8.8748
2015-02-27,8.8093
2015-01-30,8.7477
2014-12-31,8.6920
2014-11-28,8.6261
2014-10-31,8.5629
2014-09-30,8.5006
2014-08-29,8.4368
2014-07-31,8.3703
2014-06-30,8.3120
2014-05-30,8.2536
2014-04-30,8.1969
2014-03-31,8.1420
2014-02-28,8.0821
2014-01-31,8.0246
2013-12-31,7.9605
2013-11-29,7.8963
2013-10-31,7.8304
2013-09-30,7.7623
2013-08-30,7.6933
2013-07-31,7.6279
2013-06-28,7.5539
2013-05-31,7.4824
2013-04-30,7.4102
2013-03-28,7.3431
2013-02-28,7.2709
2013-01-31,7.2073
2012-12-31,7.1552
2012-11-30,7.1115
2012-10-31,7.0612
2012-09-28,7.0166
2012-08-31,6.9692
2012-07-31,6.9205
2012-06-29,6.8763
2012-05-31,6.8224
2012-04-30,6.7756
2012-03-30,6.7224
2012-02-29,6.6831
2012-01-31,6.6441
2011-12-30,6.6086
2011-11-30,6.5737
