,MAMA_monthly_10
2022-04-04,30.1816
2022-03-31,29.8532
2022-02-28,29.5237
2022-01-31,29.2320
2021-12-31,28.9226
2021-11-30,28.5983
2021-10-29,28.3377
2021-09-30,28.0566
2021-08-31,27.7826
2021-07-30,27.4579
2021-06-30,27.1524
2021-05-28,26.8752
2021-04-30,26.5814
2021-03-31,26.2944
2021-02-26,26.0282
2021-01-29,25.8378
2020-12-31,25.6211
2020-11-30,25.3781
2020-10-30,25.1222
2020-09-30,24.8376
2020-08-31,24.5889
2020-07-31,24.3135
2020-06-30,24.0382
2020-05-29,23.8215
2020-04-30,23.5880
2020-03-31,23.3600
2020-02-28,23.1356
2020-01-31,22.8725
2019-12-31,22.5378
2019-11-29,22.2472
2019-10-31,21.9700
2019-09-30,21.6867
2019-08-30,21.3984
2019-07-31,21.1211
2019-06-28,20.8684
2019-05-31,20.6207
2019-04-30,20.3856
2019-03-29,20.1504
2019-02-28,19.9170
2019-01-31,19.6930
2018-12-31,19.4797
2018-11-30,19.2880
2018-10-31,19.0654
2018-09-28,18.8628
2018-08-31,18.6649
2018-07-31,18.4626
2018-06-29,18.2570
2018-05-31,18.0583
2018-04-30,17.8657
2018-03-29,17.6574
2018-02-28,17.4687
2018-01-31,17.2980
2017-12-29,17.1156
2017-11-30,16.9090
2017-10-31,16.6780
2017-09-29,16.4612
2017-08-31,16.2599
2017-07-31,16.0462
2017-06-30,15.8499
2017-05-31,15.6575
2017-04-28,15.4518
2017-03-31,15.2628
2017-02-28,15.0722
2017-01-31,14.8808
2016-12-30,14.7033
2016-11-30,14.5248
2016-10-31,14.3615
2016-09-30,14.1781
2016-08-31,13.9933
2016-07-29,13.8097
2016-06-30,13.6045
2016-05-31,13.4044
2016-04-29,13.2249
2016-03-31,13.0588
2016-02-29,12.8776
2016-01-29,12.7214
2015-12-31,12.5745
2015-11-30,12.4408
2015-10-30,12.3151
2015-09-30,12.1931
2015-08-31,12.0744
2015-07-31,11.9619
2015-06-30,11.8283
2015-05-29,11.7112
2015-04-30,11.5782
2015-03-31,11.4472
2015-02-27,11.3069
2015-01-30,11.1626
2014-12-31,10.9966
2014-11-28,10.8399
2014-10-31,10.6960
2014-09-30,10.5544
2014-08-29,10.4395
2014-07-31,10.3112
2014-06-30,10.1895
2014-05-30,10.0512
2014-04-30,9.9217
2014-03-31,9.7901
2014-02-28,9.6658
2014-01-31,9.5504
2013-12-31,9.4427
2013-11-29,9.3374
2013-10-31,9.2314
2013-09-30,9.1215
2013-08-30,9.0226
2013-07-31,8.9225
2013-06-28,8.8084
2013-05-31,8.7064
2013-04-30,8.6078
2013-03-28,8.4920
2013-02-28,8.3894
2013-01-31,8.2951
2012-12-31,8.2069
2012-11-30,8.1266
2012-10-31,8.0421
2012-09-28,7.9573
2012-08-31,7.8764
2012-07-31,7.7922
2012-06-29,7.6973
2012-05-31,7.6074
2012-04-30,7.5234
2012-03-30,7.4329
2012-02-29,7.3501
2012-01-31,7.2690
2011-12-30,7.1880
2011-11-30,7.1015
2011-10-31,7.0211
2011-09-30,6.9449
2011-08-31,6.8770
2011-07-29,6.8017
2011-06-30,6.7298
2011-05-31,6.6542
