,MAMA_monthly_10
2022-04-04,42.2496
2022-03-31,42.2164
2022-02-28,42.1746
2022-01-31,42.1521
2021-12-31,42.1448
2021-11-30,42.1282
2021-10-29,42.1269
2021-09-30,42.0864
2021-08-31,42.0310
2021-07-30,41.9857
2021-06-30,41.9379
2021-05-28,41.8334
2021-04-30,41.6665
2021-03-31,41.5379
2021-02-26,41.3763
2021-01-29,41.2621
2020-12-31,41.2749
2020-11-30,41.2550
2020-10-30,41.2167
2020-09-30,41.2910
2020-08-31,41.3570
2020-07-31,41.4111
2020-06-30,41.5125
2020-05-29,41.5822
2020-04-30,41.7190
2020-03-31,41.8416
2020-02-28,41.9456
2020-01-31,41.7471
2019-12-31,41.4133
2019-11-29,40.9418
2019-10-31,40.4180
2019-09-30,39.9086
2019-08-30,39.4187
2019-07-31,38.9653
2019-06-28,38.4305
2019-05-31,37.9343
2019-04-30,37.5332
2019-03-29,37.0147
2019-02-28,36.5827
2019-01-31,36.0653
2018-12-31,35.5481
2018-11-30,35.0614
2018-10-31,34.4388
2018-09-28,33.9229
2018-08-31,33.3660
2018-07-31,32.8200
2018-06-29,32.3393
2018-05-31,31.9617
2018-04-30,31.5816
2018-03-29,31.2184
2018-02-28,30.8320
2018-01-31,30.4587
2017-12-29,30.0813
2017-11-30,29.7043
2017-10-31,29.3648
2017-09-29,29.0707
2017-08-31,28.7494
2017-07-31,28.4139
2017-06-30,28.0173
2017-05-31,27.5402
2017-04-28,27.0136
2017-03-31,26.5773
2017-02-28,26.1322
2017-01-31,25.6478
2016-12-30,25.1951
2016-11-30,24.7134
2016-10-31,24.2666
2016-09-30,23.9437
2016-08-31,23.6555
2016-07-29,23.3853
2016-06-30,23.1479
2016-05-31,22.9671
2016-04-29,22.7437
2016-03-31,22.5107
2016-02-29,22.1334
2016-01-29,21.7786
2015-12-31,21.5109
2015-11-30,21.1494
2015-10-30,20.8001
2015-09-30,20.4010
2015-08-31,20.0712
2015-07-31,19.6985
2015-06-30,19.3279
2015-05-29,18.9877
2015-04-30,18.6281
2015-03-31,18.2128
2015-02-27,17.7175
2015-01-30,17.2380
2014-12-31,16.7115
2014-11-28,16.2046
2014-10-31,15.7498
2014-09-30,15.3755
2014-08-29,15.0581
2014-07-31,14.7293
2014-06-30,14.4095
2014-05-30,14.1402
2014-04-30,13.8349
2014-03-31,13.5618
2014-02-28,13.2480
2014-01-31,12.9276
2013-12-31,12.5952
2013-11-29,12.3403
2013-10-31,12.0685
2013-09-30,11.8475
2013-08-30,11.6569
2013-07-31,11.4872
2013-06-28,11.2512
2013-05-31,11.0488
2013-04-30,10.8325
2013-03-28,10.6157
2013-02-28,10.3996
2013-01-31,10.2348
2012-12-31,10.0943
2012-11-30,9.9601
2012-10-31,9.8564
2012-09-28,9.7620
2012-08-31,9.6636
2012-07-31,9.5748
2012-06-29,9.4808
2012-05-31,9.3308
2012-04-30,9.1708
2012-03-30,9.0420
2012-02-29,8.9161
2012-01-31,8.7976
2011-12-30,8.6532
2011-11-30,8.5500
2011-10-31,8.4548
2011-09-30,8.3451
2011-08-31,8.2336
2011-07-29,8.1290
2011-06-30,8.0281
2011-05-31,7.8806
2011-04-29,7.7162
2011-03-31,7.5637
2011-02-28,7.4078
2011-01-31,7.2398
2010-12-31,7.0564
2010-11-30,6.8871
2010-10-29,6.6770
2010-09-30,6.4512
2010-08-31,6.2773
2010-07-30,6.1266
2010-06-30,5.9487
2010-05-28,5.8011
2010-04-30,5.6575
2010-03-31,5.4965
2010-02-26,5.3546
2010-01-29,5.2354
2009-12-31,5.1648
2009-11-30,5.0865
2009-10-30,5.0595
2009-09-30,5.0449
2009-08-31,5.0027
2009-07-31,4.9903
2009-06-30,4.9991
2009-05-29,5.0174
2009-04-30,5.0211
2009-03-31,5.0221
2009-02-27,5.0276
2009-01-30,5.0288
2008-12-31,4.9842
2008-11-28,4.9232
