,MAMA_monthly_10
2022-04-04,65.9720
2022-03-31,65.0284
2022-02-28,64.0842
2022-01-31,63.2791
2021-12-31,62.4050
2021-11-30,61.3566
2021-10-29,60.3659
2021-09-30,59.3696
2021-08-31,58.4721
2021-07-30,57.5137
2021-06-30,56.6141
2021-05-28,55.7867
2021-04-30,54.9510
2021-03-31,54.1338
2021-02-26,53.3974
2021-01-29,52.8391
2020-12-31,52.2709
2020-11-30,51.6316
2020-10-30,50.9794
2020-09-30,50.4311
2020-08-31,49.8255
2020-07-31,49.2111
2020-06-30,48.6335
2020-05-29,48.0864
2020-04-30,47.5307
2020-03-31,47.0351
2020-02-28,46.6072
2020-01-31,46.0020
2019-12-31,45.2849
2019-11-29,44.6357
2019-10-31,43.9952
2019-09-30,43.3550
2019-08-30,42.6813
2019-07-31,41.9637
2019-06-28,41.2615
2019-05-31,40.5679
2019-04-30,39.9300
2019-03-29,39.3049
2019-02-28,38.7063
2019-01-31,38.1321
2018-12-31,37.6053
2018-11-30,37.1369
2018-10-31,36.6183
2018-09-28,36.1396
2018-08-31,35.6476
2018-07-31,35.1499
2018-06-29,34.6556
2018-05-31,34.2380
2018-04-30,33.8077
2018-03-29,33.3863
2018-02-28,32.9341
2018-01-31,32.4611
2017-12-29,31.9636
2017-11-30,31.4809
2017-10-31,31.0312
2017-09-29,30.5817
2017-08-31,30.1638
2017-07-31,29.7564
2017-06-30,29.3630
2017-05-31,28.9823
2017-04-28,28.6057
2017-03-31,28.2264
2017-02-28,27.8421
2017-01-31,27.4541
2016-12-30,27.0971
2016-11-30,26.7236
2016-10-31,26.3590
2016-09-30,26.0294
2016-08-31,25.7138
2016-07-29,25.3971
2016-06-30,25.0575
2016-05-31,24.7131
2016-04-29,24.4169
2016-03-31,24.1370
2016-02-29,23.8524
2016-01-29,23.5967
2015-12-31,23.3642
2015-11-30,23.1256
2015-10-30,22.8845
2015-09-30,22.6410
2015-08-31,22.4300
2015-07-31,22.2180
2015-06-30,21.9944
2015-05-29,21.8105
2015-04-30,21.5992
2015-03-31,21.3869
2015-02-27,21.1315
2015-01-30,20.8746
2014-12-31,20.6416
2014-11-28,20.4071
2014-10-31,20.1957
2014-09-30,19.9809
2014-08-29,19.7756
2014-07-31,19.5761
2014-06-30,19.3924
2014-05-30,19.2081
2014-04-30,19.0256
2014-03-31,18.8432
2014-02-28,18.6790
2014-01-31,18.5211
2013-12-31,18.3593
2013-11-29,18.1700
2013-10-31,17.9751
2013-09-30,17.7960
2013-08-30,17.6341
2013-07-31,17.4803
2013-06-28,17.3118
2013-05-31,17.1556
2013-04-30,16.9877
2013-03-28,16.8259
2013-02-28,16.6768
2013-01-31,16.5446
2012-12-31,16.4186
2012-11-30,16.3126
2012-10-31,16.2150
2012-09-28,16.1179
2012-08-31,16.0251
2012-07-31,15.9142
2012-06-29,15.8037
2012-05-31,15.7000
2012-04-30,15.6055
2012-03-30,15.4964
2012-02-29,15.3802
2012-01-31,15.2655
2011-12-30,15.1513
2011-11-30,15.0518
2011-10-31,14.9622
2011-09-30,14.8619
2011-08-31,14.7634
2011-07-29,14.6629
2011-06-30,14.5731
2011-05-31,14.4387
2011-04-29,14.2908
2011-03-31,14.1396
2011-02-28,14.0028
2011-01-31,13.8691
2010-12-31,13.7282
2010-11-30,13.5932
2010-10-29,13.4763
2010-09-30,13.3497
2010-08-31,13.2217
2010-07-30,13.1141
2010-06-30,12.9992
2010-05-28,12.9024
2010-04-30,12.7959
2010-03-31,12.6748
2010-02-26,12.5543
2010-01-29,12.4451
2009-12-31,12.3416
2009-11-30,12.2245
2009-10-30,12.1132
2009-09-30,12.0238
2009-08-31,11.9339
2009-07-31,11.8444
2009-06-30,11.7667
2009-05-29,11.6879
2009-04-30,11.6123
2009-03-31,11.5444
2009-02-27,11.4831
2009-01-30,11.4139
2008-12-31,11.3152
2008-11-28,11.2021
2008-10-31,11.1149
2008-09-30,11.0149
2008-08-29,10.9122
2008-07-31,10.7833
2008-06-30,10.6525
2008-05-30,10.5058
2008-04-30,10.3562
2008-03-31,10.2191
2008-02-29,10.0977
2008-01-31,9.9818
2007-12-31,9.8675
2007-11-30,9.7513
2007-10-31,9.6231
2007-09-28,9.4816
2007-08-31,9.3298
2007-07-31,9.1769
2007-06-29,9.0217
2007-05-31,8.8584
2007-04-30,8.6958
2007-03-30,8.5413
2007-02-28,8.4047
2007-01-31,8.2706
2006-12-29,8.1098
2006-11-30,7.9553
2006-10-31,7.8001
2006-09-29,7.6393
2006-08-31,7.4852
2006-07-31,7.3448
2006-06-30,7.2036
2006-05-31,7.0550
2006-04-28,6.9030
2006-03-31,6.7429
2006-02-28,6.5974
2006-01-31,6.4641
2005-12-30,6.3396
2005-11-30,6.2212
2005-10-31,6.1042
2005-09-30,5.9896
2005-08-31,5.8822
2005-07-29,5.7806
2005-06-30,5.6751
2005-05-31,5.5699
2005-04-29,5.4570
2005-03-31,5.3499
2005-02-28,5.2423
2005-01-31,5.1314
2004-12-31,5.0218
2004-11-30,4.9086
2004-10-29,4.7949
2004-09-30,4.6883
2004-08-31,4.5892
2004-07-30,4.4868
2004-06-30,4.3824
2004-05-28,4.2661
2004-04-30,4.1586
2004-03-31,4.0528
2004-02-27,3.9389
2004-01-30,3.8325
2003-12-31,3.7298
2003-11-28,3.6188
2003-10-31,3.5078
2003-09-30,3.4131
2003-08-29,3.3182
2003-07-31,3.2203
2003-06-30,3.1348
2003-05-30,3.0494
2003-04-30,2.9565
2003-03-31,2.8809
2003-02-28,2.8086
2003-01-31,2.7416
2002-12-31,2.6592
2002-11-29,2.5777
2002-10-31,2.4859
2002-09-30,2.4021
2002-08-30,2.3175
