,MAMA_monthly_10
2013-04-10,27.6841
2013-03-28,27.2394
2013-02-28,26.7902
2013-01-31,26.3507
2012-12-31,25.9067
2012-11-30,25.4583
2012-10-31,25.0054
2012-09-28,24.5479
2012-08-31,24.0857
2012-07-31,23.6189
2012-06-29,23.1474
2012-05-31,22.6711
2012-04-30,22.1900
2012-03-30,21.7040
2012-02-29,21.2132
2012-01-31,20.7447
2011-12-30,20.3278
2011-11-30,19.9685
2011-10-31,19.5977
2011-09-30,19.2416
2011-08-31,18.9623
2011-07-29,18.6069
2011-06-30,18.1597
2011-05-31,17.7723
2011-04-29,17.3471
2011-03-31,16.9231
2011-02-28,16.5267
2011-01-31,16.0710
2010-12-31,15.6170
2010-11-30,15.1559
2010-10-29,14.6896
2010-09-30,14.3073
2010-08-31,13.9260
2010-07-30,13.6275
2010-06-30,13.2803
2010-05-28,12.8581
2010-04-30,12.4056
2010-03-31,11.9358
2010-02-26,11.4042
2010-01-29,10.8806
2009-12-31,10.3695
2009-11-30,9.8287
2009-10-30,9.2900
2009-09-30,8.8170
