,MAMA_monthly_10
2022-04-04,34.0916
2022-03-31,33.6823
2022-02-28,33.2939
2022-01-31,32.9256
2021-12-31,32.5293
2021-11-30,31.9772
2021-10-29,31.4328
2021-09-30,30.8678
2021-08-31,30.3488
2021-07-30,29.7036
2021-06-30,29.1400
2021-05-28,28.6078
2021-04-30,28.1110
2021-03-31,27.5667
2021-02-26,27.0594
2021-01-29,26.5838
2020-12-31,26.1866
2020-11-30,25.7766
2020-10-30,25.4323
2020-09-30,25.2030
2020-08-31,24.9656
2020-07-31,24.6884
2020-06-30,24.4882
2020-05-29,24.2993
2020-04-30,24.1496
2020-03-31,24.0437
2020-02-28,23.9651
2020-01-31,23.8084
2019-12-31,23.6194
2019-11-29,23.4368
2019-10-31,23.2642
2019-09-30,23.0967
2019-08-30,22.9380
2019-07-31,22.7907
2019-06-28,22.5941
2019-05-31,22.3666
2019-04-30,22.1895
2019-03-29,22.0013
2019-02-28,21.8155
2019-01-31,21.6317
2018-12-31,21.4698
2018-11-30,21.3543
2018-10-31,21.1858
2018-09-28,21.0222
2018-08-31,20.7956
2018-07-31,20.5804
2018-06-29,20.4317
2018-05-31,20.3064
2018-04-30,20.1776
2018-03-29,20.0319
2018-02-28,19.8718
2018-01-31,19.6894
2017-12-29,19.4428
2017-11-30,19.2287
2017-10-31,18.9988
2017-09-29,18.7778
2017-08-31,18.5710
2017-07-31,18.3679
2017-06-30,18.1753
2017-05-31,17.9986
2017-04-28,17.8164
2017-03-31,17.6384
2017-02-28,17.4933
2017-01-31,17.3565
2016-12-30,17.2327
2016-11-30,17.1022
2016-10-31,16.9902
2016-09-30,16.8826
2016-08-31,16.7647
2016-07-29,16.6572
2016-06-30,16.5584
2016-05-31,16.4796
2016-04-29,16.3877
2016-03-31,16.3113
2016-02-29,16.2256
2016-01-29,16.1545
2015-12-31,16.1228
2015-11-30,16.0690
2015-10-30,16.0000
2015-09-30,15.9318
2015-08-31,15.9269
2015-07-31,15.8969
2015-06-30,15.8241
2015-05-29,15.7470
2015-04-30,15.6693
2015-03-31,15.5707
2015-02-27,15.4734
2015-01-30,15.3657
2014-12-31,15.2801
2014-11-28,15.1663
2014-10-31,15.0354
2014-09-30,14.9160
2014-08-29,14.7586
2014-07-31,14.5717
2014-06-30,14.4068
2014-05-30,14.1791
2014-04-30,13.9579
2014-03-31,13.7108
2014-02-28,13.4566
2014-01-31,13.2072
2013-12-31,13.0140
2013-11-29,12.7950
2013-10-31,12.6020
2013-09-30,12.4412
2013-08-30,12.2667
2013-07-31,12.1356
2013-06-28,11.9699
2013-05-31,11.8283
2013-04-30,11.6659
2013-03-28,11.4935
2013-02-28,11.3067
2013-01-31,11.1208
2012-12-31,10.9175
2012-11-30,10.7258
2012-10-31,10.5532
2012-09-28,10.4215
2012-08-31,10.2861
2012-07-31,10.1424
2012-06-29,10.0213
2012-05-31,9.8901
2012-04-30,9.7518
2012-03-30,9.5769
2012-02-29,9.3988
2012-01-31,9.2397
2011-12-30,9.0965
2011-11-30,8.9692
2011-10-31,8.8422
2011-09-30,8.7275
2011-08-31,8.6462
2011-07-29,8.5459
2011-06-30,8.4526
2011-05-31,8.3377
2011-04-29,8.2013
2011-03-31,8.0476
2011-02-28,7.8736
2011-01-31,7.7049
2010-12-31,7.5500
2010-11-30,7.4246
2010-10-29,7.3115
2010-09-30,7.2044
2010-08-31,7.1002
2010-07-30,7.0298
2010-06-30,6.9575
2010-05-28,6.8864
2010-04-30,6.8109
2010-03-31,6.7145
2010-02-26,6.6373
2010-01-29,6.5686
2009-12-31,6.5194
2009-11-30,6.4579
