,MAMA_monthly_10
2022-04-04,53.7348
2022-03-31,52.9383
2022-02-28,52.1765
2022-01-31,51.4590
2021-12-31,50.8862
2021-11-30,50.2287
2021-10-29,49.6369
2021-09-30,48.9764
2021-08-31,48.1806
2021-07-30,47.2832
2021-06-30,46.3061
2021-05-28,45.3109
2021-04-30,44.3398
2021-03-31,43.4530
2021-02-26,42.6264
2021-01-29,41.8452
2020-12-31,40.9943
2020-11-30,40.0463
2020-10-30,39.1079
2020-09-30,38.3962
2020-08-31,37.6289
2020-07-31,36.8304
2020-06-30,36.1178
2020-05-29,35.4306
2020-04-30,34.7780
2020-03-31,34.2424
2020-02-28,33.7408
2020-01-31,33.1709
2019-12-31,32.7061
2019-11-29,32.2443
2019-10-31,31.7766
2019-09-30,31.2626
2019-08-30,30.7827
2019-07-31,30.3053
2019-06-28,29.8060
2019-05-31,29.3582
2019-04-30,28.9130
2019-03-29,28.4677
2019-02-28,28.0573
2019-01-31,27.6113
2018-12-31,27.1870
2018-11-30,26.8191
2018-10-31,26.3986
2018-09-28,25.9728
2018-08-31,25.5263
2018-07-31,25.1170
2018-06-29,24.7647
2018-05-31,24.4113
2018-04-30,24.0952
2018-03-29,23.7274
2018-02-28,23.3505
2018-01-31,22.9742
2017-12-29,22.5486
2017-11-30,22.1349
2017-10-31,21.7416
2017-09-29,21.3575
2017-08-31,20.9504
2017-07-31,20.5084
2017-06-30,20.0927
2017-05-31,19.6833
2017-04-28,19.2011
2017-03-31,18.7156
2017-02-28,18.2522
2017-01-31,17.8050
2016-12-30,17.3558
2016-11-30,16.9502
2016-10-31,16.5739
2016-09-30,16.2390
2016-08-31,15.9311
2016-07-29,15.6239
2016-06-30,15.3136
2016-05-31,15.0313
2016-04-29,14.7512
2016-03-31,14.5034
2016-02-29,14.2630
2016-01-29,14.0324
2015-12-31,13.7685
2015-11-30,13.5125
2015-10-30,13.2904
2015-09-30,13.0419
2015-08-31,12.7715
2015-07-31,12.5004
2015-06-30,12.2160
2015-05-29,11.9477
2015-04-30,11.6757
2015-03-31,11.4498
2015-02-27,11.2454
2015-01-30,11.0253
2014-12-31,10.8318
2014-11-28,10.6691
2014-10-31,10.4820
2014-09-30,10.2931
2014-08-29,10.1054
2014-07-31,9.9037
2014-06-30,9.6710
2014-05-30,9.4291
2014-04-30,9.1775
2014-03-31,8.9744
2014-02-28,8.7314
2014-01-31,8.5115
2013-12-31,8.2887
2013-11-29,8.0326
2013-10-31,7.8510
2013-09-30,7.6502
2013-08-30,7.4652
2013-07-31,7.3047
2013-06-28,7.1350
2013-05-31,6.9564
2013-04-30,6.8102
2013-03-28,6.7185
2013-02-28,6.6387
2013-01-31,6.5729
2012-12-31,6.5033
2012-11-30,6.4342
2012-10-31,6.3549
2012-09-28,6.2807
2012-08-31,6.1854
2012-07-31,6.1159
2012-06-29,6.0590
2012-05-31,6.0382
2012-04-30,6.0124
2012-03-30,5.9742
2012-02-29,5.9123
2012-01-31,5.8324
2011-12-30,5.7714
2011-11-30,5.7121
2011-10-31,5.6562
2011-09-30,5.5981
2011-08-31,5.5366
2011-07-29,5.4412
2011-06-30,5.2755
2011-05-31,5.0955
2011-04-29,4.9043
2011-03-31,4.7257
2011-02-28,4.5533
2011-01-31,4.4041
2010-12-31,4.2733
2010-11-30,4.1453
2010-10-29,4.0224
2010-09-30,3.9221
2010-08-31,3.8199
2010-07-30,3.7373
2010-06-30,3.6537
2010-05-28,3.5796
2010-04-30,3.4939
2010-03-31,3.4258
2010-02-26,3.3644
2010-01-29,3.3148
