,MAMA_monthly_10
2022-04-04,188.1267
2022-03-31,185.5281
2022-02-28,182.9981
2022-01-31,179.6803
2021-12-31,176.4957
2021-11-30,171.6403
2021-10-29,167.1969
2021-09-30,162.5790
2021-08-31,157.4997
2021-07-30,151.9290
2021-06-30,146.4354
2021-05-28,141.7428
2021-04-30,137.2134
2021-03-31,132.5840
2021-02-26,128.4532
2021-01-29,124.0223
2020-12-31,119.9682
2020-11-30,115.7822
2020-10-30,112.0902
2020-09-30,108.9186
2020-08-31,106.7121
2020-07-31,104.7902
2020-06-30,102.8809
2020-05-29,101.1479
2020-04-30,99.6886
2020-03-31,98.5254
2020-02-28,97.7635
2020-01-31,96.5455
2019-12-31,94.9237
2019-11-29,93.0639
2019-10-31,91.2026
2019-09-30,89.5754
2019-08-30,88.6528
2019-07-31,87.6986
2019-06-28,86.4726
2019-05-31,84.5814
2019-04-30,82.5635
2019-03-29,80.1179
2019-02-28,78.0551
2019-01-31,76.2277
2018-12-31,74.4830
2018-11-30,73.1199
2018-10-31,71.5364
2018-09-28,70.0247
2018-08-31,66.7803
2018-07-31,63.5509
2018-06-29,60.5903
2018-05-31,57.7463
2018-04-30,54.9766
2018-03-29,53.0082
2018-02-28,51.0070
2018-01-31,48.8705
2017-12-29,46.7176
2017-11-30,44.9452
2017-10-31,42.7640
2017-09-29,40.7820
2017-08-31,39.3125
2017-07-31,37.9243
2017-06-30,36.6182
2017-05-31,35.4717
2017-04-28,34.3633
2017-03-31,33.3507
2017-02-28,32.5288
2017-01-31,31.8194
2016-12-30,31.2147
2016-11-30,30.5590
2016-10-31,29.9278
2016-09-30,29.3622
2016-08-31,28.7118
2016-07-29,28.0634
2016-06-30,27.4464
2016-05-31,26.9100
2016-04-29,26.3855
2016-03-31,25.9229
2016-02-29,25.4505
2016-01-29,25.0406
2015-12-31,24.6254
2015-11-30,24.2090
2015-10-30,23.7794
2015-09-30,23.3584
2015-08-31,23.0210
2015-07-31,22.6818
2015-06-30,22.2776
2015-05-29,21.8692
2015-04-30,21.4773
2015-03-31,21.0999
2015-02-27,20.7697
2015-01-30,20.4002
2014-12-31,20.0704
2014-11-28,19.7084
2014-10-31,19.3327
2014-09-30,18.9965
2014-08-29,18.6664
2014-07-31,18.3048
2014-06-30,17.9421
2014-05-30,17.5573
2014-04-30,17.1830
2014-03-31,16.8476
2014-02-28,16.4947
2014-01-31,16.1327
2013-12-31,15.6954
2013-11-29,15.2768
2013-10-31,14.8792
2013-09-30,14.4531
2013-08-30,14.1133
2013-07-31,13.8159
2013-06-28,13.5207
2013-05-31,13.2832
2013-04-30,13.0562
2013-03-28,12.8536
2013-02-28,12.6449
2013-01-31,12.4551
2012-12-31,12.2641
2012-11-30,12.1077
2012-10-31,11.9533
2012-09-28,11.8057
2012-08-31,11.5515
2012-07-31,11.3253
2012-06-29,11.0967
2012-05-31,10.8708
2012-04-30,10.6651
2012-03-30,10.4525
2012-02-29,10.2798
2012-01-31,10.1250
2011-12-30,9.9893
2011-11-30,9.8505
2011-10-31,9.7026
2011-09-30,9.5679
2011-08-31,9.5114
2011-07-29,9.4145
2011-06-30,9.2875
2011-05-31,9.1510
2011-04-29,8.9960
2011-03-31,8.8430
2011-02-28,8.7254
2011-01-31,8.6030
2010-12-31,8.4795
2010-11-30,8.3677
2010-10-29,8.2756
2010-09-30,8.1873
2010-08-31,8.0722
2010-07-30,7.9922
2010-06-30,7.8977
2010-05-28,7.8273
2010-04-30,7.7556
2010-03-31,7.6622
2010-02-26,7.5443
2010-01-29,7.4377
2009-12-31,7.3234
2009-11-30,7.2174
2009-10-30,7.1250
2009-09-30,7.0382
2009-08-31,6.9657
2009-07-31,6.9007
2009-06-30,6.8602
2009-05-29,6.8224
2009-04-30,6.7718
2009-03-31,6.7149
2009-02-27,6.7026
2009-01-30,6.7011
2008-12-31,6.6892
2008-11-28,6.6684
2008-10-31,6.6650
2008-09-30,6.6623
2008-08-29,6.6202
2008-07-31,6.5554
2008-06-30,6.5205
2008-05-30,6.4804
2008-04-30,6.4128
2008-03-31,6.3536
2008-02-29,6.3055
2008-01-31,6.2445
2007-12-31,6.1886
2007-11-30,6.0826
2007-10-31,5.9734
2007-09-28,5.8247
2007-08-31,5.6276
2007-07-31,5.4549
2007-06-29,5.2463
2007-05-31,5.0553
2007-04-30,4.8762
2007-03-30,4.6965
2007-02-28,4.5838
2007-01-31,4.4642
2006-12-29,4.3420
2006-11-30,4.2448
2006-10-31,4.1551
2006-09-29,4.0571
2006-08-31,3.9831
2006-07-31,3.9602
2006-06-30,3.9320
2006-05-31,3.8970
2006-04-28,3.8617
2006-03-31,3.8120
2006-02-28,3.7578
2006-01-31,3.7134
2005-12-30,3.6683
2005-11-30,3.6400
2005-10-31,3.6068
2005-09-30,3.5687
2005-08-31,3.5369
2005-07-29,3.5038
2005-06-30,3.4733
2005-05-31,3.4340
2005-04-29,3.3952
2005-03-31,3.3445
2005-02-28,3.3152
2005-01-31,3.2723
2004-12-31,3.2178
2004-11-30,3.1418
2004-10-29,3.0667
2004-09-30,2.9929
2004-08-31,2.8688
2004-07-30,2.7430
2004-06-30,2.5972
2004-05-28,2.4315
2004-04-30,2.2635
2004-03-31,2.1111
2004-02-27,1.9404
2004-01-30,1.7613
2003-12-31,1.5695
2003-11-28,1.4185
2003-10-31,1.2517
