,MAMA_monthly_10
2022-04-04,29.4927
2022-03-31,29.2176
2022-02-28,28.9344
2022-01-31,28.6775
2021-12-31,28.3629
2021-11-30,27.9804
2021-10-29,27.5845
2021-09-30,27.0934
2021-08-31,26.6681
2021-07-30,26.1676
2021-06-30,25.7492
2021-05-28,25.3066
2021-04-30,24.9528
2021-03-31,24.6481
2021-02-26,24.2859
2021-01-29,23.9682
2020-12-31,23.6482
2020-11-30,23.3871
2020-10-30,23.1217
2020-09-30,22.8829
2020-08-31,22.5974
2020-07-31,22.2825
2020-06-30,21.9610
2020-05-29,21.6642
2020-04-30,21.4328
2020-03-31,21.2568
2020-02-28,21.1754
2020-01-31,21.0480
2019-12-31,20.9314
2019-11-29,20.7887
2019-10-31,20.6503
2019-09-30,20.5145
2019-08-30,20.3410
2019-07-31,20.1528
2019-06-28,19.9554
2019-05-31,19.7724
2019-04-30,19.6224
2019-03-29,19.4448
2019-02-28,19.2810
2019-01-31,19.1155
2018-12-31,18.9835
2018-11-30,18.9040
2018-10-31,18.8066
2018-09-28,18.7161
2018-08-31,18.5861
2018-07-31,18.4395
2018-06-29,18.3025
2018-05-31,18.1371
2018-04-30,17.9559
2018-03-29,17.7712
2018-02-28,17.5620
2018-01-31,17.3253
2017-12-29,17.1082
2017-11-30,16.9164
2017-10-31,16.7523
2017-09-29,16.5579
2017-08-31,16.3535
2017-07-31,16.1697
2017-06-30,15.9878
2017-05-31,15.8119
2017-04-28,15.6402
2017-03-31,15.4754
2017-02-28,15.3074
2017-01-31,15.1345
2016-12-30,14.9798
2016-11-30,14.8443
2016-10-31,14.7256
2016-09-30,14.5989
2016-08-31,14.4285
2016-07-29,14.2635
2016-06-30,14.1065
2016-05-31,14.0228
2016-04-29,13.9281
2016-03-31,13.8328
2016-02-29,13.7420
2016-01-29,13.6509
2015-12-31,13.5621
2015-11-30,13.4336
2015-10-30,13.2834
2015-09-30,13.1480
2015-08-31,13.0447
2015-07-31,12.9145
2015-06-30,12.7733
2015-05-29,12.6540
2015-04-30,12.5289
2015-03-31,12.4153
2015-02-27,12.3029
2015-01-30,12.1885
2014-12-31,12.0931
2014-11-28,11.9839
2014-10-31,11.8787
2014-09-30,11.7823
2014-08-29,11.6678
2014-07-31,11.5569
2014-06-30,11.4559
2014-05-30,11.3652
2014-04-30,11.2709
2014-03-31,11.1711
2014-02-28,11.0562
2014-01-31,10.9256
2013-12-31,10.8167
2013-11-29,10.6998
2013-10-31,10.5996
2013-09-30,10.4894
2013-08-30,10.3653
2013-07-31,10.2639
2013-06-28,10.1545
2013-05-31,10.0439
2013-04-30,9.9223
2013-03-28,9.8066
2013-02-28,9.6822
2013-01-31,9.5544
2012-12-31,9.4202
2012-11-30,9.3051
2012-10-31,9.1814
2012-09-28,9.0752
2012-08-31,8.9675
2012-07-31,8.8623
2012-06-29,8.7692
2012-05-31,8.6847
2012-04-30,8.6108
2012-03-30,8.5287
2012-02-29,8.4627
2012-01-31,8.4009
2011-12-30,8.3555
2011-11-30,8.3149
2011-10-31,8.2769
2011-09-30,8.2293
2011-08-31,8.1908
2011-07-29,8.1463
2011-06-30,8.0936
2011-05-31,8.0423
2011-04-29,7.9951
2011-03-31,7.9341
2011-02-28,7.8862
2011-01-31,7.8278
2010-12-31,7.7817
2010-11-30,7.7456
2010-10-29,7.7037
2010-09-30,7.6584
2010-08-31,7.6352
2010-07-30,7.6166
2010-06-30,7.6073
2010-05-28,7.6033
2010-04-30,7.5918
2010-03-31,7.5705
2010-02-26,7.5358
2010-01-29,7.5170
2009-12-31,7.4981
2009-11-30,7.4768
2009-10-30,7.4514
2009-09-30,7.4349
2009-08-31,7.4127
2009-07-31,7.3963
2009-06-30,7.3834
2009-05-29,7.3874
2009-04-30,7.3894
2009-03-31,7.3961
2009-02-27,7.4191
2009-01-30,7.4492
2008-12-31,7.4749
2008-11-28,7.4929
2008-10-31,7.5144
2008-09-30,7.5274
2008-08-29,7.5111
2008-07-31,7.4842
2008-06-30,7.4561
2008-05-30,7.4187
2008-04-30,7.3700
2008-03-31,7.3154
2008-02-29,7.2663
2008-01-31,7.2310
2007-12-31,7.1932
2007-11-30,7.1291
2007-10-31,7.0629
2007-09-28,6.9854
2007-08-31,6.8951
2007-07-31,6.8242
2007-06-29,6.7595
2007-05-31,6.6952
2007-04-30,6.6286
2007-03-30,6.5556
2007-02-28,6.4852
2007-01-31,6.4185
2006-12-29,6.3498
2006-11-30,6.2900
2006-10-31,6.2202
2006-09-29,6.1506
2006-08-31,6.0958
2006-07-31,6.0427
2006-06-30,6.0046
2006-05-31,5.9445
2006-04-28,5.8693
2006-03-31,5.7867
2006-02-28,5.6844
2006-01-31,5.5767
2005-12-30,5.4553
2005-11-30,5.3323
2005-10-31,5.2014
2005-09-30,5.0906
2005-08-31,4.9722
2005-07-29,4.8555
2005-06-30,4.7324
2005-05-31,4.6441
2005-04-29,4.5343
2005-03-31,4.4494
2005-02-28,4.3408
2005-01-31,4.2080
2004-12-31,4.0825
2004-11-30,3.8840
2004-10-29,3.6918
2004-09-30,3.5278
2004-08-31,3.3739
2004-07-30,3.2297
2004-06-30,3.1008
2004-05-28,2.9426
2004-04-30,2.7893
2004-03-31,2.6525
2004-02-27,2.5365
2004-01-30,2.4206
2003-12-31,2.3071
2003-11-28,2.1972
2003-10-31,2.1042
2003-09-30,2.0102
2003-08-29,1.9199
2003-07-31,1.8251
2003-06-30,1.7329
2003-05-30,1.6433
2003-04-30,1.5551
2003-03-31,1.4751
2003-02-28,1.4021
2003-01-31,1.3354
2002-12-31,1.2714
2002-11-29,1.2144
2002-10-31,1.1556
2002-09-30,1.1021
2002-08-30,1.0588
