,MAMA_monthly_10
2022-04-04,93.3917
2022-03-31,92.4821
2022-02-28,91.5607
2022-01-31,90.6527
2021-12-31,89.6503
2021-11-30,88.4637
2021-10-29,87.4258
2021-09-30,86.3962
2021-08-31,85.5671
2021-07-30,84.5609
2021-06-30,83.6079
2021-05-28,82.7047
2021-04-30,81.6995
2021-03-31,80.7387
2021-02-26,79.8633
2021-01-29,78.9967
2020-12-31,78.3035
2020-11-30,77.6117
2020-10-30,76.9994
2020-09-30,76.3325
2020-08-31,75.7516
2020-07-31,75.3199
2020-06-30,74.9126
2020-05-29,74.5168
2020-04-30,74.1920
2020-03-31,73.8214
2020-02-28,73.4956
2020-01-31,73.0457
2019-12-31,72.3831
2019-11-29,71.6906
2019-10-31,71.0120
2019-09-30,70.3198
2019-08-30,69.5380
2019-07-31,68.8469
2019-06-28,68.1803
2019-05-31,67.5173
2019-04-30,66.9697
2019-03-29,66.4078
2019-02-28,65.9159
2019-01-31,65.4872
2018-12-31,65.1532
2018-11-30,64.8438
2018-10-31,64.4635
2018-09-28,64.1269
2018-08-31,63.6886
2018-07-31,63.2498
2018-06-29,62.7976
2018-05-31,62.1747
2018-04-30,61.5582
2018-03-29,61.0943
2018-02-28,60.6016
2018-01-31,60.0693
2017-12-29,59.3629
2017-11-30,58.7175
2017-10-31,58.0919
2017-09-29,57.5003
2017-08-31,56.9235
2017-07-31,56.3248
2017-06-30,55.7047
2017-05-31,55.0440
2017-04-28,54.3962
2017-03-31,53.7805
2017-02-28,53.1625
2017-01-31,52.5370
2016-12-30,51.8333
2016-11-30,51.1532
2016-10-31,50.4613
2016-09-30,49.8839
2016-08-31,49.2956
2016-07-29,48.6999
2016-06-30,48.0032
2016-05-31,47.3342
2016-04-29,46.6929
2016-03-31,46.1344
2016-02-29,45.5900
2016-01-29,45.1074
2015-12-31,44.7206
2015-11-30,44.2653
2015-10-30,43.7317
2015-09-30,43.2519
2015-08-31,42.8376
2015-07-31,42.3769
2015-06-30,41.9374
2015-05-29,41.5609
2015-04-30,41.1235
2015-03-31,40.7246
2015-02-27,40.3333
2015-01-30,39.9504
2014-12-31,39.6834
2014-11-28,39.4592
2014-10-31,39.2291
2014-09-30,39.0390
2014-08-29,38.8611
2014-07-31,38.6514
2014-06-30,38.4425
2014-05-30,38.2257
2014-04-30,38.0330
2014-03-31,37.8051
2014-02-28,37.5568
2014-01-31,37.2918
2013-12-31,37.0835
2013-11-29,36.8949
2013-10-31,36.7333
2013-09-30,36.5969
2013-08-30,36.4757
2013-07-31,36.3911
2013-06-28,36.3118
2013-05-31,36.2199
2013-04-30,36.0782
2013-03-28,35.9701
2013-02-28,35.8438
2013-01-31,35.7234
2012-12-31,35.5486
2012-11-30,35.4148
2012-10-31,35.2721
2012-09-28,35.1931
2012-08-31,35.1007
2012-07-31,35.0868
2012-06-29,35.0745
2012-05-31,35.0529
2012-04-30,35.0791
2012-03-30,35.0283
2012-02-29,34.9777
2012-01-31,34.9094
2011-12-30,34.8470
2011-11-30,34.8267
2011-10-31,34.8716
2011-09-30,34.9279
2011-08-31,35.0200
2011-07-29,35.0425
2011-06-30,35.0745
2011-05-31,35.0671
2011-04-29,35.0411
2011-03-31,34.9735
2011-02-28,34.9014
2011-01-31,34.8262
2010-12-31,34.7833
2010-11-30,34.7232
2010-10-29,34.7018
2010-09-30,34.7159
2010-08-31,34.7263
2010-07-30,34.7383
2010-06-30,34.6750
2010-05-28,34.6241
2010-04-30,34.5117
2010-03-31,34.3386
2010-02-26,34.2551
2010-01-29,34.2057
2009-12-31,34.1510
2009-11-30,34.0188
2009-10-30,33.9233
2009-09-30,33.8511
2009-08-31,33.7057
2009-07-31,33.5951
2009-06-30,33.5087
2009-05-29,33.4606
2009-04-30,33.4015
2009-03-31,33.3175
2009-02-27,33.2617
2009-01-30,33.2307
2008-12-31,33.1332
2008-11-28,32.8584
2008-10-31,32.6650
