,MAMA_monthly_10
2022-04-04,42.9072
2022-03-31,42.7679
2022-02-28,42.6272
2022-01-31,42.5169
2021-12-31,42.4299
2021-11-30,42.3428
2021-10-29,42.3119
2021-09-30,42.2651
2021-08-31,42.2014
2021-07-30,42.1121
2021-06-30,41.9542
2021-05-28,41.8172
2021-04-30,41.6936
2021-03-31,41.5271
2021-02-26,41.3549
2021-01-29,41.2749
2020-12-31,41.1727
2020-11-30,41.0712
2020-10-30,40.9634
2020-09-30,40.9387
2020-08-31,40.9027
2020-07-31,40.8349
2020-06-30,40.7297
2020-05-29,40.6466
2020-04-30,40.5437
2020-03-31,40.4886
2020-02-28,40.4475
2020-01-31,40.3716
2019-12-31,40.3033
2019-11-29,40.2402
2019-10-31,40.1400
2019-09-30,40.0901
2019-08-30,40.0605
2019-07-31,40.0720
2019-06-28,40.0600
2019-05-31,40.0353
2019-04-30,40.0601
2019-03-29,40.0252
2019-02-28,39.9951
2019-01-31,39.9136
2018-12-31,39.8703
2018-11-30,39.8745
2018-10-31,39.7926
2018-09-28,39.7472
2018-08-31,39.6713
2018-07-31,39.6147
2018-06-29,39.5771
2018-05-31,39.5490
2018-04-30,39.4965
2018-03-29,39.3385
2018-02-28,39.1919
2018-01-31,38.9916
2017-12-29,38.7670
2017-11-30,38.6308
2017-10-31,38.5149
2017-09-29,38.3747
2017-08-31,38.1901
2017-07-31,38.0030
2017-06-30,37.7308
2017-05-31,37.4503
2017-04-28,37.2015
2017-03-31,36.9645
2017-02-28,36.6494
2017-01-31,36.3365
2016-12-30,36.0742
2016-11-30,35.8343
2016-10-31,35.6038
2016-09-30,35.3903
2016-08-31,35.0995
2016-07-29,34.7932
2016-06-30,34.4511
2016-05-31,34.1520
2016-04-29,33.8458
2016-03-31,33.5406
2016-02-29,33.2035
2016-01-29,32.8683
2015-12-31,32.5324
2015-11-30,32.1282
2015-10-30,31.7428
2015-09-30,31.3916
2015-08-31,31.0808
2015-07-31,30.7257
2015-06-30,30.3449
2015-05-29,29.9712
2015-04-30,29.5601
2015-03-31,29.1760
2015-02-27,28.7399
2015-01-30,28.3206
2014-12-31,27.9358
2014-11-28,27.5669
2014-10-31,27.1853
2014-09-30,26.8296
2014-08-29,26.4989
2014-07-31,26.1773
2014-06-30,25.8689
2014-05-30,25.5821
2014-04-30,25.2786
2014-03-31,24.9810
2014-02-28,24.6766
2014-01-31,24.3592
2013-12-31,24.0665
2013-11-29,23.7804
2013-10-31,23.5112
2013-09-30,23.2861
2013-08-30,23.1101
2013-07-31,22.9493
2013-06-28,22.7884
2013-05-31,22.6485
2013-04-30,22.5114
2013-03-28,22.3943
2013-02-28,22.2962
2013-01-31,22.1638
2012-12-31,22.0486
2012-11-30,21.9526
2012-10-31,21.8634
2012-09-28,21.7680
2012-08-31,21.6883
2012-07-31,21.6051
2012-06-29,21.4941
2012-05-31,21.3902
2012-04-30,21.2919
2012-03-30,21.1858
2012-02-29,21.0723
2012-01-31,20.9710
2011-12-30,20.8576
2011-11-30,20.7613
2011-10-31,20.6517
2011-09-30,20.5275
2011-08-31,20.4199
2011-07-29,20.3082
2011-06-30,20.1859
2011-05-31,20.0500
2011-04-29,19.9143
2011-03-31,19.7901
2011-02-28,19.6838
2011-01-31,19.5740
2010-12-31,19.4641
2010-11-30,19.3767
2010-10-29,19.3101
2010-09-30,19.2493
2010-08-31,19.2001
2010-07-30,19.1744
2010-06-30,19.1315
2010-05-28,19.0784
2010-04-30,19.0197
2010-03-31,18.9590
2010-02-26,18.8878
2010-01-29,18.8322
2009-12-31,18.7825
2009-11-30,18.7384
2009-10-30,18.6951
2009-09-30,18.6794
2009-08-31,18.6747
2009-07-31,18.6848
2009-06-30,18.7015
2009-05-29,18.7327
2009-04-30,18.7383
2009-03-31,18.7541
2009-02-27,18.7819
2009-01-30,18.8057
